TimeStamp_UTC; mm_ws_110m[m/s]; mm_ws_60m[m/s]; mm_wd_110m[deg]; 
2023.10.20_16:27:19:045; 10.696200; 9.282600; 238.398500; 
2023.10.20_16:27:19:145; 10.638800; 9.465800; 238.420400; 
2023.10.20_16:27:19:245; 10.761900; 9.348200; 238.420400; 
2023.10.20_16:27:19:345; 10.488400; 9.640800; 238.442400; 
2023.10.20_16:27:19:445; 10.286100; 9.506800; 239.936600; 
2023.10.20_16:27:19:545; 10.521200; 9.692800; 239.980600; 
2023.10.20_16:27:19:645; 10.833000; 9.744700; 239.980600; 
2023.10.20_16:27:19:745; 10.671600; 9.487700; 239.980600; 
2023.10.20_16:27:19:845; 10.586900; 9.802100; 235.102400; 
2023.10.20_16:27:19:945; 10.480200; 9.873200; 234.794700; 
2023.10.20_16:27:20:045; 10.488400; 9.706400; 234.860600; 
2023.10.20_16:27:20:145; 11.081800; 9.482200; 234.860600; 
2023.10.20_16:27:20:245; 10.606000; 9.435700; 233.432300; 
2023.10.20_16:27:20:345; 10.663400; 9.460300; 233.476300; 
2023.10.20_16:27:20:445; 10.942300; 9.873200; 233.520200; 
2023.10.20_16:27:20:545; 10.783700; 9.561500; 233.542200; 
2023.10.20_16:27:20:645; 10.649800; 9.498600; 226.950000; 
2023.10.20_16:27:20:745; 10.649800; 9.728300; 226.994000; 
2023.10.20_16:27:20:845; 10.622400; 9.591600; 227.191700; 
2023.10.20_16:27:20:945; 10.947800; 9.586100; 227.191700; 
2023.10.20_16:27:21:045; 10.934100; 9.646300; 227.763000; 
2023.10.20_16:27:21:145; 10.887600; 9.632600; 230.641600; 
2023.10.20_16:27:21:245; 10.887600; 9.392000; 230.531800; 
2023.10.20_16:27:21:345; 10.947800; 9.925200; 230.509800; 
2023.10.20_16:27:21:445; 11.218500; 9.621700; 230.509800; 
2023.10.20_16:27:21:545; 11.065400; 9.288100; 233.805900; 
2023.10.20_16:27:21:645; 11.530200; 9.602500; 234.135500; 
2023.10.20_16:27:21:745; 11.265000; 9.386500; 234.047600; 
2023.10.20_16:27:21:845; 11.390800; 9.446700; 234.091600; 
2023.10.20_16:27:21:945; 11.338800; 9.651700; 235.278200; 
2023.10.20_16:27:22:045; 11.256800; 9.638100; 235.212200; 
2023.10.20_16:27:22:145; 11.366100; 9.416600; 235.168300; 
2023.10.20_16:27:22:245; 11.237600; 9.649000; 235.190300; 
2023.10.20_16:27:22:345; 11.213000; 9.449400; 235.234200; 
2023.10.20_16:27:22:445; 11.694300; 9.545100; 235.234200; 
2023.10.20_16:27:22:545; 11.456400; 9.351000; 235.234200; 
2023.10.20_16:27:22:645; 11.754400; 9.498600; 235.234200; 
2023.10.20_16:27:22:745; 11.483700; 9.539600; 235.080400; 
2023.10.20_16:27:22:845; 11.404400; 9.342800; 235.036400; 
2023.10.20_16:27:22:945; 11.059900; 9.487700; 235.036400; 
2023.10.20_16:27:23:045; 11.314200; 9.638100; 235.058400; 
2023.10.20_16:27:23:145; 11.325100; 9.454900; 233.937700; 
2023.10.20_16:27:23:245; 11.639600; 9.361900; 233.234600; 
2023.10.20_16:27:23:345; 11.710700; 9.493100; 233.168700; 
2023.10.20_16:27:23:445; 11.792700; 9.386500; 233.168700; 
2023.10.20_16:27:23:545; 11.790000; 9.197800; 233.168700; 
2023.10.20_16:27:23:645; 11.401700; 9.293500; 233.212600; 
2023.10.20_16:27:23:745; 11.256800; 9.219700; 233.212600; 
2023.10.20_16:27:23:845; 11.117300; 9.227900; 233.212600; 
2023.10.20_16:27:23:945; 11.092700; 9.066600; 233.212600; 
2023.10.20_16:27:24:045; 11.207600; 9.569700; 236.706500; 
2023.10.20_16:27:24:145; 11.459100; 9.493100; 236.948200; 
2023.10.20_16:27:24:245; 11.423600; 9.411100; 236.992100; 
2023.10.20_16:27:24:345; 11.511100; 9.547800; 237.014100; 
2023.10.20_16:27:24:445; 11.694300; 9.586100; 240.112400; 
2023.10.20_16:27:24:545; 11.628600; 9.400200; 240.068500; 
2023.10.20_16:27:24:645; 11.549300; 9.755600; 240.068500; 
2023.10.20_16:27:24:745; 11.549300; 9.441200; 240.068500; 
2023.10.20_16:27:24:845; 11.527500; 10.018100; 237.255800; 
2023.10.20_16:27:24:945; 11.620400; 9.547800; 233.805900; 
2023.10.20_16:27:25:045; 11.245800; 9.550600; 234.179500; 
2023.10.20_16:27:25:145; 11.377100; 9.512300; 234.179500; 
2023.10.20_16:27:25:245; 11.377100; 9.211500; 234.487100; 
2023.10.20_16:27:25:345; 11.491900; 9.173200; 235.190300; 
2023.10.20_16:27:25:445; 11.286800; 9.099400; 235.234200; 
2023.10.20_16:27:25:545; 11.193900; 9.033800; 235.234200; 
2023.10.20_16:27:25:645; 11.661400; 9.025600; 235.388000; 
2023.10.20_16:27:25:745; 11.344300; 8.970900; 243.672200; 
2023.10.20_16:27:25:845; 11.316900; 8.869700; 243.540400; 
2023.10.20_16:27:25:945; 11.855600; 9.031000; 243.496400; 
2023.10.20_16:27:26:045; 11.497400; 8.651000; 243.452500; 
2023.10.20_16:27:26:145; 11.549300; 8.820500; 238.376500; 
2023.10.20_16:27:26:245; 11.475500; 8.664700; 238.134800; 
2023.10.20_16:27:26:345; 11.344300; 8.932600; 238.200700; 
2023.10.20_16:27:26:445; 11.513800; 9.088500; 238.200700; 
2023.10.20_16:27:26:545; 12.008700; 9.309900; 240.705700; 
2023.10.20_16:27:26:645; 11.636800; 9.118500; 240.771700; 
2023.10.20_16:27:26:745; 11.366100; 9.340000; 240.771700; 
2023.10.20_16:27:26:845; 11.888400; 9.288100; 240.815600; 
2023.10.20_16:27:26:945; 11.453600; 9.331800; 239.673000; 
2023.10.20_16:27:27:045; 11.554800; 9.361900; 239.738900; 
2023.10.20_16:27:27:145; 11.491900; 9.211500; 239.694900; 
2023.10.20_16:27:27:245; 11.352500; 9.288100; 239.694900; 
2023.10.20_16:27:27:345; 11.571200; 9.052900; 240.002600; 
2023.10.20_16:27:27:445; 12.142700; 9.323600; 241.782500; 
2023.10.20_16:27:27:545; 11.494700; 9.241600; 241.716500; 
2023.10.20_16:27:27:645; 11.486500; 9.189600; 241.716500; 
2023.10.20_16:27:27:745; 11.822800; 9.238900; 241.694600; 
2023.10.20_16:27:27:845; 11.185700; 9.323600; 244.001800; 
2023.10.20_16:27:27:945; 11.076300; 9.266200; 244.089700; 
2023.10.20_16:27:28:045; 11.759900; 9.733800; 244.155700; 
2023.10.20_16:27:28:145; 11.754400; 9.364600; 244.155700; 
2023.10.20_16:27:28:245; 11.705200; 9.531400; 243.144900; 
2023.10.20_16:27:28:345; 11.707900; 9.293500; 243.056900; 
2023.10.20_16:27:28:445; 11.863800; 9.392000; 243.035000; 
2023.10.20_16:27:28:545; 11.825500; 9.452100; 243.035000; 
2023.10.20_16:27:28:645; 11.858300; 9.337300; 243.870000; 
2023.10.20_16:27:28:745; 11.563000; 9.438500; 243.804100; 
2023.10.20_16:27:28:845; 11.442700; 9.517800; 243.782100; 
2023.10.20_16:27:28:945; 11.535700; 9.468500; 243.782100; 
2023.10.20_16:27:29:045; 11.265000; 9.709200; 248.045000; 
2023.10.20_16:27:29:145; 11.407200; 9.616200; 247.627500; 
2023.10.20_16:27:29:245; 11.729800; 9.449400; 247.583600; 
2023.10.20_16:27:29:345; 11.773600; 9.621700; 247.539600; 
2023.10.20_16:27:29:445; 11.809100; 9.361900; 243.474500; 
2023.10.20_16:27:29:545; 11.593100; 9.457600; 242.661400; 
2023.10.20_16:27:29:645; 11.713400; 9.452100; 242.529600; 
2023.10.20_16:27:29:745; 11.590400; 9.173200; 242.485600; 
2023.10.20_16:27:29:845; 11.606800; 9.233400; 243.144900; 
2023.10.20_16:27:29:945; 11.388000; 9.208800; 243.957900; 
2023.10.20_16:27:30:045; 11.237600; 9.258000; 243.892000; 
2023.10.20_16:27:30:145; 11.191100; 9.531400; 243.892000; 
2023.10.20_16:27:30:245; 10.865800; 9.482200; 243.848000; 
2023.10.20_16:27:30:345; 10.849400; 9.692800; 242.771300; 
2023.10.20_16:27:30:445; 11.065400; 9.826700; 242.683400; 
2023.10.20_16:27:30:545; 11.043500; 9.610700; 242.705400; 
2023.10.20_16:27:30:645; 11.295100; 9.878700; 242.661400; 
2023.10.20_16:27:30:745; 11.051700; 9.917000; 243.935900; 
2023.10.20_16:27:30:845; 11.396200; 9.599800; 244.001800; 
2023.10.20_16:27:30:945; 11.617700; 9.856800; 243.979900; 
2023.10.20_16:27:31:045; 11.527500; 9.889600; 243.979900; 
2023.10.20_16:27:31:145; 11.489200; 9.944300; 247.056200; 
2023.10.20_16:27:31:245; 11.636800; 9.752900; 246.748600; 
2023.10.20_16:27:31:345; 11.511100; 10.357200; 246.748600; 
2023.10.20_16:27:31:445; 11.336100; 10.048200; 246.726600; 
2023.10.20_16:27:31:545; 11.267700; 9.911500; 245.034600; 
2023.10.20_16:27:31:645; 11.710700; 10.023600; 243.452500; 
2023.10.20_16:27:31:745; 11.374300; 9.979900; 243.518400; 
2023.10.20_16:27:31:845; 11.792700; 9.900600; 243.496400; 
2023.10.20_16:27:31:945; 12.044300; 9.526000; 242.419700; 
2023.10.20_16:27:32:045; 11.984100; 9.217000; 240.705700; 
2023.10.20_16:27:32:145; 11.412600; 8.927100; 240.727700; 
2023.10.20_16:27:32:245; 10.953300; 8.692000; 240.683800; 
2023.10.20_16:27:32:345; 11.007900; 8.839600; 240.903500; 
2023.10.20_16:27:32:445; 10.934100; 9.315400; 247.210000; 
2023.10.20_16:27:32:545; 10.608700; 8.946300; 247.056200; 
2023.10.20_16:27:32:645; 10.674400; 9.331800; 247.034200; 
2023.10.20_16:27:32:745; 11.035300; 8.897100; 247.012300; 
2023.10.20_16:27:32:845; 10.540400; 8.681100; 244.683000; 
2023.10.20_16:27:32:945; 10.748200; 8.413100; 244.639100; 
2023.10.20_16:27:33:045; 10.813800; 8.929900; 244.617100; 
2023.10.20_16:27:33:145; 10.461100; 8.552500; 244.617100; 
2023.10.20_16:27:33:245; 9.908800; 8.973600; 248.814100; 
2023.10.20_16:27:33:345; 9.941600; 8.525200; 248.748200; 
2023.10.20_16:27:33:445; 9.843100; 8.686500; 248.836100; 
2023.10.20_16:27:33:545; 10.012700; 8.738500; 248.858100; 
2023.10.20_16:27:33:645; 9.720100; 9.001000; 249.231600; 
2023.10.20_16:27:33:745; 9.974400; 8.757600; 250.220500; 
2023.10.20_16:27:33:845; 10.026300; 9.244300; 250.176500; 
2023.10.20_16:27:33:945; 9.903300; 8.877900; 250.154600; 
2023.10.20_16:27:34:045; 9.960700; 9.323600; 249.275600; 
2023.10.20_16:27:34:145; 9.963400; 9.044700; 245.100500; 
2023.10.20_16:27:34:245; 9.539600; 8.847900; 245.232400; 
2023.10.20_16:27:34:345; 9.367400; 9.307200; 245.276300; 
2023.10.20_16:27:34:445; 9.307200; 9.189600; 245.276300; 
2023.10.20_16:27:34:545; 9.271700; 9.230700; 244.485300; 
2023.10.20_16:27:34:645; 9.701000; 8.749400; 244.441300; 
2023.10.20_16:27:34:745; 9.561500; 8.968200; 244.463300; 
2023.10.20_16:27:34:845; 10.092000; 8.877900; 244.441300; 
2023.10.20_16:27:34:945; 9.722800; 9.009200; 240.551900; 
2023.10.20_16:27:35:045; 9.367400; 8.891600; 240.310200; 
2023.10.20_16:27:35:145; 9.695500; 8.716600; 240.244300; 
2023.10.20_16:27:35:245; 9.936100; 8.746700; 240.200300; 
2023.10.20_16:27:35:345; 10.141200; 8.610000; 240.354100; 
2023.10.20_16:27:35:445; 9.966200; 8.629100; 240.332200; 
2023.10.20_16:27:35:545; 10.086500; 8.708400; 240.354100; 
2023.10.20_16:27:35:645; 10.119300; 8.615400; 240.354100; 
2023.10.20_16:27:35:745; 10.318900; 8.735700; 246.199200; 
2023.10.20_16:27:35:845; 10.015400; 8.730300; 247.078200; 
2023.10.20_16:27:35:945; 10.078300; 8.678300; 247.254000; 
2023.10.20_16:27:36:045; 9.865000; 8.629100; 247.341900; 
2023.10.20_16:27:36:145; 10.020900; 8.804100; 246.660700; 
2023.10.20_16:27:36:245; 10.595100; 8.828700; 238.046900; 
2023.10.20_16:27:36:345; 10.146600; 8.735700; 238.398500; 
2023.10.20_16:27:36:445; 9.873200; 8.659200; 238.508300; 
2023.10.20_16:27:36:545; 9.875900; 8.653700; 238.552300; 
2023.10.20_16:27:36:645; 9.692800; 8.448600; 244.287500; 
2023.10.20_16:27:36:745; 9.755600; 8.733000; 244.661100; 
2023.10.20_16:27:36:845; 9.750200; 8.702900; 244.748900; 
2023.10.20_16:27:36:945; 10.105600; 8.987300; 244.814900; 
2023.10.20_16:27:37:045; 10.283400; 9.080300; 242.419700; 
2023.10.20_16:27:37:145; 10.100200; 9.080300; 242.200000; 
2023.10.20_16:27:37:245; 9.919700; 9.233400; 242.243900; 
2023.10.20_16:27:37:345; 10.061900; 9.033800; 242.178000; 
2023.10.20_16:27:37:445; 10.245100; 9.167800; 240.398100; 
2023.10.20_16:27:37:545; 10.031800; 9.063900; 240.551900; 
2023.10.20_16:27:37:645; 10.217700; 8.875200; 240.617800; 
2023.10.20_16:27:37:745; 10.198600; 9.230700; 240.617800; 
2023.10.20_16:27:37:845; 10.111100; 9.017400; 235.937400; 
2023.10.20_16:27:37:945; 9.651700; 9.296300; 236.464800; 
2023.10.20_16:27:38:045; 9.720100; 9.102100; 236.552600; 
2023.10.20_16:27:38:145; 9.875900; 9.058400; 236.552600; 
2023.10.20_16:27:38:245; 9.837700; 8.883400; 238.200700; 
2023.10.20_16:27:38:345; 9.720100; 9.055700; 239.101600; 
2023.10.20_16:27:38:445; 9.706400; 8.604500; 239.145600; 
2023.10.20_16:27:38:545; 9.553300; 8.973600; 239.145600; 
2023.10.20_16:27:38:645; 9.441200; 8.549800; 239.233500; 
2023.10.20_16:27:38:745; 9.345500; 8.779500; 241.013400; 
2023.10.20_16:27:38:845; 9.222500; 8.579900; 240.969400; 
2023.10.20_16:27:38:945; 9.345500; 8.429500; 240.991400; 
2023.10.20_16:27:39:045; 9.449400; 8.593600; 240.991400; 
2023.10.20_16:27:39:145; 9.296300; 8.970900; 238.068800; 
2023.10.20_16:27:39:245; 9.515000; 8.828700; 237.915000; 
2023.10.20_16:27:39:345; 9.446700; 9.394700; 237.981000; 
2023.10.20_16:27:39:445; 9.761100; 8.872500; 237.959000; 
2023.10.20_16:27:39:545; 9.378300; 9.206000; 233.608100; 
2023.10.20_16:27:39:645; 9.208800; 8.686500; 234.069600; 
2023.10.20_16:27:39:745; 9.299000; 9.091200; 234.069600; 
2023.10.20_16:27:39:845; 9.121300; 8.924400; 234.047600; 
2023.10.20_16:27:39:945; 8.954500; 8.984600; 234.816700; 
2023.10.20_16:27:40:045; 8.765800; 9.238900; 234.772800; 
2023.10.20_16:27:40:145; 8.708400; 8.804100; 234.772800; 
2023.10.20_16:27:40:245; 8.492400; 9.052900; 234.794700; 
2023.10.20_16:27:40:345; 8.418600; 8.801400; 235.805500; 
2023.10.20_16:27:40:445; 8.352900; 9.033800; 237.409600; 
2023.10.20_16:27:40:545; 8.517000; 8.798600; 237.409600; 
2023.10.20_16:27:40:645; 8.284600; 9.006400; 237.409600; 
2023.10.20_16:27:40:745; 8.260000; 8.899800; 237.893100; 
2023.10.20_16:27:40:845; 8.199800; 8.932600; 237.981000; 
2023.10.20_16:27:40:945; 8.117800; 8.667400; 237.959000; 
2023.10.20_16:27:41:045; 8.402200; 8.949000; 237.937000; 
2023.10.20_16:27:41:145; 8.273600; 8.730300; 237.937000; 
2023.10.20_16:27:41:245; 8.514300; 8.918900; 237.783200; 
2023.10.20_16:27:41:345; 8.451400; 8.858800; 237.805200; 
2023.10.20_16:27:41:445; 8.765800; 8.910700; 237.805200; 
2023.10.20_16:27:41:545; 8.779500; 8.776800; 237.805200; 
2023.10.20_16:27:41:645; 8.924400; 8.743900; 239.651000; 
2023.10.20_16:27:41:745; 8.839600; 8.790400; 239.826800; 
2023.10.20_16:27:41:845; 8.908000; 8.733000; 239.826800; 
2023.10.20_16:27:41:945; 8.951800; 8.779500; 239.826800; 
2023.10.20_16:27:42:045; 9.022800; 8.733000; 237.519500; 
2023.10.20_16:27:42:145; 8.686500; 8.702900; 237.211900; 
2023.10.20_16:27:42:245; 8.713900; 8.765800; 237.124000; 
2023.10.20_16:27:42:345; 8.692000; 8.765800; 237.102000; 
2023.10.20_16:27:42:445; 8.558000; 8.637300; 237.717300; 
2023.10.20_16:27:42:545; 8.476000; 8.697500; 240.749700; 
2023.10.20_16:27:42:645; 8.547100; 8.708400; 240.661800; 
2023.10.20_16:27:42:745; 8.506100; 8.713900; 240.617800; 
2023.10.20_16:27:42:845; 8.806800; 8.722100; 240.661800; 
2023.10.20_16:27:42:945; 8.596300; 8.774000; 241.035300; 
2023.10.20_16:27:43:045; 8.713900; 8.713900; 241.013400; 
2023.10.20_16:27:43:145; 8.292800; 8.672900; 241.013400; 
2023.10.20_16:27:43:245; 8.281900; 8.749400; 241.035300; 
2023.10.20_16:27:43:345; 8.060400; 8.979100; 248.220800; 
2023.10.20_16:27:43:445; 8.229900; 8.894300; 248.594400; 
2023.10.20_16:27:43:545; 8.279100; 8.962700; 248.770200; 
2023.10.20_16:27:43:645; 8.290100; 8.943600; 248.748200; 
2023.10.20_16:27:43:745; 8.246300; 9.096700; 244.748900; 
2023.10.20_16:27:43:845; 8.126000; 9.099400; 244.397400; 
2023.10.20_16:27:43:945; 8.063100; 9.236100; 244.287500; 
2023.10.20_16:27:44:045; 8.404900; 9.370100; 244.331400; 
2023.10.20_16:27:44:145; 8.380300; 9.241600; 247.649500; 
2023.10.20_16:27:44:245; 8.437700; 9.662700; 247.385800; 
2023.10.20_16:27:44:345; 8.404900; 9.214200; 247.319900; 
2023.10.20_16:27:44:445; 8.549800; 9.320900; 247.297900; 
2023.10.20_16:27:44:545; 8.279100; 9.364600; 242.881200; 
2023.10.20_16:27:44:645; 8.681100; 9.178700; 240.991400; 
2023.10.20_16:27:44:745; 8.711100; 9.495900; 240.793600; 
2023.10.20_16:27:44:845; 8.924400; 9.575200; 240.749700; 
2023.10.20_16:27:44:945; 8.697500; 9.493100; 240.903500; 
2023.10.20_16:27:45:045; 9.052900; 9.564200; 245.496100; 
2023.10.20_16:27:45:145; 8.836900; 9.411100; 245.364200; 
2023.10.20_16:27:45:245; 8.970900; 9.312700; 245.342200; 
2023.10.20_16:27:45:345; 8.880700; 9.318200; 245.320300; 
2023.10.20_16:27:45:445; 8.924400; 8.998200; 242.815200; 
2023.10.20_16:27:45:545; 8.659200; 9.197800; 242.639500; 
2023.10.20_16:27:45:645; 8.702900; 9.047500; 242.617500; 
2023.10.20_16:27:45:745; 8.836900; 9.610700; 242.573500; 
2023.10.20_16:27:45:845; 8.908000; 9.192400; 240.178400; 
2023.10.20_16:27:45:945; 8.918900; 9.192400; 240.529900; 
2023.10.20_16:27:46:045; 8.940800; 9.621700; 240.529900; 
2023.10.20_16:27:46:145; 8.812300; 9.211500; 240.529900; 
2023.10.20_16:27:46:245; 9.014600; 9.495900; 242.529600; 
2023.10.20_16:27:46:345; 9.135000; 9.482200; 242.617500; 
2023.10.20_16:27:46:445; 9.162300; 9.531400; 242.551500; 
2023.10.20_16:27:46:545; 9.154100; 9.435700; 242.595500; 
2023.10.20_16:27:46:645; 8.927100; 9.553300; 242.595500; 
2023.10.20_16:27:46:745; 9.238900; 9.222500; 242.551500; 
2023.10.20_16:27:46:845; 9.244300; 9.323600; 242.529600; 
2023.10.20_16:27:46:945; 9.145900; 9.227900; 242.573500; 
2023.10.20_16:27:47:045; 9.408400; 9.591600; 242.881200; 
2023.10.20_16:27:47:145; 9.263500; 9.238900; 243.232700; 
2023.10.20_16:27:47:245; 9.263500; 8.785000; 243.210800; 
2023.10.20_16:27:47:345; 9.381000; 9.077500; 243.210800; 
2023.10.20_16:27:47:445; 9.810300; 8.869700; 243.188800; 
2023.10.20_16:27:47:545; 9.482200; 8.943600; 242.793300; 
2023.10.20_16:27:47:645; 9.285300; 8.659200; 242.793300; 
2023.10.20_16:27:47:745; 9.427500; 8.760400; 242.793300; 
2023.10.20_16:27:47:845; 9.389200; 8.339300; 242.749300; 
2023.10.20_16:27:47:945; 9.424800; 8.618200; 244.199600; 
2023.10.20_16:27:48:045; 9.449400; 8.361100; 244.133700; 
2023.10.20_16:27:48:145; 9.471300; 8.541600; 244.133700; 
2023.10.20_16:27:48:245; 9.509600; 8.333800; 244.155700; 
