TimeStamp_UTC; mm_ws_110m[m/s]; mm_ws_60m[m/s]; mm_wd_110m[deg]; 
2023.10.20_16:31:16:945; 8.932600; 7.576400; 232.663300; 
2023.10.20_16:31:17:045; 9.274400; 7.759600; 232.751100; 
2023.10.20_16:31:17:145; 9.181400; 7.666600; 232.751100; 
2023.10.20_16:31:17:245; 9.151400; 7.538100; 233.278500; 
2023.10.20_16:31:17:345; 9.345500; 7.447900; 233.322500; 
2023.10.20_16:31:17:445; 9.165000; 7.297500; 233.344400; 
2023.10.20_16:31:17:545; 9.329100; 7.368600; 233.344400; 
2023.10.20_16:31:17:645; 9.263500; 7.368600; 235.783600; 
2023.10.20_16:31:17:745; 9.547800; 7.508000; 235.497900; 
2023.10.20_16:31:17:845; 8.992800; 7.767800; 235.475900; 
2023.10.20_16:31:17:945; 8.897100; 7.524400; 235.453900; 
2023.10.20_16:31:18:045; 8.897100; 7.754100; 239.760800; 
2023.10.20_16:31:18:145; 8.716600; 7.721300; 239.804800; 
2023.10.20_16:31:18:245; 8.847900; 7.704900; 239.760800; 
2023.10.20_16:31:18:345; 8.519700; 7.644800; 239.716900; 
2023.10.20_16:31:18:445; 8.656400; 7.740500; 235.432000; 
2023.10.20_16:31:18:545; 8.331100; 7.275600; 232.179800; 
2023.10.20_16:31:18:645; 8.700200; 7.535400; 232.026000; 
2023.10.20_16:31:18:745; 8.525200; 7.765100; 231.982100; 
2023.10.20_16:31:18:845; 8.369300; 7.601000; 232.026000; 
2023.10.20_16:31:18:945; 8.265400; 7.704900; 235.080400; 
2023.10.20_16:31:19:045; 8.142400; 7.557300; 235.058400; 
2023.10.20_16:31:19:145; 8.210800; 7.726800; 235.036400; 
2023.10.20_16:31:19:245; 8.011200; 7.617400; 235.014500; 
2023.10.20_16:31:19:345; 8.164300; 7.633800; 236.926200; 
2023.10.20_16:31:19:445; 8.139700; 7.685800; 236.926200; 
2023.10.20_16:31:19:545; 8.273600; 7.234600; 236.904200; 
2023.10.20_16:31:19:645; 8.383000; 7.253800; 236.926200; 
2023.10.20_16:31:19:745; 8.134200; 7.103400; 236.970200; 
2023.10.20_16:31:19:845; 8.177900; 7.078800; 237.014100; 
2023.10.20_16:31:19:945; 8.126000; 6.972100; 236.992100; 
2023.10.20_16:31:20:045; 8.205300; 6.936600; 237.014100; 
2023.10.20_16:31:20:145; 8.268200; 7.059600; 234.113500; 
2023.10.20_16:31:20:245; 8.284600; 6.988500; 234.157500; 
2023.10.20_16:31:20:345; 8.350200; 7.130700; 234.135500; 
2023.10.20_16:31:20:445; 8.035800; 7.215500; 234.091600; 
2023.10.20_16:31:20:545; 8.199800; 7.549100; 235.036400; 
2023.10.20_16:31:20:645; 8.314700; 7.920900; 237.387700; 
2023.10.20_16:31:20:745; 8.126000; 7.904500; 237.321700; 
2023.10.20_16:31:20:845; 8.126000; 7.983800; 237.387700; 
2023.10.20_16:31:20:945; 7.918200; 7.926400; 237.036100; 
2023.10.20_16:31:21:045; 8.139700; 7.688500; 235.629700; 
2023.10.20_16:31:21:145; 8.117800; 7.420500; 235.519900; 
2023.10.20_16:31:21:245; 7.912700; 7.642000; 235.453900; 
2023.10.20_16:31:21:345; 8.019400; 7.882600; 235.541800; 
2023.10.20_16:31:21:445; 8.030300; 7.765100; 236.772400; 
2023.10.20_16:31:21:545; 8.003000; 8.090400; 236.816300; 
2023.10.20_16:31:21:645; 8.301000; 7.967400; 236.816300; 
2023.10.20_16:31:21:745; 8.136900; 8.270900; 236.816300; 
2023.10.20_16:31:21:845; 8.361100; 8.336500; 234.487100; 
2023.10.20_16:31:21:945; 8.281900; 8.123300; 234.618900; 
2023.10.20_16:31:22:045; 8.090400; 7.997500; 234.662900; 
2023.10.20_16:31:22:145; 8.109600; 8.033000; 234.662900; 
2023.10.20_16:31:22:245; 7.920900; 7.647500; 233.915800; 
2023.10.20_16:31:22:345; 7.992000; 7.945500; 233.740000; 
2023.10.20_16:31:22:445; 7.792400; 7.844400; 233.652100; 
2023.10.20_16:31:22:545; 7.620100; 7.669400; 233.674100; 
2023.10.20_16:31:22:645; 7.849800; 7.806100; 235.124300; 
2023.10.20_16:31:22:745; 7.896300; 7.324800; 235.981300; 
2023.10.20_16:31:22:845; 7.825200; 7.218200; 235.937400; 
2023.10.20_16:31:22:945; 8.013900; 7.089700; 235.893400; 
2023.10.20_16:31:23:045; 8.249000; 7.032300; 235.871400; 
2023.10.20_16:31:23:145; 7.852600; 7.004900; 236.245000; 
2023.10.20_16:31:23:245; 8.175200; 6.723300; 236.332900; 
2023.10.20_16:31:23:345; 8.106900; 6.698700; 236.310900; 
2023.10.20_16:31:23:445; 8.186100; 6.786200; 236.332900; 
2023.10.20_16:31:23:545; 8.311900; 6.821700; 238.442400; 
2023.10.20_16:31:23:645; 8.194400; 7.128000; 238.574200; 
2023.10.20_16:31:23:745; 8.169700; 7.051400; 238.618200; 
2023.10.20_16:31:23:845; 7.836200; 6.920200; 238.618200; 
2023.10.20_16:31:23:945; 7.992000; 6.775200; 227.850900; 
2023.10.20_16:31:24:045; 8.063100; 6.778000; 227.125800; 
2023.10.20_16:31:24:145; 8.128700; 6.665900; 226.994000; 
2023.10.20_16:31:24:245; 8.599000; 6.551000; 226.950000; 
2023.10.20_16:31:24:345; 8.678300; 6.531900; 229.323200; 
2023.10.20_16:31:24:445; 8.683800; 6.400600; 228.949600; 
2023.10.20_16:31:24:545; 8.754900; 6.277600; 229.059500; 
2023.10.20_16:31:24:645; 9.022800; 6.261200; 229.081500; 
2023.10.20_16:31:24:745; 8.910700; 6.231100; 230.268100; 
2023.10.20_16:31:24:845; 8.932600; 6.173700; 231.169000; 
2023.10.20_16:31:24:945; 8.779500; 6.110800; 231.213000; 
2023.10.20_16:31:25:045; 8.831400; 6.110800; 231.213000; 
2023.10.20_16:31:25:145; 9.020100; 6.198300; 231.234900; 
2023.10.20_16:31:25:245; 9.074800; 6.359600; 231.103100; 
2023.10.20_16:31:25:345; 9.454900; 6.296700; 231.103100; 
2023.10.20_16:31:25:445; 9.676300; 6.449900; 231.103100; 
2023.10.20_16:31:25:545; 9.706400; 6.682300; 231.125100; 
2023.10.20_16:31:25:645; 9.722800; 6.750600; 233.124700; 
2023.10.20_16:31:25:745; 9.556000; 6.764300; 233.212600; 
2023.10.20_16:31:25:845; 9.804900; 6.816300; 233.190600; 
2023.10.20_16:31:25:945; 9.654500; 6.745200; 233.168700; 
2023.10.20_16:31:26:045; 9.118500; 7.103400; 233.498300; 
2023.10.20_16:31:26:145; 9.312700; 7.138900; 233.542200; 
2023.10.20_16:31:26:245; 9.241600; 7.488900; 233.520200; 
2023.10.20_16:31:26:345; 9.266200; 7.535400; 233.542200; 
2023.10.20_16:31:26:445; 9.348200; 7.784200; 230.663600; 
2023.10.20_16:31:26:545; 9.320900; 8.128700; 230.905300; 
2023.10.20_16:31:26:645; 9.632600; 7.713100; 230.927300; 
2023.10.20_16:31:26:745; 9.561500; 8.095900; 230.927300; 
2023.10.20_16:31:26:845; 9.474000; 7.945500; 230.465900; 
2023.10.20_16:31:26:945; 9.230700; 8.013900; 229.740700; 
2023.10.20_16:31:27:045; 8.932600; 8.117800; 229.718700; 
2023.10.20_16:31:27:145; 8.913500; 8.022100; 229.696800; 
2023.10.20_16:31:27:245; 8.795900; 7.994700; 230.334000; 
2023.10.20_16:31:27:345; 8.935300; 8.120500; 231.586500; 
2023.10.20_16:31:27:445; 8.656400; 7.882600; 231.542600; 
2023.10.20_16:31:27:545; 8.820500; 7.956500; 231.542600; 
2023.10.20_16:31:27:645; 8.820500; 8.243600; 231.564500; 
2023.10.20_16:31:27:745; 8.754900; 7.792400; 235.344100; 
2023.10.20_16:31:27:845; 8.462300; 7.852600; 235.453900; 
2023.10.20_16:31:27:945; 8.579900; 7.726800; 235.475900; 
2023.10.20_16:31:28:045; 8.492400; 7.740500; 235.497900; 
2023.10.20_16:31:28:145; 8.588100; 7.488900; 236.003300; 
2023.10.20_16:31:28:245; 8.525200; 7.579100; 235.959400; 
2023.10.20_16:31:28:345; 8.664700; 7.439700; 235.959400; 
2023.10.20_16:31:28:445; 8.396700; 7.614700; 235.959400; 
2023.10.20_16:31:28:545; 8.574400; 7.786900; 238.662200; 
2023.10.20_16:31:28:645; 8.552500; 7.748700; 238.816000; 
2023.10.20_16:31:28:745; 8.538900; 7.989300; 238.903900; 
2023.10.20_16:31:28:845; 8.380300; 7.942800; 238.925800; 
2023.10.20_16:31:28:945; 8.344700; 8.022100; 224.488900; 
2023.10.20_16:31:29:045; 8.202600; 8.022100; 226.972000; 
2023.10.20_16:31:29:145; 8.016600; 8.180700; 226.620400; 
2023.10.20_16:31:29:245; 8.221700; 8.030300; 226.510500; 
2023.10.20_16:31:29:345; 8.199800; 8.314700; 228.356300; 
2023.10.20_16:31:29:445; 8.183400; 7.967400; 239.035700; 
2023.10.20_16:31:29:545; 8.188900; 8.158800; 238.662200; 
2023.10.20_16:31:29:645; 8.117800; 8.435000; 238.552300; 
2023.10.20_16:31:29:745; 8.418600; 8.112300; 238.552300; 
2023.10.20_16:31:29:845; 8.167000; 8.115100; 239.255400; 
2023.10.20_16:31:29:945; 8.440400; 7.981100; 239.321400; 
2023.10.20_16:31:30:045; 8.836900; 8.120500; 239.299400; 
2023.10.20_16:31:30:145; 8.615400; 7.910000; 239.299400; 
2023.10.20_16:31:30:245; 9.061100; 7.765100; 236.464800; 
2023.10.20_16:31:30:345; 8.552500; 7.773300; 236.310900; 
2023.10.20_16:31:30:445; 9.167800; 7.953700; 236.267000; 
2023.10.20_16:31:30:545; 8.831400; 7.825200; 236.201100; 
2023.10.20_16:31:30:645; 9.219700; 8.013900; 236.223000; 
2023.10.20_16:31:30:745; 9.006400; 7.934600; 236.223000; 
2023.10.20_16:31:30:845; 8.992800; 8.019400; 236.223000; 
2023.10.20_16:31:30:945; 9.039300; 8.519700; 236.201100; 
2023.10.20_16:31:31:045; 8.667400; 7.970100; 237.036100; 
2023.10.20_16:31:31:145; 8.834200; 8.101400; 237.783200; 
2023.10.20_16:31:31:245; 9.025600; 8.213500; 237.893100; 
2023.10.20_16:31:31:345; 8.763100; 8.314700; 237.849100; 
2023.10.20_16:31:31:445; 8.514300; 8.612700; 237.849100; 
2023.10.20_16:31:31:545; 8.990000; 8.623600; 238.002900; 
2023.10.20_16:31:31:645; 9.225200; 8.733000; 238.046900; 
2023.10.20_16:31:31:745; 9.140400; 8.927100; 238.068800; 
2023.10.20_16:31:31:845; 9.121300; 8.861500; 238.046900; 
2023.10.20_16:31:31:945; 9.255300; 8.946300; 237.717300; 
2023.10.20_16:31:32:045; 9.370100; 9.115800; 237.739200; 
2023.10.20_16:31:32:145; 9.159600; 9.176000; 237.761200; 
2023.10.20_16:31:32:245; 9.515000; 9.135000; 237.783200; 
2023.10.20_16:31:32:345; 9.638100; 9.591600; 238.464400; 
2023.10.20_16:31:32:445; 9.484900; 9.236100; 238.464400; 
2023.10.20_16:31:32:545; 10.130200; 9.561500; 238.486400; 
2023.10.20_16:31:32:645; 10.195900; 9.692800; 238.486400; 
2023.10.20_16:31:32:745; 10.256000; 9.490400; 239.497200; 
2023.10.20_16:31:32:845; 10.392700; 9.881400; 239.541100; 
2023.10.20_16:31:32:945; 10.513000; 9.979900; 239.541100; 
2023.10.20_16:31:33:045; 10.619700; 10.102900; 239.541100; 
2023.10.20_16:31:33:145; 10.658000; 10.067300; 239.211500; 
2023.10.20_16:31:33:245; 10.521200; 10.507600; 239.255400; 
2023.10.20_16:31:33:345; 10.502100; 10.578700; 239.277400; 
2023.10.20_16:31:33:445; 10.302500; 10.261500; 239.299400; 
2023.10.20_16:31:33:545; 10.737300; 10.682600; 236.245000; 
2023.10.20_16:31:33:645; 10.767300; 10.376300; 236.135100; 
2023.10.20_16:31:33:745; 10.709900; 10.483000; 236.113200; 
2023.10.20_16:31:33:845; 11.098200; 10.554100; 236.157100; 
2023.10.20_16:31:33:945; 10.808300; 10.256000; 236.157100; 
2023.10.20_16:31:34:045; 10.764600; 10.510300; 236.245000; 
2023.10.20_16:31:34:145; 10.685300; 10.152100; 236.245000; 
2023.10.20_16:31:34:245; 10.606000; 10.239600; 236.245000; 
2023.10.20_16:31:34:345; 11.070800; 10.310700; 236.245000; 
2023.10.20_16:31:34:445; 10.783700; 10.329800; 238.068800; 
2023.10.20_16:31:34:545; 10.797400; 10.299800; 238.222700; 
2023.10.20_16:31:34:645; 10.737300; 9.979900; 238.222700; 
2023.10.20_16:31:34:745; 10.608700; 9.963400; 238.266600; 
2023.10.20_16:31:34:845; 10.250500; 9.616200; 237.651400; 
2023.10.20_16:31:34:945; 10.491200; 9.186900; 237.695300; 
2023.10.20_16:31:35:045; 10.318900; 9.367400; 237.717300; 
2023.10.20_16:31:35:145; 10.250500; 9.044700; 237.695300; 
2023.10.20_16:31:35:245; 10.086500; 8.949000; 236.201100; 
2023.10.20_16:31:35:345; 10.116600; 8.749400; 236.135100; 
2023.10.20_16:31:35:445; 10.184900; 8.738500; 236.179100; 
2023.10.20_16:31:35:545; 10.436500; 8.558000; 236.179100; 
2023.10.20_16:31:35:645; 10.729100; 8.962700; 235.629700; 
2023.10.20_16:31:35:745; 10.461100; 8.970900; 235.563800; 
2023.10.20_16:31:35:845; 10.305200; 9.042000; 235.541800; 
2023.10.20_16:31:35:945; 10.647000; 8.943600; 235.585800; 
2023.10.20_16:31:36:045; 10.838400; 8.957200; 235.651700; 
2023.10.20_16:31:36:145; 10.802900; 8.864300; 235.981300; 
2023.10.20_16:31:36:245; 10.909500; 8.954500; 235.959400; 
2023.10.20_16:31:36:345; 10.816500; 8.812300; 235.959400; 
2023.10.20_16:31:36:445; 10.800100; 8.719300; 236.003300; 
2023.10.20_16:31:36:545; 10.975100; 8.954500; 238.090800; 
2023.10.20_16:31:36:645; 10.794700; 8.700200; 238.200700; 
2023.10.20_16:31:36:745; 10.961500; 8.877900; 238.200700; 
2023.10.20_16:31:36:845; 10.964200; 8.877900; 238.244600; 
2023.10.20_16:31:36:945; 11.385300; 9.047500; 240.266300; 
2023.10.20_16:31:37:045; 11.281400; 9.022800; 240.068500; 
2023.10.20_16:31:37:145; 11.300500; 8.899800; 239.980600; 
2023.10.20_16:31:37:245; 11.650500; 8.973600; 240.024500; 
2023.10.20_16:31:37:345; 11.727100; 8.998200; 241.233100; 
2023.10.20_16:31:37:445; 11.902100; 9.236100; 241.606700; 
2023.10.20_16:31:37:545; 12.022400; 9.285300; 241.716500; 
2023.10.20_16:31:37:645; 12.238400; 9.392000; 241.672600; 
2023.10.20_16:31:37:745; 12.112600; 9.192400; 239.299400; 
2023.10.20_16:31:37:845; 12.304000; 9.577900; 237.431600; 
2023.10.20_16:31:37:945; 12.645800; 9.181400; 237.321700; 
2023.10.20_16:31:38:045; 12.839900; 8.664700; 237.277800; 
2023.10.20_16:31:38:145; 12.965700; 8.902500; 237.321700; 
2023.10.20_16:31:38:245; 13.313000; 8.536100; 237.915000; 
2023.10.20_16:31:38:345; 12.413400; 8.877900; 237.871100; 
2023.10.20_16:31:38:445; 12.593800; 8.541600; 237.871100; 
2023.10.20_16:31:38:545; 12.263000; 8.730300; 237.937000; 
2023.10.20_16:31:38:645; 12.224700; 8.325600; 239.826800; 
2023.10.20_16:31:38:745; 12.022400; 8.692000; 239.782800; 
2023.10.20_16:31:38:845; 11.929400; 8.415800; 239.760800; 
2023.10.20_16:31:38:945; 11.716100; 8.645500; 239.826800; 
2023.10.20_16:31:39:045; 11.699700; 8.527900; 242.771300; 
2023.10.20_16:31:39:145; 11.904800; 8.547100; 243.035000; 
2023.10.20_16:31:39:245; 12.481700; 8.735700; 243.013000; 
2023.10.20_16:31:39:345; 12.107100; 8.172500; 243.013000; 
2023.10.20_16:31:39:445; 12.383300; 8.136900; 237.058000; 
2023.10.20_16:31:39:545; 12.604800; 7.964700; 237.739200; 
2023.10.20_16:31:39:645; 12.848100; 8.139700; 237.783200; 
2023.10.20_16:31:39:745; 12.656700; 7.967400; 237.783200; 
2023.10.20_16:31:39:845; 12.714200; 7.795100; 237.937000; 
2023.10.20_16:31:39:945; 12.517300; 7.806100; 238.288600; 
2023.10.20_16:31:40:045; 12.473500; 7.890800; 238.266600; 
2023.10.20_16:31:40:145; 12.602000; 7.538100; 238.266600; 
2023.10.20_16:31:40:245; 12.427100; 7.669400; 238.244600; 
2023.10.20_16:31:40:345; 12.416100; 7.786900; 235.981300; 
2023.10.20_16:31:40:445; 12.574700; 7.672100; 235.739600; 
2023.10.20_16:31:40:545; 12.391500; 7.822500; 235.783600; 
2023.10.20_16:31:40:645; 12.194600; 7.778700; 235.783600; 
2023.10.20_16:31:40:745; 12.531000; 7.863500; 236.552600; 
2023.10.20_16:31:40:845; 12.003200; 7.901800; 236.530700; 
2023.10.20_16:31:40:945; 11.814600; 7.899000; 236.508700; 
2023.10.20_16:31:41:045; 12.025100; 7.778700; 236.530700; 
2023.10.20_16:31:41:145; 12.104400; 8.027600; 235.893400; 
2023.10.20_16:31:41:245; 12.052500; 8.150600; 235.915400; 
2023.10.20_16:31:41:345; 12.205600; 7.899000; 235.893400; 
2023.10.20_16:31:41:445; 11.915700; 7.997500; 235.893400; 
2023.10.20_16:31:41:545; 11.984100; 7.795100; 239.013700; 
2023.10.20_16:31:41:645; 11.874700; 7.858000; 238.750000; 
2023.10.20_16:31:41:745; 11.431800; 7.836200; 238.837900; 
2023.10.20_16:31:41:845; 11.232200; 7.792400; 238.837900; 
2023.10.20_16:31:41:945; 11.456400; 7.579100; 237.585400; 
2023.10.20_16:31:42:045; 11.388000; 7.704900; 237.695300; 
2023.10.20_16:31:42:145; 11.584900; 7.748700; 237.651400; 
2023.10.20_16:31:42:245; 11.814600; 7.319400; 237.629400; 
2023.10.20_16:31:42:345; 12.268500; 7.324800; 236.420800; 
2023.10.20_16:31:42:445; 12.413400; 7.251000; 231.081100; 
2023.10.20_16:31:42:545; 12.334100; 7.133400; 231.256900; 
2023.10.20_16:31:42:645; 12.356000; 7.035000; 231.366800; 
2023.10.20_16:31:42:745; 12.484500; 7.125200; 231.344800; 
2023.10.20_16:31:42:845; 12.295800; 7.319400; 233.454300; 
2023.10.20_16:31:42:945; 12.339600; 7.308400; 233.586200; 
2023.10.20_16:31:43:045; 12.287600; 7.590100; 233.608100; 
2023.10.20_16:31:43:145; 12.552800; 7.923700; 233.630100; 
2023.10.20_16:31:43:245; 12.574700; 8.317400; 232.289700; 
2023.10.20_16:31:43:345; 12.637600; 8.199800; 232.399600; 
2023.10.20_16:31:43:445; 12.801700; 8.659200; 232.443500; 
2023.10.20_16:31:43:545; 12.473500; 8.527900; 232.443500; 
2023.10.20_16:31:43:645; 12.561000; 8.738500; 231.213000; 
2023.10.20_16:31:43:745; 12.607500; 8.547100; 231.322800; 
2023.10.20_16:31:43:845; 12.588400; 8.763100; 231.366800; 
2023.10.20_16:31:43:945; 12.495400; 8.440400; 231.366800; 
2023.10.20_16:31:44:045; 12.257500; 8.681100; 233.454300; 
2023.10.20_16:31:44:145; 12.186400; 8.205300; 233.849800; 
2023.10.20_16:31:44:245; 12.257500; 8.656400; 233.937700; 
2023.10.20_16:31:44:345; 12.057900; 8.623600; 233.959700; 
2023.10.20_16:31:44:445; 12.350500; 8.834200; 241.013400; 
2023.10.20_16:31:44:545; 12.522800; 8.815000; 240.002600; 
2023.10.20_16:31:44:645; 12.585600; 8.785000; 240.134400; 
2023.10.20_16:31:44:745; 13.375900; 8.741200; 240.178400; 
2023.10.20_16:31:44:845; 12.714200; 8.927100; 239.804800; 
2023.10.20_16:31:44:945; 12.861800; 8.672900; 235.849500; 
2023.10.20_16:31:45:045; 12.875500; 9.227900; 236.003300; 
2023.10.20_16:31:45:145; 13.272000; 8.913500; 236.091200; 
2023.10.20_16:31:45:245; 12.796200; 9.031000; 236.091200; 
2023.10.20_16:31:45:345; 12.883700; 8.826000; 237.211900; 
2023.10.20_16:31:45:445; 12.913800; 9.132200; 237.167900; 
2023.10.20_16:31:45:545; 12.883700; 8.743900; 237.167900; 
2023.10.20_16:31:45:645; 12.632100; 9.003700; 237.189900; 
2023.10.20_16:31:45:745; 12.325900; 8.823200; 238.222700; 
2023.10.20_16:31:45:845; 12.517300; 9.006400; 238.112800; 
2023.10.20_16:31:45:945; 12.574700; 8.806800; 238.090800; 
2023.10.20_16:31:46:045; 12.664900; 8.741200; 238.068800; 
2023.10.20_16:31:46:145; 12.413400; 8.842400; 238.574200; 
2023.10.20_16:31:46:245; 12.263000; 9.011900; 238.991800; 
2023.10.20_16:31:46:345; 12.172800; 8.995500; 238.991800; 
2023.10.20_16:31:46:445; 12.243900; 8.872500; 238.991800; 
2023.10.20_16:31:46:545; 12.104400; 9.077500; 237.981000; 
2023.10.20_16:31:46:645; 12.211000; 9.031000; 236.179100; 
2023.10.20_16:31:46:745; 12.137200; 9.011900; 236.201100; 
2023.10.20_16:31:46:845; 11.636800; 8.968200; 236.201100; 
2023.10.20_16:31:46:945; 11.817300; 8.875200; 236.179100; 
2023.10.20_16:31:47:045; 11.500100; 8.949000; 235.871400; 
2023.10.20_16:31:47:145; 11.393500; 8.763100; 235.871400; 
2023.10.20_16:31:47:245; 11.710700; 8.836900; 235.871400; 
2023.10.20_16:31:47:345; 11.710700; 8.779500; 235.893400; 
2023.10.20_16:31:47:445; 11.642300; 8.943600; 237.981000; 
2023.10.20_16:31:47:545; 11.874700; 8.760400; 238.002900; 
2023.10.20_16:31:47:645; 11.762600; 8.831400; 238.002900; 
2023.10.20_16:31:47:745; 11.612200; 8.697500; 238.002900; 
2023.10.20_16:31:47:845; 11.811800; 8.938100; 237.717300; 
2023.10.20_16:31:47:945; 11.874700; 8.637300; 237.717300; 
2023.10.20_16:31:48:045; 11.552100; 8.992800; 237.717300; 
2023.10.20_16:31:48:145; 11.798200; 8.481500; 237.717300; 
2023.10.20_16:31:48:245; 12.036000; 8.708400; 239.694900; 
