TimeStamp_UTC; mm_ws_110m[m/s]; mm_ws_60m[m/s]; mm_wd_110m[deg]; 
2023.10.20_16:23:13:145; 12.227400; 10.193100; 236.794400; 
2023.10.20_16:23:13:245; 12.254800; 10.496600; 234.728800; 
2023.10.20_16:23:13:345; 12.479000; 10.923200; 234.838700; 
2023.10.20_16:23:13:445; 12.145400; 10.480200; 234.860600; 
2023.10.20_16:23:13:545; 12.074300; 10.294300; 235.256200; 
2023.10.20_16:23:13:645; 12.044300; 10.143900; 242.024200; 
2023.10.20_16:23:13:745; 12.057900; 10.392700; 241.782500; 
2023.10.20_16:23:13:845; 12.140000; 10.513000; 241.606700; 
2023.10.20_16:23:13:945; 11.732500; 10.586900; 241.694600; 
2023.10.20_16:23:14:045; 11.543900; 10.545900; 240.420100; 
2023.10.20_16:23:14:145; 11.426300; 10.956000; 240.354100; 
2023.10.20_16:23:14:245; 11.601300; 11.002500; 240.310200; 
2023.10.20_16:23:14:345; 11.390800; 10.923200; 240.332200; 
2023.10.20_16:23:14:445; 11.639600; 11.038000; 235.388000; 
2023.10.20_16:23:14:545; 11.423600; 10.865800; 235.014500; 
2023.10.20_16:23:14:645; 11.511100; 11.185700; 235.102400; 
2023.10.20_16:23:14:745; 11.377100; 10.947800; 235.124300; 
2023.10.20_16:23:14:845; 11.308700; 10.775500; 235.256200; 
2023.10.20_16:23:14:945; 11.683300; 10.734500; 235.388000; 
2023.10.20_16:23:15:045; 11.546600; 10.709900; 235.410000; 
2023.10.20_16:23:15:145; 11.549300; 10.488400; 235.410000; 
2023.10.20_16:23:15:245; 11.634100; 10.551300; 235.366000; 
2023.10.20_16:23:15:345; 11.844600; 10.318900; 234.025600; 
2023.10.20_16:23:15:445; 11.431800; 10.526700; 234.047600; 
2023.10.20_16:23:15:545; 11.360700; 10.242300; 234.025600; 
2023.10.20_16:23:15:645; 11.333300; 10.078300; 234.047600; 
2023.10.20_16:23:15:745; 11.721600; 10.398200; 233.718000; 
2023.10.20_16:23:15:845; 11.841900; 10.534900; 233.718000; 
2023.10.20_16:23:15:945; 11.915700; 10.600500; 233.761900; 
2023.10.20_16:23:16:045; 11.817300; 10.288800; 233.718000; 
2023.10.20_16:23:16:145; 12.074300; 10.064600; 237.783200; 
2023.10.20_16:23:16:245; 12.189200; 10.376300; 237.981000; 
2023.10.20_16:23:16:345; 12.309500; 10.297000; 237.981000; 
2023.10.20_16:23:16:445; 12.454400; 10.223200; 237.959000; 
2023.10.20_16:23:16:545; 12.123500; 10.072800; 234.904600; 
2023.10.20_16:23:16:645; 12.063400; 10.239600; 234.904600; 
2023.10.20_16:23:16:745; 12.066100; 10.384500; 234.948500; 
2023.10.20_16:23:16:845; 12.066100; 10.420100; 234.948500; 
2023.10.20_16:23:16:945; 12.304000; 10.346200; 235.014500; 
2023.10.20_16:23:17:045; 12.768800; 10.094700; 235.014500; 
2023.10.20_16:23:17:145; 12.952000; 9.886900; 234.992500; 
2023.10.20_16:23:17:245; 12.954800; 10.034500; 234.992500; 
2023.10.20_16:23:17:345; 12.957500; 9.810300; 234.904600; 
2023.10.20_16:23:17:445; 12.856300; 9.895100; 234.662900; 
2023.10.20_16:23:17:545; 12.623900; 9.687300; 234.618900; 
2023.10.20_16:23:17:645; 12.574700; 9.692800; 234.618900; 
2023.10.20_16:23:17:745; 12.585600; 9.580600; 234.662900; 
2023.10.20_16:23:17:845; 12.788000; 9.610700; 235.256200; 
2023.10.20_16:23:17:945; 12.982100; 9.427500; 235.278200; 
2023.10.20_16:23:18:045; 13.121600; 9.454900; 235.278200; 
2023.10.20_16:23:18:145; 12.782500; 9.690000; 235.278200; 
2023.10.20_16:23:18:245; 13.004000; 9.402900; 235.190300; 
2023.10.20_16:23:18:345; 13.430500; 9.583400; 235.190300; 
2023.10.20_16:23:18:445; 13.408700; 9.495900; 235.190300; 
2023.10.20_16:23:18:545; 13.168000; 9.353700; 235.190300; 
2023.10.20_16:23:18:645; 12.766100; 9.468500; 234.882600; 
2023.10.20_16:23:18:745; 12.531000; 9.419300; 234.926600; 
2023.10.20_16:23:18:845; 12.377800; 9.400200; 234.948500; 
2023.10.20_16:23:18:945; 12.090700; 9.927900; 234.926600; 
2023.10.20_16:23:19:045; 12.088000; 9.526000; 230.817400; 
2023.10.20_16:23:19:145; 12.052500; 9.977100; 230.663600; 
2023.10.20_16:23:19:245; 12.648500; 9.586100; 230.531800; 
2023.10.20_16:23:19:345; 12.725100; 9.255300; 230.509800; 
2023.10.20_16:23:19:445; 12.552800; 9.222500; 231.278900; 
2023.10.20_16:23:19:545; 12.487200; 8.921700; 234.399200; 
2023.10.20_16:23:19:645; 12.615700; 9.047500; 234.487100; 
2023.10.20_16:23:19:745; 13.181700; 8.815000; 234.575000; 
2023.10.20_16:23:19:845; 13.012200; 9.077500; 235.234200; 
2023.10.20_16:23:19:945; 13.148900; 9.252500; 239.365300; 
2023.10.20_16:23:20:045; 12.864500; 9.156800; 239.101600; 
2023.10.20_16:23:20:145; 12.697700; 9.096700; 239.167600; 
2023.10.20_16:23:20:245; 12.796200; 8.774000; 239.145600; 
2023.10.20_16:23:20:345; 12.834500; 8.793200; 236.750400; 
2023.10.20_16:23:20:445; 12.736000; 8.527900; 236.618600; 
2023.10.20_16:23:20:545; 12.662200; 8.612700; 236.552600; 
2023.10.20_16:23:20:645; 12.798900; 8.418600; 236.530700; 
2023.10.20_16:23:20:745; 12.498100; 8.473300; 240.551900; 
2023.10.20_16:23:20:845; 12.815300; 8.388500; 240.837600; 
2023.10.20_16:23:20:945; 12.782500; 8.254500; 240.771700; 
2023.10.20_16:23:21:045; 12.755200; 8.243600; 240.749700; 
2023.10.20_16:23:21:145; 12.859100; 8.175200; 238.706100; 
2023.10.20_16:23:21:245; 13.184500; 8.541600; 237.673300; 
2023.10.20_16:23:21:345; 13.425100; 8.462300; 237.629400; 
2023.10.20_16:23:21:445; 12.459900; 8.702900; 237.585400; 
2023.10.20_16:23:21:545; 12.517300; 8.426800; 239.013700; 
2023.10.20_16:23:21:645; 12.492700; 8.336500; 240.551900; 
2023.10.20_16:23:21:745; 12.577400; 8.150600; 240.508000; 
2023.10.20_16:23:21:845; 12.618500; 8.322900; 240.529900; 
2023.10.20_16:23:21:945; 12.695000; 8.383000; 240.420100; 
2023.10.20_16:23:22:045; 12.935600; 8.139700; 237.497500; 
2023.10.20_16:23:22:145; 13.154400; 8.527900; 237.607400; 
2023.10.20_16:23:22:245; 13.113400; 8.071300; 237.607400; 
2023.10.20_16:23:22:345; 12.823500; 8.082200; 237.673300; 
2023.10.20_16:23:22:445; 13.244600; 7.986500; 239.211500; 
2023.10.20_16:23:22:545; 12.894600; 8.013900; 239.321400; 
2023.10.20_16:23:22:645; 12.298500; 7.981100; 239.299400; 
2023.10.20_16:23:22:745; 12.197400; 7.920900; 239.321400; 
2023.10.20_16:23:22:845; 12.593800; 7.860800; 236.750400; 
2023.10.20_16:23:22:945; 11.967700; 8.191600; 237.167900; 
2023.10.20_16:23:23:045; 12.129000; 8.527900; 237.102000; 
2023.10.20_16:23:23:145; 12.695000; 8.216200; 237.124000; 
2023.10.20_16:23:23:245; 12.107100; 8.298300; 236.772400; 
2023.10.20_16:23:23:345; 12.596600; 8.208000; 236.464800; 
2023.10.20_16:23:23:445; 12.295800; 8.229900; 236.464800; 
2023.10.20_16:23:23:545; 12.394200; 8.065800; 236.442800; 
2023.10.20_16:23:23:645; 12.232900; 8.117800; 236.574600; 
2023.10.20_16:23:23:745; 12.495400; 8.085000; 244.023800; 
2023.10.20_16:23:23:845; 12.424300; 7.918200; 243.848000; 
2023.10.20_16:23:23:945; 12.394200; 8.243600; 243.848000; 
2023.10.20_16:23:24:045; 12.213800; 8.270900; 243.848000; 
2023.10.20_16:23:24:145; 11.825500; 8.301000; 246.506900; 
2023.10.20_16:23:24:245; 12.090700; 8.415800; 246.528800; 
2023.10.20_16:23:24:345; 11.839200; 8.292800; 246.550800; 
2023.10.20_16:23:24:445; 12.287600; 8.429500; 246.440900; 
2023.10.20_16:23:24:545; 11.981400; 8.552500; 245.540000; 
2023.10.20_16:23:24:645; 11.762600; 8.719300; 245.496100; 
2023.10.20_16:23:24:745; 11.882900; 8.867000; 245.496100; 
2023.10.20_16:23:24:845; 11.787200; 8.932600; 245.518000; 
2023.10.20_16:23:24:945; 11.943100; 8.957200; 244.353400; 
2023.10.20_16:23:25:045; 11.440000; 9.337300; 244.375400; 
2023.10.20_16:23:25:145; 11.582200; 9.419300; 244.375400; 
2023.10.20_16:23:25:245; 11.224000; 9.526000; 244.375400; 
2023.10.20_16:23:25:345; 11.240400; 9.583400; 244.595100; 
2023.10.20_16:23:25:445; 11.748900; 9.512300; 244.595100; 
2023.10.20_16:23:25:545; 11.574000; 9.206000; 244.573200; 
2023.10.20_16:23:25:645; 11.743500; 9.170500; 244.573200; 
2023.10.20_16:23:25:745; 11.735300; 8.891600; 244.551200; 
2023.10.20_16:23:25:845; 12.273900; 9.080300; 244.419300; 
2023.10.20_16:23:25:945; 12.197400; 9.381000; 244.441300; 
2023.10.20_16:23:26:045; 12.577400; 9.495900; 244.419300; 
2023.10.20_16:23:26:145; 12.525500; 9.074800; 244.441300; 
2023.10.20_16:23:26:245; 12.123500; 8.987300; 243.452500; 
2023.10.20_16:23:26:345; 11.822800; 8.970900; 243.386600; 
2023.10.20_16:23:26:445; 12.000500; 8.582600; 243.430500; 
2023.10.20_16:23:26:545; 11.962200; 8.817800; 243.386600; 
2023.10.20_16:23:26:645; 12.082500; 8.465000; 244.375400; 
2023.10.20_16:23:26:745; 12.006000; 8.410400; 244.463300; 
2023.10.20_16:23:26:845; 11.921200; 8.101400; 244.463300; 
2023.10.20_16:23:26:945; 12.008700; 8.019400; 244.485300; 
2023.10.20_16:23:27:045; 11.724300; 8.090400; 245.166500; 
2023.10.20_16:23:27:145; 11.527500; 7.696700; 245.056600; 
2023.10.20_16:23:27:245; 11.688800; 8.071300; 245.056600; 
2023.10.20_16:23:27:345; 11.762600; 7.655700; 245.056600; 
2023.10.20_16:23:27:445; 12.219200; 8.003000; 247.144100; 
2023.10.20_16:23:27:545; 12.271200; 8.284600; 247.254000; 
2023.10.20_16:23:27:645; 12.115300; 8.473300; 247.276000; 
2023.10.20_16:23:27:745; 12.235700; 8.530700; 247.232000; 
2023.10.20_16:23:27:845; 12.424300; 8.776800; 247.210000; 
2023.10.20_16:23:27:945; 12.016900; 8.938100; 247.188100; 
2023.10.20_16:23:28:045; 11.653200; 8.968200; 247.188100; 
2023.10.20_16:23:28:145; 12.189200; 8.957200; 247.166100; 
2023.10.20_16:23:28:245; 12.156400; 8.653700; 246.001500; 
2023.10.20_16:23:28:345; 12.008700; 8.563500; 245.078600; 
2023.10.20_16:23:28:445; 12.181000; 8.342000; 245.034600; 
2023.10.20_16:23:28:545; 11.841900; 8.443200; 245.034600; 
2023.10.20_16:23:28:645; 11.831000; 8.435000; 245.034600; 
2023.10.20_16:23:28:745; 11.885700; 8.522500; 245.056600; 
2023.10.20_16:23:28:845; 11.724300; 8.481500; 245.078600; 
2023.10.20_16:23:28:945; 11.997800; 8.465000; 245.056600; 
2023.10.20_16:23:29:045; 11.773600; 8.465000; 245.056600; 
2023.10.20_16:23:29:145; 11.716100; 8.093200; 246.814500; 
2023.10.20_16:23:29:245; 11.858300; 8.183400; 246.924400; 
2023.10.20_16:23:29:345; 11.639600; 7.953700; 246.924400; 
2023.10.20_16:23:29:445; 11.582200; 8.183400; 246.946300; 
2023.10.20_16:23:29:545; 11.768100; 8.711100; 246.792500; 
2023.10.20_16:23:29:645; 11.751700; 8.883400; 246.836500; 
2023.10.20_16:23:29:745; 11.757100; 8.992800; 246.814500; 
2023.10.20_16:23:29:845; 11.844600; 9.301700; 246.814500; 
2023.10.20_16:23:29:945; 11.806400; 9.318200; 246.243200; 
2023.10.20_16:23:30:045; 11.664200; 9.985300; 245.496100; 
2023.10.20_16:23:30:145; 11.721600; 10.056400; 245.474100; 
2023.10.20_16:23:30:245; 11.535700; 10.308000; 245.452100; 
2023.10.20_16:23:30:345; 11.997800; 10.201300; 245.627900; 
2023.10.20_16:23:30:445; 11.959500; 10.570500; 246.133300; 
2023.10.20_16:23:30:545; 12.057900; 10.040000; 246.155300; 
2023.10.20_16:23:30:645; 12.536400; 9.788500; 246.133300; 
2023.10.20_16:23:30:745; 12.484500; 10.184900; 245.188400; 
2023.10.20_16:23:30:845; 12.142700; 10.048200; 242.243900; 
2023.10.20_16:23:30:945; 12.380600; 10.154800; 242.265900; 
2023.10.20_16:23:31:045; 12.350500; 10.201300; 242.265900; 
2023.10.20_16:23:31:145; 12.670400; 10.179500; 242.309800; 
2023.10.20_16:23:31:245; 12.716900; 10.570500; 245.518000; 
2023.10.20_16:23:31:345; 12.708700; 10.720800; 245.584000; 
2023.10.20_16:23:31:445; 12.643100; 10.491200; 245.649900; 
2023.10.20_16:23:31:545; 12.312200; 10.740000; 245.649900; 
2023.10.20_16:23:31:645; 12.648500; 10.693500; 243.782100; 
2023.10.20_16:23:31:745; 12.872700; 10.548600; 243.650300; 
2023.10.20_16:23:31:845; 12.837200; 10.493900; 243.650300; 
2023.10.20_16:23:31:945; 12.536400; 10.630600; 243.672200; 
2023.10.20_16:23:32:045; 12.520000; 10.565000; 243.694200; 
2023.10.20_16:23:32:145; 12.654000; 10.540400; 240.991400; 
2023.10.20_16:23:32:245; 12.260300; 10.871200; 240.947400; 
2023.10.20_16:23:32:345; 12.634900; 10.887600; 240.925500; 
2023.10.20_16:23:32:445; 12.823500; 10.895800; 240.969400; 
2023.10.20_16:23:32:545; 12.282100; 10.759100; 239.914700; 
2023.10.20_16:23:32:645; 12.301300; 10.491200; 240.002600; 
2023.10.20_16:23:32:745; 12.235700; 10.633400; 239.958600; 
2023.10.20_16:23:32:845; 12.675900; 10.534900; 239.980600; 
2023.10.20_16:23:32:945; 12.634900; 10.671600; 242.178000; 
2023.10.20_16:23:33:045; 12.681300; 10.688000; 242.243900; 
2023.10.20_16:23:33:145; 12.730600; 10.775500; 242.265900; 
2023.10.20_16:23:33:245; 12.848100; 11.103700; 242.309800; 
2023.10.20_16:23:33:345; 12.673100; 10.729100; 243.232700; 
2023.10.20_16:23:33:445; 12.634900; 10.444700; 243.276700; 
2023.10.20_16:23:33:545; 12.919200; 10.581400; 243.320600; 
2023.10.20_16:23:33:645; 12.541900; 10.433700; 243.298700; 
2023.10.20_16:23:33:745; 12.416100; 11.032600; 242.969100; 
2023.10.20_16:23:33:845; 12.167300; 11.122800; 243.013000; 
2023.10.20_16:23:33:945; 12.150900; 11.240400; 243.013000; 
2023.10.20_16:23:34:045; 12.243900; 11.445400; 243.035000; 
2023.10.20_16:23:34:145; 12.101700; 11.385300; 240.727700; 
2023.10.20_16:23:34:245; 11.965000; 11.210300; 240.925500; 
2023.10.20_16:23:34:345; 11.965000; 11.166500; 240.969400; 
2023.10.20_16:23:34:445; 11.820000; 11.035300; 241.013400; 
2023.10.20_16:23:34:545; 12.317700; 10.802900; 238.442400; 
2023.10.20_16:23:34:645; 11.565700; 10.805600; 237.937000; 
2023.10.20_16:23:34:745; 11.825500; 10.915000; 237.827100; 
2023.10.20_16:23:34:845; 12.077100; 11.204800; 237.783200; 
2023.10.20_16:23:34:945; 11.699700; 10.860300; 237.761200; 
2023.10.20_16:23:35:045; 11.943100; 10.947800; 237.629400; 
2023.10.20_16:23:35:145; 12.500900; 10.966900; 237.629400; 
2023.10.20_16:23:35:245; 12.394200; 11.281400; 237.629400; 
2023.10.20_16:23:35:345; 12.145400; 11.125500; 237.607400; 
2023.10.20_16:23:35:445; 12.238400; 11.434500; 237.167900; 
2023.10.20_16:23:35:545; 12.353200; 11.234900; 237.145900; 
2023.10.20_16:23:35:645; 12.096200; 10.934100; 237.145900; 
2023.10.20_16:23:35:745; 11.921200; 11.122800; 237.145900; 
2023.10.20_16:23:35:845; 12.202800; 11.243100; 235.783600; 
2023.10.20_16:23:35:945; 11.811800; 11.024400; 235.212200; 
2023.10.20_16:23:36:045; 11.787200; 11.172000; 235.234200; 
2023.10.20_16:23:36:145; 12.011400; 10.909500; 235.234200; 
2023.10.20_16:23:36:245; 11.959500; 10.734500; 232.509400; 
2023.10.20_16:23:36:345; 11.970400; 10.966900; 232.575300; 
2023.10.20_16:23:36:445; 12.213800; 11.360700; 232.575300; 
2023.10.20_16:23:36:545; 12.312200; 11.486500; 232.575300; 
2023.10.20_16:23:36:645; 12.036000; 11.267700; 233.014800; 
2023.10.20_16:23:36:745; 12.224700; 11.713400; 238.442400; 
2023.10.20_16:23:36:845; 12.399700; 12.153600; 238.552300; 
2023.10.20_16:23:36:945; 11.945800; 12.243900; 238.574200; 
2023.10.20_16:23:37:045; 11.869300; 12.175500; 238.486400; 
2023.10.20_16:23:37:145; 11.814600; 12.071600; 238.266600; 
2023.10.20_16:23:37:245; 11.554800; 11.992300; 238.222700; 
2023.10.20_16:23:37:345; 12.323200; 11.850100; 238.222700; 
2023.10.20_16:23:37:445; 12.038800; 11.790000; 238.178700; 
2023.10.20_16:23:37:545; 12.391500; 12.019600; 235.915400; 
2023.10.20_16:23:37:645; 12.290300; 11.653200; 235.981300; 
2023.10.20_16:23:37:745; 12.284900; 11.855600; 236.003300; 
2023.10.20_16:23:37:845; 12.383300; 11.792700; 235.981300; 
2023.10.20_16:23:37:945; 11.962200; 11.628600; 242.156000; 
2023.10.20_16:23:38:045; 11.962200; 11.601300; 242.134000; 
2023.10.20_16:23:38:145; 11.721600; 11.541100; 242.134000; 
2023.10.20_16:23:38:245; 11.732500; 11.508300; 242.090100; 
2023.10.20_16:23:38:345; 12.025100; 11.623200; 239.694900; 
2023.10.20_16:23:38:445; 11.940300; 11.612200; 239.585100; 
2023.10.20_16:23:38:545; 12.219200; 11.576700; 239.541100; 
2023.10.20_16:23:38:645; 11.956800; 11.117300; 239.497200; 
2023.10.20_16:23:38:745; 12.085300; 11.139200; 239.497200; 
2023.10.20_16:23:38:845; 12.257500; 10.819300; 238.552300; 
2023.10.20_16:23:38:945; 12.074300; 10.641600; 238.618200; 
2023.10.20_16:23:39:045; 12.211000; 10.625100; 238.596200; 
2023.10.20_16:23:39:145; 11.779000; 10.403700; 238.508300; 
2023.10.20_16:23:39:245; 11.762600; 10.250500; 237.563400; 
2023.10.20_16:23:39:345; 11.713400; 10.081000; 237.717300; 
2023.10.20_16:23:39:445; 11.565700; 9.495900; 237.695300; 
2023.10.20_16:23:39:545; 11.661400; 9.851300; 237.695300; 
2023.10.20_16:23:39:645; 11.877500; 10.116600; 235.717600; 
2023.10.20_16:23:39:745; 11.740700; 9.818500; 235.629700; 
2023.10.20_16:23:39:845; 11.874700; 9.577900; 235.585800; 
2023.10.20_16:23:39:945; 11.710700; 9.640800; 235.607800; 
2023.10.20_16:23:40:045; 11.579400; 9.173200; 237.981000; 
2023.10.20_16:23:40:145; 11.445400; 9.323600; 238.134800; 
2023.10.20_16:23:40:245; 11.267700; 9.498600; 238.134800; 
2023.10.20_16:23:40:345; 11.054400; 9.635300; 238.134800; 
2023.10.20_16:23:40:445; 10.767300; 10.414600; 234.575000; 
2023.10.20_16:23:40:545; 11.166500; 10.406400; 234.838700; 
2023.10.20_16:23:40:645; 11.442700; 10.261500; 234.904600; 
2023.10.20_16:23:40:745; 11.620400; 10.485700; 234.926600; 
2023.10.20_16:23:40:845; 11.243100; 10.750900; 237.299800; 
2023.10.20_16:23:40:945; 11.027100; 11.199400; 238.024900; 
2023.10.20_16:23:41:045; 11.065400; 11.330600; 238.112800; 
2023.10.20_16:23:41:145; 11.508300; 11.519300; 238.156800; 
2023.10.20_16:23:41:245; 11.543900; 12.088000; 238.244600; 
2023.10.20_16:23:41:345; 10.999700; 12.227400; 240.244300; 
2023.10.20_16:23:41:445; 10.868500; 12.377800; 240.112400; 
2023.10.20_16:23:41:545; 11.333300; 11.855600; 240.156400; 
2023.10.20_16:23:41:645; 10.729100; 12.219200; 240.090500; 
2023.10.20_16:23:41:745; 10.357200; 11.658700; 237.629400; 
2023.10.20_16:23:41:845; 10.141200; 11.691500; 237.453600; 
2023.10.20_16:23:41:945; 10.245100; 11.221200; 237.387700; 
2023.10.20_16:23:42:045; 10.373600; 11.221200; 237.365700; 
2023.10.20_16:23:42:145; 10.261500; 11.472800; 240.771700; 
2023.10.20_16:23:42:245; 10.392700; 11.522000; 240.310200; 
2023.10.20_16:23:42:345; 10.551300; 11.475500; 240.310200; 
2023.10.20_16:23:42:445; 10.554100; 11.792700; 240.354100; 
2023.10.20_16:23:42:545; 11.204800; 11.822800; 245.232400; 
2023.10.20_16:23:42:645; 11.330600; 11.817300; 244.595100; 
2023.10.20_16:23:42:745; 11.666900; 12.074300; 244.683000; 
2023.10.20_16:23:42:845; 12.550100; 11.762600; 244.617100; 
2023.10.20_16:23:42:945; 12.213800; 11.401700; 243.035000; 
2023.10.20_16:23:43:045; 12.481700; 11.396200; 243.166800; 
2023.10.20_16:23:43:145; 13.107900; 11.191100; 243.188800; 
2023.10.20_16:23:43:245; 12.697700; 11.073600; 243.188800; 
2023.10.20_16:23:43:345; 12.596600; 11.245800; 243.166800; 
2023.10.20_16:23:43:445; 12.388800; 10.783700; 236.354900; 
2023.10.20_16:23:43:545; 12.900100; 11.286800; 236.135100; 
2023.10.20_16:23:43:645; 12.768800; 11.852900; 236.091200; 
2023.10.20_16:23:43:745; 13.132500; 11.926700; 236.267000; 
2023.10.20_16:23:43:845; 12.919200; 11.975900; 241.386900; 
2023.10.20_16:23:43:945; 12.856300; 12.156400; 241.321000; 
2023.10.20_16:23:44:045; 12.700500; 12.068900; 241.321000; 
2023.10.20_16:23:44:145; 12.637600; 11.825500; 241.299000; 
2023.10.20_16:23:44:245; 12.829000; 12.003200; 242.639500; 
2023.10.20_16:23:44:345; 12.790700; 12.079800; 242.617500; 
2023.10.20_16:23:44:445; 12.336800; 11.798200; 242.617500; 
2023.10.20_16:23:44:545; 11.975900; 11.675100; 242.639500; 
2023.10.20_16:23:44:645; 11.962200; 11.429000; 242.112100; 
2023.10.20_16:23:44:745; 12.003200; 11.434500; 241.496800; 
2023.10.20_16:23:44:845; 11.975900; 11.437200; 241.496800; 
2023.10.20_16:23:44:945; 12.219200; 11.087200; 241.496800; 
2023.10.20_16:23:45:045; 12.577400; 10.901300; 239.629000; 
2023.10.20_16:23:45:145; 12.946600; 10.838400; 239.651000; 
2023.10.20_16:23:45:245; 12.744200; 10.513000; 239.585100; 
2023.10.20_16:23:45:345; 12.454400; 10.365400; 239.563100; 
2023.10.20_16:23:45:445; 12.366900; 10.597800; 237.739200; 
2023.10.20_16:23:45:545; 12.167300; 10.141200; 232.948900; 
2023.10.20_16:23:45:645; 12.295800; 10.075600; 233.058800; 
2023.10.20_16:23:45:745; 12.260300; 9.826700; 233.102700; 
2023.10.20_16:23:45:845; 11.967700; 9.602500; 233.124700; 
2023.10.20_16:23:45:945; 11.962200; 9.613500; 237.981000; 
2023.10.20_16:23:46:045; 11.970400; 9.422100; 238.134800; 
2023.10.20_16:23:46:145; 11.697000; 9.430300; 238.112800; 
2023.10.20_16:23:46:245; 11.975900; 9.539600; 238.837900; 
2023.10.20_16:23:46:345; 11.833700; 9.474000; 243.013000; 
2023.10.20_16:23:46:445; 11.631400; 9.539600; 243.122900; 
2023.10.20_16:23:46:545; 11.522000; 9.616200; 243.166800; 
2023.10.20_16:23:46:645; 11.571200; 9.504100; 243.144900; 
2023.10.20_16:23:46:745; 11.333300; 9.640800; 240.969400; 
2023.10.20_16:23:46:845; 11.234900; 9.446700; 241.101300; 
2023.10.20_16:23:46:945; 11.374300; 9.711900; 241.145200; 
2023.10.20_16:23:47:045; 11.483700; 9.484900; 241.167200; 
2023.10.20_16:23:47:145; 11.475500; 9.441200; 241.123200; 
2023.10.20_16:23:47:245; 11.579400; 9.405600; 239.079700; 
2023.10.20_16:23:47:345; 11.355200; 9.312700; 239.211500; 
2023.10.20_16:23:47:445; 11.371600; 9.400200; 239.167600; 
2023.10.20_16:23:47:545; 12.044300; 9.799400; 239.541100; 
2023.10.20_16:23:47:645; 11.874700; 9.684500; 241.958300; 
2023.10.20_16:23:47:745; 11.702500; 9.668100; 242.024200; 
2023.10.20_16:23:47:845; 11.735300; 9.618900; 242.068100; 
2023.10.20_16:23:47:945; 11.587600; 9.542400; 242.068100; 
2023.10.20_16:23:48:045; 11.798200; 9.725600; 241.694600; 
2023.10.20_16:23:48:145; 11.814600; 10.004500; 241.694600; 
2023.10.20_16:23:48:245; 12.107100; 9.906000; 241.672600; 
