TimeStamp_UTC; mm_ws_110m[m/s]; mm_ws_60m[m/s]; mm_wd_110m[deg]; 
2023.10.20_16:24:47:945; 8.637300; 8.517000; 232.245700; 
2023.10.20_16:24:48:045; 8.760400; 8.262700; 231.432700; 
2023.10.20_16:24:48:145; 8.607200; 8.167000; 231.432700; 
2023.10.20_16:24:48:245; 8.287300; 7.934600; 231.410700; 
2023.10.20_16:24:48:345; 8.161500; 7.882600; 231.542600; 
2023.10.20_16:24:48:445; 8.175200; 7.814300; 237.124000; 
2023.10.20_16:24:48:545; 8.213500; 7.847100; 237.673300; 
2023.10.20_16:24:48:645; 7.953700; 7.549100; 237.651400; 
2023.10.20_16:24:48:745; 8.183400; 7.253800; 237.629400; 
2023.10.20_16:24:48:845; 8.716600; 7.240100; 239.057700; 
2023.10.20_16:24:48:945; 8.527900; 7.305700; 239.057700; 
2023.10.20_16:24:49:045; 8.692000; 7.393200; 239.013700; 
2023.10.20_16:24:49:145; 8.629100; 7.661200; 239.013700; 
2023.10.20_16:24:49:245; 8.743900; 7.316600; 243.672200; 
2023.10.20_16:24:49:345; 9.124000; 7.341200; 243.320600; 
2023.10.20_16:24:49:445; 9.629900; 7.415100; 243.342600; 
2023.10.20_16:24:49:545; 9.252500; 7.535400; 243.386600; 
2023.10.20_16:24:49:645; 9.110300; 7.360400; 246.462900; 
2023.10.20_16:24:49:745; 9.260700; 7.360400; 246.462900; 
2023.10.20_16:24:49:845; 9.143200; 7.401400; 246.506900; 
2023.10.20_16:24:49:945; 9.222500; 7.324800; 246.528800; 
2023.10.20_16:24:50:045; 9.211500; 7.431500; 243.144900; 
2023.10.20_16:24:50:145; 9.203300; 7.333000; 234.860600; 
2023.10.20_16:24:50:245; 9.279900; 7.497100; 234.948500; 
2023.10.20_16:24:50:345; 9.080300; 7.133400; 235.036400; 
2023.10.20_16:24:50:445; 8.998200; 7.262000; 236.706500; 
2023.10.20_16:24:50:545; 9.001000; 7.461600; 244.133700; 
2023.10.20_16:24:50:645; 8.779500; 7.346700; 243.913900; 
2023.10.20_16:24:50:745; 9.028300; 7.368600; 243.826000; 
2023.10.20_16:24:50:845; 9.009200; 7.262000; 243.804100; 
2023.10.20_16:24:50:945; 9.009200; 7.357700; 243.035000; 
2023.10.20_16:24:51:045; 9.274400; 7.694000; 243.013000; 
2023.10.20_16:24:51:145; 9.649000; 7.245500; 243.013000; 
2023.10.20_16:24:51:245; 9.758400; 7.152600; 243.035000; 
2023.10.20_16:24:51:345; 9.837700; 7.242800; 248.616400; 
2023.10.20_16:24:51:445; 9.772000; 7.319400; 248.286800; 
2023.10.20_16:24:51:545; 9.774800; 7.073300; 248.176900; 
2023.10.20_16:24:51:645; 10.143900; 7.210000; 248.220800; 
2023.10.20_16:24:51:745; 9.821300; 7.387700; 244.902800; 
2023.10.20_16:24:51:845; 10.050900; 7.311200; 243.979900; 
2023.10.20_16:24:51:945; 9.906000; 7.270200; 243.848000; 
2023.10.20_16:24:52:045; 9.610700; 7.100600; 243.782100; 
2023.10.20_16:24:52:145; 9.621700; 7.313900; 243.606300; 
2023.10.20_16:24:52:245; 9.870500; 7.598300; 242.243900; 
2023.10.20_16:24:52:345; 9.309900; 7.300200; 242.265900; 
2023.10.20_16:24:52:445; 9.427500; 7.521700; 242.331800; 
2023.10.20_16:24:52:545; 9.479500; 7.532700; 242.485600; 
2023.10.20_16:24:52:645; 9.162300; 7.524400; 244.748900; 
2023.10.20_16:24:52:745; 9.320900; 7.406900; 244.683000; 
2023.10.20_16:24:52:845; 9.069300; 7.445200; 244.639100; 
2023.10.20_16:24:52:945; 9.479500; 7.551800; 244.617100; 
2023.10.20_16:24:53:045; 9.550600; 7.439700; 241.958300; 
2023.10.20_16:24:53:145; 9.244300; 7.603700; 241.782500; 
2023.10.20_16:24:53:245; 9.618900; 7.926400; 241.716500; 
2023.10.20_16:24:53:345; 9.558800; 7.940100; 241.694600; 
2023.10.20_16:24:53:445; 9.602500; 7.948300; 242.639500; 
2023.10.20_16:24:53:545; 9.807600; 8.090400; 242.683400; 
2023.10.20_16:24:53:645; 9.668100; 7.882600; 242.705400; 
2023.10.20_16:24:53:745; 9.534200; 8.030300; 242.683400; 
2023.10.20_16:24:53:845; 9.722800; 8.221700; 239.870700; 
2023.10.20_16:24:53:945; 9.487700; 7.882600; 240.156400; 
2023.10.20_16:24:54:045; 9.580600; 8.013900; 240.266300; 
2023.10.20_16:24:54:145; 9.654500; 7.806100; 240.266300; 
2023.10.20_16:24:54:245; 9.438500; 7.699400; 239.673000; 
2023.10.20_16:24:54:345; 9.580600; 7.639300; 239.211500; 
2023.10.20_16:24:54:445; 9.542400; 7.510800; 239.167600; 
2023.10.20_16:24:54:545; 9.613500; 7.363100; 239.145600; 
2023.10.20_16:24:54:645; 9.534200; 7.529900; 239.123600; 
2023.10.20_16:24:54:745; 9.941600; 7.478000; 236.948200; 
2023.10.20_16:24:54:845; 9.840400; 7.305700; 237.014100; 
2023.10.20_16:24:54:945; 9.657200; 7.283800; 236.992100; 
2023.10.20_16:24:55:045; 9.599800; 7.169000; 237.014100; 
2023.10.20_16:24:55:145; 9.947000; 7.133400; 234.157500; 
2023.10.20_16:24:55:245; 9.621700; 7.237300; 234.487100; 
2023.10.20_16:24:55:345; 9.506800; 7.136200; 234.553000; 
2023.10.20_16:24:55:445; 9.263500; 7.409600; 234.553000; 
2023.10.20_16:24:55:545; 9.345500; 7.592800; 239.870700; 
2023.10.20_16:24:55:645; 9.083000; 7.677600; 239.892700; 
2023.10.20_16:24:55:745; 9.063900; 7.653000; 239.870700; 
2023.10.20_16:24:55:845; 9.241600; 7.803300; 239.848700; 
2023.10.20_16:24:55:945; 9.118500; 7.786900; 237.211900; 
2023.10.20_16:24:56:045; 9.392000; 7.715800; 237.497500; 
2023.10.20_16:24:56:145; 9.197800; 7.702200; 237.497500; 
2023.10.20_16:24:56:245; 9.523200; 7.603700; 237.497500; 
2023.10.20_16:24:56:345; 9.331800; 7.289300; 239.804800; 
2023.10.20_16:24:56:445; 9.181400; 7.308400; 239.673000; 
2023.10.20_16:24:56:545; 9.690000; 7.223700; 239.694900; 
2023.10.20_16:24:56:645; 9.392000; 7.395900; 239.716900; 
2023.10.20_16:24:56:745; 9.340000; 7.078800; 239.585100; 
2023.10.20_16:24:56:845; 9.569700; 7.338500; 239.299400; 
2023.10.20_16:24:56:945; 9.539600; 7.442400; 239.299400; 
2023.10.20_16:24:57:045; 9.649000; 7.382300; 239.299400; 
2023.10.20_16:24:57:145; 9.974400; 7.270200; 239.299400; 
2023.10.20_16:24:57:245; 9.815800; 7.478000; 237.124000; 
2023.10.20_16:24:57:345; 9.810300; 7.647500; 237.102000; 
2023.10.20_16:24:57:445; 9.837700; 7.472500; 237.058000; 
2023.10.20_16:24:57:545; 9.618900; 7.713100; 237.036100; 
2023.10.20_16:24:57:645; 9.681800; 7.806100; 233.388400; 
2023.10.20_16:24:57:745; 9.755600; 7.702200; 233.630100; 
2023.10.20_16:24:57:845; 9.692800; 7.694000; 233.718000; 
2023.10.20_16:24:57:945; 9.351000; 8.011200; 233.718000; 
2023.10.20_16:24:58:045; 9.564200; 7.633800; 235.212200; 
2023.10.20_16:24:58:145; 9.517800; 7.945500; 235.300100; 
2023.10.20_16:24:58:245; 9.763800; 7.978300; 235.344100; 
2023.10.20_16:24:58:345; 9.370100; 7.860800; 235.388000; 
2023.10.20_16:24:58:445; 9.066600; 8.024800; 235.102400; 
2023.10.20_16:24:58:545; 9.359200; 7.822500; 234.992500; 
2023.10.20_16:24:58:645; 9.165000; 7.683000; 235.036400; 
2023.10.20_16:24:58:745; 9.307200; 7.830700; 235.036400; 
2023.10.20_16:24:58:845; 9.268900; 7.814300; 235.541800; 
2023.10.20_16:24:58:945; 9.217000; 7.912700; 235.783600; 
2023.10.20_16:24:59:045; 9.315400; 8.022100; 235.739600; 
2023.10.20_16:24:59:145; 9.211500; 8.019400; 235.739600; 
2023.10.20_16:24:59:245; 9.241600; 7.849800; 235.761600; 
2023.10.20_16:24:59:345; 9.263500; 8.085000; 235.871400; 
2023.10.20_16:24:59:445; 9.487700; 8.027600; 235.871400; 
2023.10.20_16:24:59:545; 9.277100; 7.893600; 235.871400; 
2023.10.20_16:24:59:645; 9.225200; 8.079500; 235.893400; 
2023.10.20_16:24:59:745; 9.178700; 8.057600; 232.004000; 
2023.10.20_16:24:59:845; 8.979100; 8.079500; 232.311700; 
2023.10.20_16:24:59:945; 9.342800; 7.994700; 232.267700; 
2023.10.20_16:25:00:045; 8.659200; 7.953700; 232.245700; 
2023.10.20_16:25:00:145; 8.976400; 7.981100; 235.981300; 
2023.10.20_16:25:00:245; 8.454100; 7.674800; 235.629700; 
2023.10.20_16:25:00:345; 8.774000; 8.057600; 235.541800; 
2023.10.20_16:25:00:445; 8.544300; 8.273600; 235.541800; 
2023.10.20_16:25:00:545; 8.877900; 7.825200; 233.630100; 
2023.10.20_16:25:00:645; 8.713900; 7.983800; 232.113900; 
2023.10.20_16:25:00:745; 8.880700; 7.699400; 232.048000; 
2023.10.20_16:25:00:845; 8.552500; 7.745900; 232.048000; 
2023.10.20_16:25:00:945; 8.689300; 7.614700; 232.091900; 
2023.10.20_16:25:01:045; 8.743900; 7.677600; 233.696000; 
2023.10.20_16:25:01:145; 8.842400; 7.543600; 233.630100; 
2023.10.20_16:25:01:245; 8.776800; 7.806100; 233.608100; 
2023.10.20_16:25:01:345; 8.683800; 8.054900; 233.630100; 
2023.10.20_16:25:01:445; 8.445900; 7.781500; 234.531000; 
2023.10.20_16:25:01:545; 8.519700; 8.052200; 234.509100; 
2023.10.20_16:25:01:645; 8.295500; 7.934600; 234.487100; 
2023.10.20_16:25:01:745; 8.399400; 7.915500; 234.509100; 
2023.10.20_16:25:01:845; 8.232600; 7.986500; 232.223800; 
2023.10.20_16:25:01:945; 8.068600; 8.224400; 232.465500; 
2023.10.20_16:25:02:045; 8.191600; 7.964700; 232.487500; 
2023.10.20_16:25:02:145; 7.983800; 8.153300; 232.531400; 
2023.10.20_16:25:02:245; 7.945500; 8.322900; 231.696400; 
2023.10.20_16:25:02:345; 8.035800; 7.970100; 231.806300; 
2023.10.20_16:25:02:445; 8.093200; 7.937300; 231.828200; 
2023.10.20_16:25:02:545; 8.183400; 7.778700; 231.828200; 
2023.10.20_16:25:02:645; 8.456800; 7.915500; 232.575300; 
2023.10.20_16:25:02:745; 8.265400; 7.912700; 232.948900; 
2023.10.20_16:25:02:845; 8.292800; 7.838900; 232.970900; 
2023.10.20_16:25:02:945; 8.208000; 7.877200; 233.014800; 
2023.10.20_16:25:03:045; 8.443200; 8.041200; 233.256500; 
2023.10.20_16:25:03:145; 8.298300; 8.194400; 239.585100; 
2023.10.20_16:25:03:245; 8.347500; 7.981100; 240.266300; 
2023.10.20_16:25:03:345; 8.213500; 8.175200; 240.200300; 
2023.10.20_16:25:03:445; 8.087700; 7.778700; 240.178400; 
2023.10.20_16:25:03:545; 8.167000; 8.188900; 237.915000; 
2023.10.20_16:25:03:645; 8.210800; 7.855300; 237.871100; 
2023.10.20_16:25:03:745; 8.320100; 7.844400; 237.849100; 
2023.10.20_16:25:03:845; 8.180700; 7.811500; 237.871100; 
2023.10.20_16:25:03:945; 7.978300; 7.792400; 237.871100; 
2023.10.20_16:25:04:045; 7.940100; 7.748700; 237.871100; 
2023.10.20_16:25:04:145; 7.920900; 7.975600; 237.871100; 
2023.10.20_16:25:04:245; 8.044000; 7.855300; 237.871100; 
2023.10.20_16:25:04:345; 8.153300; 7.992000; 239.607000; 
2023.10.20_16:25:04:445; 8.172500; 8.167000; 239.497200; 
2023.10.20_16:25:04:545; 8.437700; 8.057600; 239.475200; 
2023.10.20_16:25:04:645; 8.328300; 8.418600; 239.541100; 
2023.10.20_16:25:04:745; 8.486900; 8.243600; 238.200700; 
2023.10.20_16:25:04:845; 8.424000; 8.262700; 236.025300; 
2023.10.20_16:25:04:945; 8.541600; 8.352900; 236.003300; 
2023.10.20_16:25:05:045; 8.497900; 8.350200; 235.981300; 
2023.10.20_16:25:05:145; 8.588100; 8.467800; 237.211900; 
2023.10.20_16:25:05:245; 8.566200; 8.396700; 240.925500; 
2023.10.20_16:25:05:345; 8.566200; 8.525200; 240.727700; 
2023.10.20_16:25:05:445; 8.615400; 8.530700; 240.815600; 
2023.10.20_16:25:05:545; 8.465000; 8.659200; 240.749700; 
2023.10.20_16:25:05:645; 8.793200; 8.705700; 239.321400; 
2023.10.20_16:25:05:745; 8.743900; 8.861500; 239.321400; 
2023.10.20_16:25:05:845; 9.135000; 8.905300; 239.321400; 
2023.10.20_16:25:05:945; 9.151400; 9.085700; 239.321400; 
2023.10.20_16:25:06:045; 9.148600; 9.006400; 237.893100; 
2023.10.20_16:25:06:145; 9.454900; 9.225200; 237.717300; 
2023.10.20_16:25:06:245; 9.222500; 9.066600; 237.717300; 
2023.10.20_16:25:06:345; 9.643500; 9.192400; 237.717300; 
2023.10.20_16:25:06:445; 9.701000; 9.569700; 237.255800; 
2023.10.20_16:25:06:545; 9.621700; 9.137700; 237.145900; 
2023.10.20_16:25:06:645; 9.796700; 9.301700; 237.145900; 
2023.10.20_16:25:06:745; 9.766600; 9.104900; 237.145900; 
2023.10.20_16:25:06:845; 9.610700; 9.389200; 237.629400; 
2023.10.20_16:25:06:945; 9.616200; 9.020100; 239.607000; 
2023.10.20_16:25:07:045; 9.777500; 9.413900; 239.541100; 
2023.10.20_16:25:07:145; 10.004500; 9.206000; 239.519100; 
2023.10.20_16:25:07:245; 10.573200; 8.949000; 239.738900; 
2023.10.20_16:25:07:345; 10.157600; 9.545100; 241.452900; 
2023.10.20_16:25:07:445; 9.911500; 9.197800; 241.386900; 
2023.10.20_16:25:07:545; 9.780200; 9.351000; 241.364900; 
2023.10.20_16:25:07:645; 9.865000; 9.252500; 241.321000; 
2023.10.20_16:25:07:745; 9.999000; 9.260700; 238.398500; 
2023.10.20_16:25:07:845; 9.761100; 9.356400; 238.244600; 
2023.10.20_16:25:07:945; 10.403700; 9.304500; 238.178700; 
2023.10.20_16:25:08:045; 9.990800; 9.006400; 238.332500; 
2023.10.20_16:25:08:145; 9.886900; 9.214200; 240.573900; 
2023.10.20_16:25:08:245; 9.810300; 8.856100; 240.705700; 
2023.10.20_16:25:08:345; 9.826700; 9.099400; 240.749700; 
2023.10.20_16:25:08:445; 9.837700; 8.883400; 240.815600; 
2023.10.20_16:25:08:545; 9.651700; 8.979100; 240.310200; 
2023.10.20_16:25:08:645; 9.988100; 8.716600; 240.398100; 
