TimeStamp_UTC; mm_ws_110m[m/s]; mm_ws_60m[m/s]; mm_wd_110m[deg]; 
2023.10.20_16:29:19:245; 10.179500; 8.661900; 236.596600; 
2023.10.20_16:29:19:345; 10.444700; 8.435000; 236.267000; 
2023.10.20_16:29:19:445; 11.029800; 8.640000; 235.651700; 
2023.10.20_16:29:19:545; 10.813800; 8.541600; 235.651700; 
2023.10.20_16:29:19:645; 10.904000; 8.946300; 235.651700; 
2023.10.20_16:29:19:745; 10.939600; 8.801400; 235.541800; 
2023.10.20_16:29:19:845; 11.215800; 9.118500; 235.190300; 
2023.10.20_16:29:19:945; 11.076300; 9.219700; 235.190300; 
2023.10.20_16:29:20:045; 10.950500; 9.556000; 235.168300; 
2023.10.20_16:29:20:145; 11.144700; 9.750200; 235.190300; 
2023.10.20_16:29:20:245; 10.805600; 10.086500; 234.355200; 
2023.10.20_16:29:20:345; 10.912300; 9.826700; 234.333300; 
2023.10.20_16:29:20:445; 11.040800; 9.922400; 234.311300; 
2023.10.20_16:29:20:545; 11.532900; 9.886900; 234.333300; 
2023.10.20_16:29:20:645; 11.172000; 10.215000; 230.663600; 
2023.10.20_16:29:20:745; 11.079000; 9.572400; 230.575700; 
2023.10.20_16:29:20:845; 11.204800; 9.690000; 230.685600; 
2023.10.20_16:29:20:945; 10.939600; 9.927900; 230.663600; 
2023.10.20_16:29:21:045; 11.218500; 9.832200; 233.827900; 
2023.10.20_16:29:21:145; 10.863000; 10.050900; 233.805900; 
2023.10.20_16:29:21:245; 10.764600; 9.796700; 233.761900; 
2023.10.20_16:29:21:345; 10.392700; 9.657200; 233.740000; 
2023.10.20_16:29:21:445; 10.592300; 10.217700; 231.059100; 
2023.10.20_16:29:21:545; 10.573200; 10.050900; 230.927300; 
2023.10.20_16:29:21:645; 11.070800; 10.133000; 230.795500; 
2023.10.20_16:29:21:745; 10.513000; 10.075600; 230.817400; 
2023.10.20_16:29:21:845; 10.403700; 10.102900; 230.575700; 
2023.10.20_16:29:21:945; 10.439200; 9.865000; 228.664000; 
2023.10.20_16:29:22:045; 10.559500; 9.761100; 228.729900; 
2023.10.20_16:29:22:145; 10.474800; 9.944300; 228.751900; 
2023.10.20_16:29:22:245; 10.477500; 9.714600; 228.795800; 
2023.10.20_16:29:22:345; 10.228700; 9.556000; 228.751900; 
2023.10.20_16:29:22:445; 10.160300; 9.558800; 228.773800; 
2023.10.20_16:29:22:545; 10.146600; 9.564200; 228.751900; 
2023.10.20_16:29:22:645; 10.297000; 9.312700; 228.751900; 
2023.10.20_16:29:22:745; 10.174000; 9.564200; 228.048700; 
2023.10.20_16:29:22:845; 10.195900; 9.386500; 227.960800; 
2023.10.20_16:29:22:945; 10.450200; 9.463100; 227.960800; 
2023.10.20_16:29:23:045; 10.682600; 9.684500; 227.960800; 
2023.10.20_16:29:23:145; 10.261500; 9.498600; 227.565300; 
2023.10.20_16:29:23:245; 10.409100; 9.460300; 227.565300; 
2023.10.20_16:29:23:345; 9.897800; 9.279900; 227.565300; 
2023.10.20_16:29:23:445; 10.086500; 9.356400; 227.565300; 
2023.10.20_16:29:23:545; 9.919700; 9.058400; 225.258000; 
2023.10.20_16:29:23:645; 9.936100; 9.211500; 225.060200; 
2023.10.20_16:29:23:745; 9.944300; 9.241600; 225.104200; 
2023.10.20_16:29:23:845; 10.020900; 9.534200; 225.170100; 
2023.10.20_16:29:23:945; 9.815800; 9.326400; 227.455400; 
2023.10.20_16:29:24:045; 9.558800; 9.575200; 228.246500; 
2023.10.20_16:29:24:145; 9.755600; 9.441200; 228.312400; 
2023.10.20_16:29:24:245; 10.031800; 9.394700; 228.334400; 
2023.10.20_16:29:24:345; 9.613500; 9.851300; 228.224500; 
2023.10.20_16:29:24:445; 9.815800; 9.536900; 226.334700; 
2023.10.20_16:29:24:545; 10.061900; 9.547800; 226.422600; 
2023.10.20_16:29:24:645; 10.053700; 9.717400; 226.444600; 
2023.10.20_16:29:24:745; 10.020900; 9.739200; 226.444600; 
2023.10.20_16:29:24:845; 10.417300; 9.662700; 230.773500; 
2023.10.20_16:29:24:945; 10.376300; 9.979900; 230.927300; 
2023.10.20_16:29:25:045; 10.316200; 10.012700; 230.971300; 
2023.10.20_16:29:25:145; 10.157600; 9.821300; 230.971300; 
2023.10.20_16:29:25:245; 10.518500; 10.061900; 231.344800; 
2023.10.20_16:29:25:345; 10.455600; 9.914200; 231.278900; 
2023.10.20_16:29:25:445; 10.690800; 9.870500; 231.278900; 
2023.10.20_16:29:25:545; 10.928700; 9.788500; 231.278900; 
2023.10.20_16:29:25:645; 10.912300; 9.668100; 229.894500; 
2023.10.20_16:29:25:745; 10.895800; 9.528700; 230.048300; 
2023.10.20_16:29:25:845; 10.726300; 9.618900; 230.026400; 
2023.10.20_16:29:25:945; 10.772800; 9.646300; 230.048300; 
2023.10.20_16:29:26:045; 11.098200; 9.487700; 229.938500; 
2023.10.20_16:29:26:145; 11.161100; 9.651700; 229.850600; 
2023.10.20_16:29:26:245; 10.947800; 9.476700; 229.850600; 
2023.10.20_16:29:26:345; 11.245800; 9.353700; 229.828600; 
2023.10.20_16:29:26:445; 11.399000; 9.528700; 230.004400; 
2023.10.20_16:29:26:545; 11.111900; 9.793900; 230.334000; 
2023.10.20_16:29:26:645; 11.314200; 9.392000; 230.312000; 
2023.10.20_16:29:26:745; 11.456400; 9.821300; 230.312000; 
2023.10.20_16:29:26:845; 11.270400; 9.263500; 230.312000; 
2023.10.20_16:29:26:945; 11.254000; 9.238900; 229.916500; 
2023.10.20_16:29:27:045; 11.122800; 9.178700; 229.894500; 
2023.10.20_16:29:27:145; 11.144700; 9.290800; 229.916500; 
2023.10.20_16:29:27:245; 10.898600; 9.553300; 229.894500; 
2023.10.20_16:29:27:345; 11.213000; 9.843100; 229.916500; 
2023.10.20_16:29:27:445; 10.936900; 9.640800; 229.916500; 
2023.10.20_16:29:27:545; 11.010700; 9.471300; 229.916500; 
2023.10.20_16:29:27:645; 11.005200; 9.605300; 229.938500; 
2023.10.20_16:29:27:745; 11.500100; 9.408400; 229.411100; 
2023.10.20_16:29:27:845; 11.306000; 9.681800; 229.389100; 
2023.10.20_16:29:27:945; 11.431800; 9.804900; 229.389100; 
2023.10.20_16:29:28:045; 11.275900; 9.553300; 229.367100; 
2023.10.20_16:29:28:145; 11.284100; 10.045500; 229.367100; 
2023.10.20_16:29:28:245; 11.245800; 9.914200; 229.235300; 
2023.10.20_16:29:28:345; 11.133700; 9.629900; 229.235300; 
2023.10.20_16:29:28:445; 10.961500; 9.517800; 229.213300; 
2023.10.20_16:29:28:545; 11.018900; 9.493100; 229.279300; 
2023.10.20_16:29:28:645; 10.715400; 9.331800; 229.367100; 
2023.10.20_16:29:28:745; 10.961500; 9.684500; 229.345200; 
2023.10.20_16:29:28:845; 10.964200; 9.717400; 229.389100; 
2023.10.20_16:29:28:945; 11.139200; 9.799400; 229.367100; 
2023.10.20_16:29:29:045; 11.232200; 10.108400; 229.652800; 
2023.10.20_16:29:29:145; 11.554800; 10.026300; 229.674800; 
2023.10.20_16:29:29:245; 11.374300; 10.411900; 229.696800; 
2023.10.20_16:29:29:345; 11.404400; 10.272400; 229.696800; 
2023.10.20_16:29:29:445; 11.710700; 10.802900; 230.443900; 
2023.10.20_16:29:29:545; 11.872000; 10.409100; 230.509800; 
2023.10.20_16:29:29:645; 11.598600; 10.015400; 230.487800; 
2023.10.20_16:29:29:745; 11.314200; 10.141200; 230.509800; 
2023.10.20_16:29:29:845; 11.117300; 9.840400; 230.993200; 
2023.10.20_16:29:29:945; 11.076300; 10.064600; 231.037200; 
2023.10.20_16:29:30:045; 11.021600; 9.613500; 231.037200; 
2023.10.20_16:29:30:145; 10.909500; 9.627100; 231.037200; 
2023.10.20_16:29:30:245; 10.827500; 9.826700; 232.355600; 
2023.10.20_16:29:30:345; 10.575900; 9.400200; 232.707200; 
2023.10.20_16:29:30:445; 10.586900; 9.676300; 232.751100; 
2023.10.20_16:29:30:545; 11.215800; 9.752900; 232.751100; 
2023.10.20_16:29:30:645; 10.786500; 9.829500; 232.707200; 
2023.10.20_16:29:30:745; 10.745500; 10.198600; 231.432700; 
2023.10.20_16:29:30:845; 10.682600; 10.704400; 231.410700; 
2023.10.20_16:29:30:945; 10.781000; 10.458400; 231.432700; 
2023.10.20_16:29:31:045; 10.529400; 10.111100; 231.432700; 
2023.10.20_16:29:31:145; 10.526700; 10.143900; 230.048300; 
2023.10.20_16:29:31:245; 10.748200; 10.638800; 229.938500; 
2023.10.20_16:29:31:345; 10.802900; 11.308700; 229.894500; 
2023.10.20_16:29:31:445; 10.652500; 11.155600; 229.894500; 
2023.10.20_16:29:31:545; 10.652500; 11.166500; 232.377600; 
2023.10.20_16:29:31:645; 10.619700; 11.120100; 232.465500; 
2023.10.20_16:29:31:745; 10.759100; 11.038000; 232.509400; 
2023.10.20_16:29:31:845; 10.668900; 10.813800; 232.509400; 
2023.10.20_16:29:31:945; 10.748200; 10.863000; 232.553400; 
2023.10.20_16:29:32:045; 10.677100; 10.833000; 232.575300; 
2023.10.20_16:29:32:145; 10.600500; 10.565000; 232.531400; 
2023.10.20_16:29:32:245; 10.532200; 10.865800; 232.531400; 
2023.10.20_16:29:32:345; 10.575900; 10.740000; 233.124700; 
2023.10.20_16:29:32:445; 10.507600; 10.770100; 233.080700; 
2023.10.20_16:29:32:545; 10.581400; 10.701700; 233.080700; 
2023.10.20_16:29:32:645; 10.616900; 10.742700; 233.080700; 
2023.10.20_16:29:32:745; 10.663400; 10.573200; 234.421200; 
2023.10.20_16:29:32:845; 10.614200; 10.781000; 235.519900; 
2023.10.20_16:29:32:945; 10.458400; 11.595800; 235.563800; 
2023.10.20_16:29:33:045; 10.578700; 11.229400; 235.585800; 
2023.10.20_16:29:33:145; 10.819300; 11.005200; 235.585800; 
2023.10.20_16:29:33:245; 10.884900; 11.172000; 235.849500; 
2023.10.20_16:29:33:345; 10.781000; 11.286800; 235.827500; 
2023.10.20_16:29:33:445; 10.863000; 10.931400; 235.827500; 
2023.10.20_16:29:33:545; 11.103700; 11.292300; 235.827500; 
2023.10.20_16:29:33:645; 10.813800; 10.619700; 234.553000; 
2023.10.20_16:29:33:745; 10.693500; 10.652500; 234.553000; 
2023.10.20_16:29:33:845; 10.565000; 10.696200; 234.575000; 
2023.10.20_16:29:33:945; 10.816500; 10.616900; 234.575000; 
2023.10.20_16:29:34:045; 10.767300; 10.731800; 235.783600; 
2023.10.20_16:29:34:145; 10.923200; 10.630600; 235.695700; 
2023.10.20_16:29:34:245; 10.950500; 10.398200; 235.717600; 
2023.10.20_16:29:34:345; 10.920500; 10.253300; 235.673700; 
2023.10.20_16:29:34:445; 10.934100; 10.526700; 234.750800; 
2023.10.20_16:29:34:545; 10.931400; 10.936900; 234.794700; 
2023.10.20_16:29:34:645; 10.863000; 10.761900; 234.728800; 
2023.10.20_16:29:34:745; 11.182900; 10.586900; 234.706800; 
2023.10.20_16:29:34:845; 10.835700; 10.392700; 234.618900; 
2023.10.20_16:29:34:945; 10.537600; 10.204100; 234.267300; 
2023.10.20_16:29:35:045; 10.532200; 10.586900; 234.289300; 
2023.10.20_16:29:35:145; 10.466600; 10.288800; 234.267300; 
2023.10.20_16:29:35:245; 10.392700; 10.225900; 233.718000; 
2023.10.20_16:29:35:345; 10.969700; 10.491200; 231.432700; 
2023.10.20_16:29:35:445; 11.005200; 10.431000; 231.256900; 
2023.10.20_16:29:35:545; 10.958700; 10.630600; 231.278900; 
2023.10.20_16:29:35:645; 10.961500; 10.707200; 231.300900; 
2023.10.20_16:29:35:745; 11.054400; 10.472000; 231.850200; 
2023.10.20_16:29:35:845; 11.147400; 10.936900; 231.872200; 
2023.10.20_16:29:35:945; 11.240400; 10.882200; 231.872200; 
2023.10.20_16:29:36:045; 10.931400; 10.731800; 231.850200; 
2023.10.20_16:29:36:145; 10.800100; 11.084500; 232.355600; 
2023.10.20_16:29:36:245; 10.559500; 10.928700; 232.333600; 
2023.10.20_16:29:36:345; 10.966900; 11.374300; 232.333600; 
2023.10.20_16:29:36:445; 10.756400; 11.035300; 232.333600; 
2023.10.20_16:29:36:545; 10.833000; 11.169300; 231.762300; 
2023.10.20_16:29:36:645; 10.824800; 11.292300; 231.652500; 
2023.10.20_16:29:36:745; 10.575900; 11.079000; 231.608500; 
2023.10.20_16:29:36:845; 10.340800; 10.868500; 231.586500; 
2023.10.20_16:29:36:945; 10.469300; 11.059900; 231.586500; 
2023.10.20_16:29:37:045; 10.690800; 11.199400; 231.894200; 
2023.10.20_16:29:37:145; 10.991500; 11.182900; 231.872200; 
2023.10.20_16:29:37:245; 10.477500; 11.032600; 231.850200; 
2023.10.20_16:29:37:345; 10.947800; 11.377100; 231.850200; 
2023.10.20_16:29:37:445; 11.081800; 11.125500; 231.740300; 
2023.10.20_16:29:37:545; 11.341500; 11.275900; 231.806300; 
2023.10.20_16:29:37:645; 11.538400; 11.172000; 231.828200; 
2023.10.20_16:29:37:745; 11.437200; 11.319700; 231.784300; 
2023.10.20_16:29:37:845; 11.502900; 11.281400; 232.267700; 
2023.10.20_16:29:37:945; 11.784500; 11.054400; 232.333600; 
2023.10.20_16:29:38:045; 12.008700; 10.690800; 232.333600; 
2023.10.20_16:29:38:145; 12.098900; 11.188400; 232.311700; 
2023.10.20_16:29:38:245; 11.811800; 10.849400; 236.047200; 
2023.10.20_16:29:38:345; 12.366900; 11.038000; 235.541800; 
2023.10.20_16:29:38:445; 12.364200; 10.800100; 235.607800; 
2023.10.20_16:29:38:545; 11.962200; 10.682600; 235.629700; 
2023.10.20_16:29:38:645; 12.531000; 10.863000; 231.278900; 
2023.10.20_16:29:38:745; 11.858300; 10.808300; 231.718400; 
2023.10.20_16:29:38:845; 11.584900; 11.147400; 231.784300; 
2023.10.20_16:29:38:945; 11.459100; 10.666200; 231.828200; 
2023.10.20_16:29:39:045; 11.571200; 10.636100; 235.014500; 
2023.10.20_16:29:39:145; 11.322400; 10.734500; 237.233800; 
2023.10.20_16:29:39:245; 11.125500; 10.668900; 237.365700; 
2023.10.20_16:29:39:345; 11.188400; 10.436500; 237.409600; 
2023.10.20_16:29:39:445; 11.057200; 10.507600; 237.365700; 
2023.10.20_16:29:39:545; 11.431800; 10.239600; 234.113500; 
2023.10.20_16:29:39:645; 11.251300; 9.906000; 234.157500; 
2023.10.20_16:29:39:745; 11.538400; 9.906000; 234.179500; 
2023.10.20_16:29:39:845; 11.732500; 10.627900; 234.157500; 
2023.10.20_16:29:39:945; 11.869300; 10.092000; 231.498600; 
2023.10.20_16:29:40:045; 11.710700; 9.668100; 231.366800; 
2023.10.20_16:29:40:145; 12.399700; 9.936100; 231.322800; 
2023.10.20_16:29:40:245; 11.921200; 9.908800; 231.344800; 
2023.10.20_16:29:40:345; 11.940300; 9.993500; 233.388400; 
2023.10.20_16:29:40:445; 12.273900; 9.900600; 233.454300; 
2023.10.20_16:29:40:545; 12.096200; 10.343500; 233.410400; 
2023.10.20_16:29:40:645; 12.047000; 9.949800; 233.432300; 
2023.10.20_16:29:40:745; 11.669700; 9.971600; 235.519900; 
2023.10.20_16:29:40:845; 12.027800; 10.018100; 237.036100; 
2023.10.20_16:29:40:945; 11.836400; 10.116600; 237.014100; 
2023.10.20_16:29:41:045; 11.636800; 9.985300; 237.036100; 
2023.10.20_16:29:41:145; 11.748900; 9.580600; 234.509100; 
2023.10.20_16:29:41:245; 11.576700; 10.023600; 234.640900; 
2023.10.20_16:29:41:345; 11.858300; 9.774800; 234.640900; 
2023.10.20_16:29:41:445; 11.885700; 9.657200; 234.618900; 
2023.10.20_16:29:41:545; 11.841900; 9.900600; 233.871800; 
2023.10.20_16:29:41:645; 11.699700; 9.621700; 232.663300; 
2023.10.20_16:29:41:745; 11.740700; 9.364600; 232.641300; 
2023.10.20_16:29:41:845; 11.647800; 9.517800; 232.641300; 
2023.10.20_16:29:41:945; 11.470000; 9.769300; 232.619300; 
2023.10.20_16:29:42:045; 11.467300; 9.608000; 231.762300; 
2023.10.20_16:29:42:145; 11.371600; 10.275200; 231.740300; 
2023.10.20_16:29:42:245; 11.193900; 9.881400; 231.718400; 
2023.10.20_16:29:42:345; 11.396200; 9.742000; 231.740300; 
2023.10.20_16:29:42:445; 11.374300; 9.999000; 232.245700; 
2023.10.20_16:29:42:545; 11.352500; 10.094700; 232.201800; 
2023.10.20_16:29:42:645; 11.532900; 10.778300; 232.201800; 
2023.10.20_16:29:42:745; 11.185700; 10.217700; 232.223800; 
2023.10.20_16:29:42:845; 11.018900; 10.277900; 235.519900; 
2023.10.20_16:29:42:945; 11.100900; 10.529400; 235.739600; 
2023.10.20_16:29:43:045; 11.191100; 10.327100; 235.695700; 
2023.10.20_16:29:43:145; 11.434500; 10.050900; 235.695700; 
2023.10.20_16:29:43:245; 11.234900; 9.616200; 235.673700; 
2023.10.20_16:29:43:345; 11.478300; 10.149400; 235.651700; 
2023.10.20_16:29:43:445; 11.759900; 9.878700; 235.651700; 
2023.10.20_16:29:43:545; 11.743500; 9.870500; 235.651700; 
2023.10.20_16:29:43:645; 11.984100; 9.999000; 235.432000; 
2023.10.20_16:29:43:745; 11.743500; 10.026300; 234.311300; 
2023.10.20_16:29:43:845; 11.574000; 10.143900; 234.333300; 
2023.10.20_16:29:43:945; 11.303300; 10.081000; 234.355200; 
2023.10.20_16:29:44:045; 11.213000; 10.731800; 234.487100; 
2023.10.20_16:29:44:145; 11.106400; 10.428300; 235.937400; 
2023.10.20_16:29:44:245; 11.029800; 10.220500; 235.871400; 
2023.10.20_16:29:44:345; 10.838400; 9.859500; 235.849500; 
2023.10.20_16:29:44:445; 10.977900; 9.933400; 235.849500; 
2023.10.20_16:29:44:545; 10.890400; 10.015400; 238.486400; 
2023.10.20_16:29:44:645; 11.347000; 9.755600; 238.596200; 
2023.10.20_16:29:44:745; 11.038000; 9.717400; 238.684100; 
2023.10.20_16:29:44:845; 11.152900; 9.783000; 238.662200; 
2023.10.20_16:29:44:945; 11.311500; 9.364600; 238.354500; 
2023.10.20_16:29:45:045; 11.434500; 9.553300; 238.398500; 
2023.10.20_16:29:45:145; 11.691500; 9.225200; 238.398500; 
2023.10.20_16:29:45:245; 11.426300; 8.938100; 238.376500; 
2023.10.20_16:29:45:345; 11.333300; 8.924400; 236.574600; 
2023.10.20_16:29:45:445; 11.382500; 8.836900; 236.728400; 
2023.10.20_16:29:45:545; 11.368900; 8.864300; 236.728400; 
2023.10.20_16:29:45:645; 11.615000; 8.943600; 236.728400; 
2023.10.20_16:29:45:745; 11.560300; 8.858800; 236.728400; 
2023.10.20_16:29:45:845; 11.902100; 8.968200; 237.365700; 
2023.10.20_16:29:45:945; 11.861100; 9.104900; 237.343700; 
2023.10.20_16:29:46:045; 11.907500; 9.367400; 237.343700; 
2023.10.20_16:29:46:145; 11.686100; 9.274400; 237.343700; 
2023.10.20_16:29:46:245; 11.954000; 9.430300; 237.343700; 
2023.10.20_16:29:46:345; 11.833700; 9.405600; 237.343700; 
2023.10.20_16:29:46:445; 12.298500; 9.233400; 237.343700; 
2023.10.20_16:29:46:545; 12.361400; 9.731000; 237.343700; 
2023.10.20_16:29:46:645; 12.364200; 9.479500; 240.925500; 
2023.10.20_16:29:46:745; 12.191900; 9.605300; 241.079300; 
2023.10.20_16:29:46:845; 12.547400; 9.597000; 241.145200; 
2023.10.20_16:29:46:945; 12.479000; 9.498600; 241.145200; 
2023.10.20_16:29:47:045; 12.842700; 9.351000; 246.814500; 
2023.10.20_16:29:47:145; 13.036800; 9.629900; 246.792500; 
2023.10.20_16:29:47:245; 12.306700; 9.553300; 246.726600; 
2023.10.20_16:29:47:345; 12.632100; 9.750200; 246.770600; 
2023.10.20_16:29:47:445; 12.418900; 9.662700; 244.748900; 
2023.10.20_16:29:47:545; 12.533700; 9.422100; 244.946700; 
2023.10.20_16:29:47:645; 12.706000; 9.547800; 244.968700; 
2023.10.20_16:29:47:745; 12.588400; 9.515000; 244.946700; 
2023.10.20_16:29:47:845; 12.498100; 9.386500; 244.529200; 
2023.10.20_16:29:47:945; 12.632100; 9.427500; 243.452500; 
2023.10.20_16:29:48:045; 12.755200; 9.454900; 243.430500; 
2023.10.20_16:29:48:145; 12.306700; 9.613500; 243.474500; 
2023.10.20_16:29:48:245; 12.109900; 9.900600; 243.474500; 
