TimeStamp_UTC; mm_ws_110m[m/s]; mm_ws_60m[m/s]; mm_wd_110m[deg]; 
2023.10.20_16:33:20:145; 7.986500; 6.359600; 230.070300; 
2023.10.20_16:33:20:245; 7.776000; 6.335000; 230.070300; 
2023.10.20_16:33:20:345; 7.393200; 6.315900; 230.070300; 
2023.10.20_16:33:20:445; 7.346700; 6.428000; 230.070300; 
2023.10.20_16:33:20:545; 7.349500; 6.069800; 233.322500; 
2023.10.20_16:33:20:645; 7.570900; 6.116300; 233.212600; 
2023.10.20_16:33:20:745; 7.724100; 6.116300; 233.146700; 
2023.10.20_16:33:20:845; 8.013900; 6.138200; 233.168700; 
2023.10.20_16:33:20:945; 7.899000; 6.244800; 235.234200; 
2023.10.20_16:33:21:045; 7.972900; 6.220200; 235.102400; 
2023.10.20_16:33:21:145; 8.128700; 6.370600; 235.146300; 
2023.10.20_16:33:21:245; 8.041200; 6.471700; 235.146300; 
2023.10.20_16:33:21:345; 8.191600; 6.504600; 237.827100; 
2023.10.20_16:33:21:445; 8.175200; 6.540100; 237.981000; 
2023.10.20_16:33:21:545; 8.194400; 6.553800; 238.024900; 
2023.10.20_16:33:21:645; 8.462300; 6.414300; 238.068800; 
2023.10.20_16:33:21:745; 8.333800; 6.324100; 238.244600; 
2023.10.20_16:33:21:845; 8.670100; 6.315900; 238.837900; 
2023.10.20_16:33:21:945; 8.519700; 5.949500; 238.837900; 
2023.10.20_16:33:22:045; 8.741200; 5.982300; 238.816000; 
2023.10.20_16:33:22:145; 8.388500; 6.119000; 238.837900; 
2023.10.20_16:33:22:245; 8.380300; 5.864700; 236.684500; 
2023.10.20_16:33:22:345; 8.757600; 5.998700; 236.596600; 
2023.10.20_16:33:22:445; 8.560700; 6.176400; 236.552600; 
2023.10.20_16:33:22:545; 8.932600; 5.971400; 236.530700; 
2023.10.20_16:33:22:645; 8.962700; 5.881100; 241.167200; 
2023.10.20_16:33:22:745; 9.293500; 6.012400; 241.738500; 
2023.10.20_16:33:22:845; 8.724800; 5.878400; 241.606700; 
2023.10.20_16:33:22:945; 8.932600; 5.900300; 241.562700; 
2023.10.20_16:33:23:045; 8.229900; 5.853800; 237.409600; 
2023.10.20_16:33:23:145; 8.101400; 5.793600; 236.706500; 
2023.10.20_16:33:23:245; 7.819800; 5.831900; 236.552600; 
2023.10.20_16:33:23:345; 7.778700; 5.955000; 236.508700; 
2023.10.20_16:33:23:445; 7.688500; 6.012400; 236.267000; 
2023.10.20_16:33:23:545; 7.434200; 6.173700; 236.135100; 
2023.10.20_16:33:23:645; 7.409600; 6.231100; 236.113200; 
2023.10.20_16:33:23:745; 7.292000; 6.447100; 236.135100; 
2023.10.20_16:33:23:845; 7.382300; 6.808100; 235.453900; 
2023.10.20_16:33:23:945; 7.240100; 6.860000; 229.652800; 
2023.10.20_16:33:24:045; 7.062400; 7.207300; 229.059500; 
2023.10.20_16:33:24:145; 7.048700; 7.270200; 229.125400; 
2023.10.20_16:33:24:245; 6.912000; 7.062400; 229.191400; 
2023.10.20_16:33:24:345; 7.067800; 6.980300; 218.841600; 
2023.10.20_16:33:24:445; 6.791700; 7.051400; 219.456900; 
2023.10.20_16:33:24:545; 6.898300; 7.048700; 219.522800; 
2023.10.20_16:33:24:645; 6.860000; 7.272900; 219.369000; 
2023.10.20_16:33:24:745; 6.928400; 7.169000; 237.893100; 
2023.10.20_16:33:24:845; 6.953000; 7.275600; 239.079700; 
2023.10.20_16:33:24:945; 6.840900; 7.264700; 239.343300; 
2023.10.20_16:33:25:045; 7.024100; 7.128000; 239.453200; 
2023.10.20_16:33:25:145; 7.330300; 6.715100; 222.137700; 
2023.10.20_16:33:25:245; 7.858000; 6.644000; 224.093400; 
2023.10.20_16:33:25:345; 8.136900; 6.682300; 224.576800; 
2023.10.20_16:33:25:445; 8.238100; 6.597500; 224.466900; 
2023.10.20_16:33:25:545; 8.563500; 6.633100; 228.158600; 
2023.10.20_16:33:25:645; 8.369300; 6.529200; 233.080700; 
2023.10.20_16:33:25:745; 8.232600; 6.452600; 233.168700; 
2023.10.20_16:33:25:845; 8.161500; 6.523700; 233.190600; 
2023.10.20_16:33:25:945; 8.120500; 6.365100; 233.080700; 
2023.10.20_16:33:26:045; 8.054900; 6.447100; 228.993600; 
2023.10.20_16:33:26:145; 8.090400; 6.455300; 229.125400; 
2023.10.20_16:33:26:245; 8.229900; 6.378800; 229.169400; 
2023.10.20_16:33:26:345; 8.268200; 6.419800; 235.563800; 
2023.10.20_16:33:26:445; 8.109600; 6.367800; 236.530700; 
2023.10.20_16:33:26:545; 7.951000; 6.414300; 236.970200; 
2023.10.20_16:33:26:645; 7.745900; 6.488100; 236.992100; 
2023.10.20_16:33:26:745; 7.683000; 6.616700; 237.036100; 
2023.10.20_16:33:26:845; 7.633800; 6.280300; 230.048300; 
2023.10.20_16:33:26:945; 7.125200; 6.310400; 229.762700; 
2023.10.20_16:33:27:045; 7.106100; 6.299500; 229.762700; 
2023.10.20_16:33:27:145; 6.944800; 6.124500; 229.740700; 
2023.10.20_16:33:27:245; 6.843600; 6.075300; 241.299000; 
2023.10.20_16:33:27:345; 6.942000; 6.031500; 241.255100; 
2023.10.20_16:33:27:445; 6.720600; 6.050700; 241.189200; 
2023.10.20_16:33:27:545; 6.548300; 6.119000; 241.189200; 
2023.10.20_16:33:27:645; 6.485400; 6.064300; 239.013700; 
2023.10.20_16:33:27:745; 6.417100; 6.220200; 239.189500; 
2023.10.20_16:33:27:845; 6.438900; 6.247500; 239.233500; 
2023.10.20_16:33:27:945; 6.592100; 6.192800; 239.211500; 
2023.10.20_16:33:28:045; 6.589300; 6.231100; 239.541100; 
2023.10.20_16:33:28:145; 6.756100; 6.228400; 240.464000; 
2023.10.20_16:33:28:245; 6.772500; 6.203800; 240.464000; 
2023.10.20_16:33:28:345; 6.821700; 6.127200; 240.464000; 
2023.10.20_16:33:28:445; 6.873700; 6.168200; 240.420100; 
2023.10.20_16:33:28:545; 6.906500; 6.212000; 232.948900; 
2023.10.20_16:33:28:645; 7.048700; 6.274900; 232.575300; 
2023.10.20_16:33:28:745; 7.073300; 6.482700; 232.465500; 
2023.10.20_16:33:28:845; 7.024100; 6.250300; 232.443500; 
2023.10.20_16:33:28:945; 7.207300; 6.272100; 235.871400; 
2023.10.20_16:33:29:045; 7.125200; 6.236600; 236.245000; 
2023.10.20_16:33:29:145; 7.234600; 6.471700; 236.179100; 
2023.10.20_16:33:29:245; 7.212700; 6.556500; 236.179100; 
2023.10.20_16:33:29:345; 7.125200; 6.534600; 239.629000; 
2023.10.20_16:33:29:445; 7.040500; 6.696000; 239.343300; 
2023.10.20_16:33:29:545; 6.947500; 6.693200; 239.189500; 
2023.10.20_16:33:29:645; 6.920200; 6.687800; 239.277400; 
2023.10.20_16:33:29:745; 6.698700; 6.720600; 238.837900; 
2023.10.20_16:33:29:845; 6.693200; 6.679500; 238.728100; 
2023.10.20_16:33:29:945; 6.644000; 6.696000; 238.772000; 
2023.10.20_16:33:30:045; 6.619400; 6.676800; 238.750000; 
2023.10.20_16:33:30:145; 6.553800; 6.592100; 238.376500; 
2023.10.20_16:33:30:245; 6.469000; 6.720600; 238.288600; 
2023.10.20_16:33:30:345; 6.474500; 7.026800; 238.266600; 
2023.10.20_16:33:30:445; 6.572900; 6.942000; 238.266600; 
2023.10.20_16:33:30:545; 6.425300; 6.862700; 238.728100; 
2023.10.20_16:33:30:645; 6.428000; 6.884600; 241.760500; 
2023.10.20_16:33:30:745; 6.384200; 7.272900; 241.496800; 
2023.10.20_16:33:30:845; 6.335000; 7.508000; 241.562700; 
2023.10.20_16:33:30:945; 6.324100; 7.048700; 241.518800; 
2023.10.20_16:33:31:045; 6.269400; 7.095200; 242.837200; 
2023.10.20_16:33:31:145; 6.460800; 7.480700; 242.903100; 
2023.10.20_16:33:31:245; 6.698700; 7.869000; 242.947100; 
2023.10.20_16:33:31:345; 6.898300; 7.789700; 242.947100; 
2023.10.20_16:33:31:445; 6.999500; 7.961900; 237.629400; 
2023.10.20_16:33:31:545; 6.969400; 8.194400; 238.244600; 
2023.10.20_16:33:31:645; 7.303000; 7.836200; 238.354500; 
2023.10.20_16:33:31:745; 7.190900; 7.945500; 238.376500; 
2023.10.20_16:33:31:845; 7.193600; 8.024800; 238.794000; 
2023.10.20_16:33:31:945; 7.152600; 8.095900; 239.035700; 
2023.10.20_16:33:32:045; 7.256500; 8.115100; 239.057700; 
2023.10.20_16:33:32:145; 7.240100; 8.008400; 239.057700; 
2023.10.20_16:33:32:245; 7.278400; 7.951000; 237.211900; 
2023.10.20_16:33:32:345; 7.385000; 7.934600; 235.212200; 
2023.10.20_16:33:32:445; 7.289300; 7.642000; 235.190300; 
2023.10.20_16:33:32:545; 7.560000; 7.644800; 235.168300; 
2023.10.20_16:33:32:645; 7.535400; 7.573700; 233.937700; 
2023.10.20_16:33:32:745; 7.409600; 7.759600; 232.048000; 
2023.10.20_16:33:32:845; 7.573700; 8.024800; 232.135900; 
2023.10.20_16:33:32:945; 7.592800; 7.959200; 232.157900; 
2023.10.20_16:33:33:045; 7.491600; 7.822500; 232.267700; 
2023.10.20_16:33:33:145; 7.592800; 7.904500; 237.409600; 
2023.10.20_16:33:33:245; 7.691200; 8.161500; 237.343700; 
2023.10.20_16:33:33:345; 7.655700; 7.972900; 237.343700; 
2023.10.20_16:33:33:445; 7.568200; 8.101400; 237.365700; 
2023.10.20_16:33:33:545; 7.584600; 7.896300; 241.035300; 
2023.10.20_16:33:33:645; 7.620100; 8.030300; 240.991400; 
2023.10.20_16:33:33:745; 7.204500; 8.325600; 241.035300; 
2023.10.20_16:33:33:845; 7.303000; 7.986500; 241.035300; 
2023.10.20_16:33:33:945; 7.245500; 8.090400; 239.936600; 
2023.10.20_16:33:34:045; 7.267400; 8.011200; 238.903900; 
2023.10.20_16:33:34:145; 7.065100; 8.175200; 238.925800; 
2023.10.20_16:33:34:245; 7.193600; 8.085000; 238.925800; 
2023.10.20_16:33:34:345; 7.491600; 7.904500; 238.859900; 
2023.10.20_16:33:34:445; 7.275600; 7.811500; 238.706100; 
2023.10.20_16:33:34:545; 7.374100; 7.860800; 238.706100; 
2023.10.20_16:33:34:645; 7.281100; 7.803300; 238.684100; 
2023.10.20_16:33:34:745; 7.767800; 7.849800; 238.750000; 
2023.10.20_16:33:34:845; 7.797900; 8.172500; 241.518800; 
2023.10.20_16:33:34:945; 7.825200; 7.907300; 241.518800; 
2023.10.20_16:33:35:045; 8.134200; 8.128700; 241.540700; 
2023.10.20_16:33:35:145; 7.948300; 8.054900; 241.540700; 
2023.10.20_16:33:35:245; 8.167000; 8.153300; 240.354100; 
2023.10.20_16:33:35:345; 8.046700; 7.992000; 240.288200; 
2023.10.20_16:33:35:445; 7.967400; 8.038500; 240.288200; 
2023.10.20_16:33:35:545; 7.803300; 7.942800; 240.310200; 
2023.10.20_16:33:35:645; 7.579100; 8.000200; 240.068500; 
2023.10.20_16:33:35:745; 7.519000; 8.027600; 240.068500; 
2023.10.20_16:33:35:845; 7.595500; 8.016600; 240.068500; 
2023.10.20_16:33:35:945; 7.669400; 7.519000; 240.068500; 
2023.10.20_16:33:36:045; 7.379500; 7.603700; 240.969400; 
2023.10.20_16:33:36:145; 7.562700; 7.814300; 240.859500; 
2023.10.20_16:33:36:245; 7.524400; 7.710400; 240.881500; 
2023.10.20_16:33:36:345; 7.480700; 7.811500; 240.881500; 
2023.10.20_16:33:36:445; 7.628400; 7.808800; 240.244300; 
2023.10.20_16:33:36:545; 7.814300; 7.554500; 240.200300; 
2023.10.20_16:33:36:645; 8.093200; 7.365900; 240.178400; 
2023.10.20_16:33:36:745; 7.756900; 7.532700; 240.200300; 
2023.10.20_16:33:36:845; 7.972900; 7.893600; 241.408900; 
2023.10.20_16:33:36:945; 7.762300; 7.554500; 249.715100; 
2023.10.20_16:33:37:045; 7.860800; 7.836200; 249.407400; 
2023.10.20_16:33:37:145; 7.852600; 7.636600; 249.209700; 
2023.10.20_16:33:37:245; 7.871700; 7.562700; 249.275600; 
2023.10.20_16:33:37:345; 7.838900; 7.743200; 243.122900; 
2023.10.20_16:33:37:445; 7.899000; 7.669400; 242.529600; 
2023.10.20_16:33:37:545; 7.803300; 7.322100; 242.551500; 
2023.10.20_16:33:37:645; 7.661200; 7.286600; 242.485600; 
2023.10.20_16:33:37:745; 7.486200; 7.281100; 243.848000; 
2023.10.20_16:33:37:845; 7.262000; 7.212700; 243.694200; 
2023.10.20_16:33:37:945; 7.226400; 7.169000; 243.672200; 
2023.10.20_16:33:38:045; 7.385000; 7.097900; 243.694200; 
2023.10.20_16:33:38:145; 7.461600; 7.453400; 243.166800; 
2023.10.20_16:33:38:245; 7.368600; 7.948300; 243.210800; 
2023.10.20_16:33:38:345; 7.404100; 7.636600; 243.254700; 
2023.10.20_16:33:38:445; 7.524400; 7.745900; 243.232700; 
2023.10.20_16:33:38:545; 7.554500; 7.642000; 239.716900; 
2023.10.20_16:33:38:645; 7.661200; 7.584600; 238.266600; 
2023.10.20_16:33:38:745; 7.603700; 7.609200; 237.937000; 
2023.10.20_16:33:38:845; 7.642000; 7.590100; 238.112800; 
2023.10.20_16:33:38:945; 7.519000; 7.303000; 241.145200; 
2023.10.20_16:33:39:045; 7.434200; 7.338500; 241.079300; 
2023.10.20_16:33:39:145; 7.674800; 7.516200; 240.925500; 
2023.10.20_16:33:39:245; 7.516200; 7.401400; 240.925500; 
2023.10.20_16:33:39:345; 7.286600; 7.368600; 240.595900; 
2023.10.20_16:33:39:445; 7.447900; 7.765100; 234.553000; 
2023.10.20_16:33:39:545; 7.551800; 7.926400; 234.794700; 
2023.10.20_16:33:39:645; 7.573700; 7.650200; 234.860600; 
2023.10.20_16:33:39:745; 7.661200; 7.674800; 234.882600; 
2023.10.20_16:33:39:845; 8.016600; 7.532700; 235.036400; 
2023.10.20_16:33:39:945; 7.778700; 7.740500; 235.036400; 
2023.10.20_16:33:40:045; 7.754100; 7.858000; 235.036400; 
2023.10.20_16:33:40:145; 7.836200; 7.912700; 235.036400; 
2023.10.20_16:33:40:245; 7.729500; 7.844400; 234.992500; 
2023.10.20_16:33:40:345; 7.598300; 7.866200; 234.992500; 
2023.10.20_16:33:40:445; 7.653000; 8.035800; 234.992500; 
2023.10.20_16:33:40:545; 7.888100; 7.959200; 234.992500; 
2023.10.20_16:33:40:645; 7.579100; 8.235400; 236.508700; 
2023.10.20_16:33:40:745; 7.729500; 8.038500; 238.772000; 
2023.10.20_16:33:40:845; 7.680300; 7.989300; 238.837900; 
2023.10.20_16:33:40:945; 7.718600; 8.035800; 238.859900; 
2023.10.20_16:33:41:045; 7.776000; 7.743200; 239.563100; 
2023.10.20_16:33:41:145; 7.606500; 7.781500; 241.606700; 
2023.10.20_16:33:41:245; 7.398700; 7.434200; 241.562700; 
2023.10.20_16:33:41:345; 7.540900; 7.333000; 241.518800; 
2023.10.20_16:33:41:445; 7.814300; 7.305700; 241.518800; 
2023.10.20_16:33:41:545; 7.715800; 7.423300; 240.837600; 
2023.10.20_16:33:41:645; 7.885400; 7.128000; 240.815600; 
2023.10.20_16:33:41:745; 7.989300; 7.169000; 240.815600; 
2023.10.20_16:33:41:845; 8.079500; 7.360400; 240.815600; 
2023.10.20_16:33:41:945; 8.325600; 7.316600; 239.211500; 
2023.10.20_16:33:42:045; 8.235400; 7.524400; 239.145600; 
2023.10.20_16:33:42:145; 8.112300; 7.404100; 239.167600; 
2023.10.20_16:33:42:245; 8.257200; 7.743200; 239.123600; 
2023.10.20_16:33:42:345; 8.197100; 7.808800; 241.277100; 
2023.10.20_16:33:42:445; 7.934600; 7.885400; 241.321000; 
2023.10.20_16:33:42:545; 8.074000; 7.923700; 241.277100; 
2023.10.20_16:33:42:645; 8.145100; 7.907300; 241.277100; 
2023.10.20_16:33:42:745; 8.383000; 7.858000; 239.365300; 
2023.10.20_16:33:42:845; 8.093200; 7.907300; 239.343300; 
2023.10.20_16:33:42:945; 8.325600; 8.013900; 239.365300; 
2023.10.20_16:33:43:045; 8.057600; 7.765100; 239.365300; 
2023.10.20_16:33:43:145; 8.044000; 7.819800; 239.343300; 
2023.10.20_16:33:43:245; 8.076800; 8.262700; 238.112800; 
2023.10.20_16:33:43:345; 8.049400; 8.008400; 238.134800; 
2023.10.20_16:33:43:445; 8.229900; 8.112300; 238.112800; 
2023.10.20_16:33:43:545; 8.188900; 8.005700; 238.266600; 
2023.10.20_16:33:43:645; 8.098700; 8.027600; 239.585100; 
2023.10.20_16:33:43:745; 8.172500; 8.005700; 239.673000; 
2023.10.20_16:33:43:845; 8.391200; 7.729500; 239.673000; 
2023.10.20_16:33:43:945; 8.656400; 7.838900; 239.673000; 
2023.10.20_16:33:44:045; 8.503300; 8.005700; 239.738900; 
2023.10.20_16:33:44:145; 8.697500; 7.803300; 239.738900; 
2023.10.20_16:33:44:245; 8.689300; 7.920900; 239.738900; 
2023.10.20_16:33:44:345; 8.976400; 8.303700; 239.738900; 
2023.10.20_16:33:44:445; 8.940800; 7.855300; 238.508300; 
2023.10.20_16:33:44:545; 8.793200; 7.797900; 238.376500; 
2023.10.20_16:33:44:645; 8.629100; 7.674800; 238.376500; 
2023.10.20_16:33:44:745; 8.746700; 7.458800; 238.398500; 
2023.10.20_16:33:44:845; 8.610000; 7.595500; 243.562300; 
2023.10.20_16:33:44:945; 8.552500; 7.622900; 243.078900; 
2023.10.20_16:33:45:045; 8.134200; 7.283800; 242.991000; 
2023.10.20_16:33:45:145; 8.549800; 7.390500; 242.925100; 
2023.10.20_16:33:45:245; 8.352900; 7.395900; 243.166800; 
2023.10.20_16:33:45:345; 8.432200; 7.196300; 243.232700; 
2023.10.20_16:33:45:445; 8.686500; 7.108800; 243.254700; 
2023.10.20_16:33:45:545; 8.596300; 7.144400; 243.232700; 
2023.10.20_16:33:45:645; 8.724800; 7.281100; 243.232700; 
2023.10.20_16:33:45:745; 8.817800; 7.469800; 243.122900; 
2023.10.20_16:33:45:845; 9.003700; 7.141600; 243.144900; 
2023.10.20_16:33:45:945; 8.883400; 7.144400; 243.144900; 
2023.10.20_16:33:46:045; 9.154100; 7.190900; 243.144900; 
2023.10.20_16:33:46:145; 9.085700; 7.499800; 241.738500; 
2023.10.20_16:33:46:245; 9.066600; 7.218200; 241.694600; 
2023.10.20_16:33:46:345; 9.137700; 7.292000; 241.650600; 
2023.10.20_16:33:46:445; 8.560700; 7.390500; 241.650600; 
2023.10.20_16:33:46:545; 8.785000; 7.404100; 241.936300; 
2023.10.20_16:33:46:645; 8.454100; 7.439700; 241.892300; 
2023.10.20_16:33:46:745; 8.424000; 7.393200; 241.892300; 
2023.10.20_16:33:46:845; 8.894300; 7.513500; 241.892300; 
2023.10.20_16:33:46:945; 8.571700; 7.776000; 244.243500; 
2023.10.20_16:33:47:045; 8.845100; 7.442400; 244.045800; 
2023.10.20_16:33:47:145; 8.448600; 8.177900; 244.045800; 
2023.10.20_16:33:47:245; 8.495100; 7.781500; 243.979900; 
2023.10.20_16:33:47:345; 8.380300; 7.568200; 244.089700; 
2023.10.20_16:33:47:445; 8.544300; 7.710400; 244.111700; 
2023.10.20_16:33:47:545; 8.421300; 7.765100; 244.111700; 
2023.10.20_16:33:47:645; 8.579900; 7.483400; 244.111700; 
2023.10.20_16:33:47:745; 8.372100; 7.439700; 243.430500; 
2023.10.20_16:33:47:845; 8.309200; 7.417800; 241.716500; 
2023.10.20_16:33:47:945; 8.582600; 7.300200; 241.782500; 
2023.10.20_16:33:48:045; 8.839600; 7.182700; 241.826400; 
2023.10.20_16:33:48:145; 8.902500; 7.136200; 241.826400; 
2023.10.20_16:33:48:245; 9.077500; 7.262000; 238.090800; 
