TimeStamp_UTC; mm_ws_110m[m/s]; mm_ws_60m[m/s]; mm_wd_110m[deg]; 
2023.10.20_16:36:48:045; 7.803300; 7.877200; 240.529900; 
2023.10.20_16:36:48:145; 7.737700; 8.164300; 240.617800; 
2023.10.20_16:36:48:245; 7.710400; 8.161500; 240.617800; 
2023.10.20_16:36:48:345; 7.688500; 8.254500; 240.639800; 
2023.10.20_16:36:48:445; 8.134200; 8.262700; 240.617800; 
2023.10.20_16:36:48:545; 7.740500; 8.082200; 235.519900; 
2023.10.20_16:36:48:645; 8.022100; 8.041200; 234.333300; 
2023.10.20_16:36:48:745; 7.997500; 8.106900; 233.959700; 
2023.10.20_16:36:48:845; 8.063100; 8.199800; 234.069600; 
2023.10.20_16:36:48:945; 8.260000; 8.497900; 233.981700; 
2023.10.20_16:36:49:045; 8.044000; 8.257200; 233.937700; 
2023.10.20_16:36:49:145; 7.956500; 8.527900; 233.915800; 
2023.10.20_16:36:49:245; 7.830700; 8.142400; 233.937700; 
2023.10.20_16:36:49:345; 7.707600; 8.128700; 233.718000; 
2023.10.20_16:36:49:445; 7.745900; 8.404900; 230.927300; 
2023.10.20_16:36:49:545; 7.721300; 8.265400; 231.037200; 
2023.10.20_16:36:49:645; 7.529900; 8.713900; 231.037200; 
2023.10.20_16:36:49:745; 7.633800; 8.383000; 231.059100; 
2023.10.20_16:36:49:845; 7.677600; 8.678300; 230.795500; 
2023.10.20_16:36:49:945; 7.505300; 8.478700; 230.795500; 
2023.10.20_16:36:50:045; 7.379500; 8.664700; 230.795500; 
2023.10.20_16:36:50:145; 7.568200; 8.363900; 230.773500; 
2023.10.20_16:36:50:245; 7.718600; 8.599000; 229.938500; 
2023.10.20_16:36:50:345; 7.540900; 8.735700; 229.784700; 
2023.10.20_16:36:50:445; 7.726800; 8.929900; 229.850600; 
2023.10.20_16:36:50:545; 7.737700; 8.954500; 229.850600; 
2023.10.20_16:36:50:645; 7.661200; 9.039300; 228.664000; 
2023.10.20_16:36:50:745; 7.628400; 8.801400; 228.795800; 
2023.10.20_16:36:50:845; 7.975600; 9.206000; 228.795800; 
2023.10.20_16:36:50:945; 7.721300; 8.615400; 228.817800; 
2023.10.20_16:36:51:045; 7.992000; 9.074800; 228.861700; 
2023.10.20_16:36:51:145; 8.221700; 8.585400; 228.905700; 
2023.10.20_16:36:51:245; 7.940100; 9.050200; 228.905700; 
2023.10.20_16:36:51:345; 8.153300; 8.435000; 228.883700; 
2023.10.20_16:36:51:445; 7.808800; 8.782200; 228.949600; 
2023.10.20_16:36:51:545; 7.844400; 8.806800; 231.037200; 
2023.10.20_16:36:51:645; 7.907300; 9.318200; 231.015200; 
2023.10.20_16:36:51:745; 7.786900; 8.683800; 230.949300; 
2023.10.20_16:36:51:845; 7.661200; 9.148600; 229.762700; 
2023.10.20_16:36:51:945; 7.661200; 9.148600; 229.762700; 
2023.10.20_16:36:52:045; 7.765100; 9.217000; 229.696800; 
2023.10.20_16:36:52:145; 7.611900; 8.951800; 229.696800; 
2023.10.20_16:36:52:245; 7.617400; 9.381000; 229.696800; 
2023.10.20_16:36:52:345; 7.581900; 8.853300; 233.520200; 
2023.10.20_16:36:52:445; 7.519000; 9.268900; 233.124700; 
2023.10.20_16:36:52:545; 7.611900; 8.951800; 233.036800; 
2023.10.20_16:36:52:645; 7.702200; 8.962700; 233.036800; 
2023.10.20_16:36:52:745; 7.598300; 9.356400; 233.058800; 
2023.10.20_16:36:52:845; 7.475200; 9.342800; 233.058800; 
2023.10.20_16:36:52:945; 7.538100; 9.506800; 233.058800; 
2023.10.20_16:36:53:045; 7.467000; 9.638100; 233.080700; 
2023.10.20_16:36:53:145; 7.313900; 9.750200; 231.081100; 
2023.10.20_16:36:53:245; 7.248300; 9.720100; 231.234900; 
2023.10.20_16:36:53:345; 7.354900; 10.483000; 231.234900; 
2023.10.20_16:36:53:445; 7.303000; 10.149400; 231.213000; 
2023.10.20_16:36:53:545; 7.185400; 9.977100; 232.641300; 
2023.10.20_16:36:53:645; 7.231900; 9.911500; 236.992100; 
2023.10.20_16:36:53:745; 7.308400; 9.914200; 236.904200; 
2023.10.20_16:36:53:845; 7.267400; 9.955200; 236.860300; 
2023.10.20_16:36:53:945; 7.278400; 9.703700; 236.838300; 
2023.10.20_16:36:54:045; 7.338500; 10.310700; 232.245700; 
2023.10.20_16:36:54:145; 7.406900; 9.788500; 231.938100; 
2023.10.20_16:36:54:245; 7.319400; 9.703700; 231.938100; 
2023.10.20_16:36:54:345; 7.210000; 9.829500; 231.894200; 
2023.10.20_16:36:54:445; 7.428700; 9.476700; 232.223800; 
2023.10.20_16:36:54:545; 7.412300; 9.351000; 232.179800; 
2023.10.20_16:36:54:645; 7.409600; 9.392000; 232.179800; 
2023.10.20_16:36:54:745; 7.565500; 9.586100; 232.179800; 
2023.10.20_16:36:54:845; 7.806100; 9.351000; 233.959700; 
2023.10.20_16:36:54:945; 7.535400; 9.569700; 233.805900; 
2023.10.20_16:36:55:045; 7.365900; 9.318200; 233.740000; 
2023.10.20_16:36:55:145; 7.707600; 9.482200; 233.783900; 
2023.10.20_16:36:55:245; 7.606500; 9.709200; 233.036800; 
2023.10.20_16:36:55:345; 7.803300; 9.772000; 232.948900; 
2023.10.20_16:36:55:445; 7.702200; 9.802100; 232.970900; 
2023.10.20_16:36:55:545; 7.620100; 9.900600; 232.970900; 
2023.10.20_16:36:55:645; 7.406900; 9.813100; 236.025300; 
2023.10.20_16:36:55:745; 7.415100; 9.670900; 237.058000; 
2023.10.20_16:36:55:845; 7.472500; 9.963400; 237.145900; 
2023.10.20_16:36:55:945; 7.584600; 9.936100; 237.189900; 
2023.10.20_16:36:56:045; 7.644800; 9.925200; 237.124000; 
2023.10.20_16:36:56:145; 7.869000; 10.160300; 236.596600; 
2023.10.20_16:36:56:245; 8.177900; 10.001700; 236.618600; 
2023.10.20_16:36:56:345; 7.972900; 10.012700; 236.574600; 
2023.10.20_16:36:56:445; 8.309200; 9.826700; 236.596600; 
2023.10.20_16:36:56:545; 8.052200; 10.392700; 235.519900; 
2023.10.20_16:36:56:645; 8.131500; 9.949800; 235.453900; 
2023.10.20_16:36:56:745; 8.238100; 9.925200; 235.453900; 
2023.10.20_16:36:56:845; 8.270900; 9.990800; 235.432000; 
2023.10.20_16:36:56:945; 8.287300; 10.124800; 234.069600; 
2023.10.20_16:36:57:045; 8.104100; 10.242300; 234.223400; 
2023.10.20_16:36:57:145; 8.295500; 9.802100; 234.289300; 
2023.10.20_16:36:57:245; 8.377500; 10.327100; 234.289300; 
2023.10.20_16:36:57:345; 8.281900; 9.892400; 234.443100; 
2023.10.20_16:36:57:445; 8.377500; 9.640800; 234.662900; 
2023.10.20_16:36:57:545; 8.106900; 9.769300; 234.662900; 
2023.10.20_16:36:57:645; 8.352900; 9.788500; 234.640900; 
2023.10.20_16:36:57:745; 8.287300; 9.895100; 234.465100; 
2023.10.20_16:36:57:845; 8.301000; 9.769300; 234.223400; 
2023.10.20_16:36:57:945; 8.700200; 9.791200; 234.179500; 
2023.10.20_16:36:58:045; 8.385800; 9.659900; 234.223400; 
2023.10.20_16:36:58:145; 8.366600; 10.100200; 234.223400; 
2023.10.20_16:36:58:245; 8.183400; 9.703700; 237.827100; 
2023.10.20_16:36:58:345; 8.219000; 9.487700; 238.090800; 
2023.10.20_16:36:58:445; 8.380300; 9.865000; 238.112800; 
2023.10.20_16:36:58:545; 8.232600; 9.504100; 238.156800; 
2023.10.20_16:36:58:645; 8.139700; 9.515000; 237.695300; 
2023.10.20_16:36:58:745; 8.156100; 9.832200; 237.673300; 
2023.10.20_16:36:58:845; 8.227200; 9.810300; 237.673300; 
2023.10.20_16:36:58:945; 8.284600; 9.742000; 237.673300; 
2023.10.20_16:36:59:045; 8.470500; 9.550600; 234.157500; 
2023.10.20_16:36:59:145; 8.525200; 9.815800; 234.003700; 
2023.10.20_16:36:59:245; 8.730300; 9.703700; 233.937700; 
2023.10.20_16:36:59:345; 8.615400; 9.468500; 233.915800; 
2023.10.20_16:36:59:445; 8.610000; 9.766600; 232.267700; 
2023.10.20_16:36:59:545; 8.394000; 9.788500; 232.377600; 
2023.10.20_16:36:59:645; 8.303700; 9.457600; 232.377600; 
2023.10.20_16:36:59:745; 8.582600; 9.845900; 232.399600; 
2023.10.20_16:36:59:845; 8.544300; 9.359200; 233.014800; 
2023.10.20_16:36:59:945; 8.719300; 9.517800; 235.168300; 
2023.10.20_16:37:00:045; 8.771300; 9.484900; 235.168300; 
2023.10.20_16:37:00:145; 8.949000; 9.701000; 235.190300; 
2023.10.20_16:37:00:245; 8.880700; 9.832200; 235.190300; 
2023.10.20_16:37:00:345; 8.976400; 9.394700; 229.806600; 
2023.10.20_16:37:00:445; 8.585400; 9.731000; 229.652800; 
2023.10.20_16:37:00:545; 8.847900; 10.097400; 229.586900; 
2023.10.20_16:37:00:645; 8.489700; 10.102900; 229.586900; 
2023.10.20_16:37:00:745; 8.637300; 10.264200; 229.367100; 
2023.10.20_16:37:00:845; 8.344700; 10.349000; 229.323200; 
2023.10.20_16:37:00:945; 8.826000; 10.067300; 229.345200; 
2023.10.20_16:37:01:045; 8.697500; 9.698200; 229.345200; 
2023.10.20_16:37:01:145; 8.921700; 9.602500; 233.740000; 
2023.10.20_16:37:01:245; 8.795900; 9.810300; 233.366400; 
2023.10.20_16:37:01:345; 9.039300; 9.629900; 233.366400; 
2023.10.20_16:37:01:445; 8.820500; 9.591600; 233.388400; 
2023.10.20_16:37:01:545; 9.320900; 9.804900; 234.531000; 
2023.10.20_16:37:01:645; 9.039300; 9.848600; 234.597000; 
2023.10.20_16:37:01:745; 9.148600; 9.427500; 234.531000; 
2023.10.20_16:37:01:845; 8.984600; 9.608000; 234.553000; 
2023.10.20_16:37:01:945; 8.990000; 9.195100; 234.662900; 
2023.10.20_16:37:02:045; 9.052900; 9.523200; 235.014500; 
2023.10.20_16:37:02:145; 8.957200; 9.301700; 234.992500; 
2023.10.20_16:37:02:245; 9.033800; 9.495900; 234.992500; 
2023.10.20_16:37:02:345; 8.957200; 9.443900; 234.992500; 
2023.10.20_16:37:02:445; 9.227900; 9.422100; 234.816700; 
2023.10.20_16:37:02:545; 9.072100; 9.115800; 234.838700; 
2023.10.20_16:37:02:645; 9.014600; 9.301700; 234.816700; 
2023.10.20_16:37:02:745; 9.340000; 9.178700; 234.816700; 
2023.10.20_16:37:02:845; 9.222500; 9.526000; 234.245400; 
2023.10.20_16:37:02:945; 9.594300; 9.091200; 234.289300; 
2023.10.20_16:37:03:045; 9.550600; 9.118500; 234.311300; 
2023.10.20_16:37:03:145; 9.949800; 9.203300; 234.333300; 
2023.10.20_16:37:03:245; 9.646300; 9.039300; 235.849500; 
2023.10.20_16:37:03:345; 9.580600; 9.386500; 235.937400; 
2023.10.20_16:37:03:445; 9.635300; 9.036500; 235.959400; 
2023.10.20_16:37:03:545; 9.618900; 8.877900; 236.003300; 
2023.10.20_16:37:03:645; 9.643500; 8.782200; 235.278200; 
2023.10.20_16:37:03:745; 9.509600; 8.831400; 235.036400; 
2023.10.20_16:37:03:845; 9.711900; 8.817800; 234.970500; 
2023.10.20_16:37:03:945; 9.454900; 8.815000; 234.970500; 
2023.10.20_16:37:04:045; 9.990800; 8.782200; 235.739600; 
2023.10.20_16:37:04:145; 9.572400; 8.943600; 240.705700; 
2023.10.20_16:37:04:245; 9.299000; 8.834200; 240.486000; 
2023.10.20_16:37:04:345; 9.452100; 8.785000; 240.442000; 
2023.10.20_16:37:04:445; 9.534200; 8.795900; 239.541100; 
2023.10.20_16:37:04:545; 9.452100; 8.864300; 238.486400; 
2023.10.20_16:37:04:645; 9.881400; 8.902500; 238.574200; 
2023.10.20_16:37:04:745; 9.917000; 8.702900; 238.552300; 
2023.10.20_16:37:04:845; 9.703700; 8.940800; 238.574200; 
2023.10.20_16:37:04:945; 9.908800; 8.828700; 239.277400; 
2023.10.20_16:37:05:045; 9.750200; 8.965400; 239.277400; 
2023.10.20_16:37:05:145; 9.783000; 8.891600; 239.277400; 
2023.10.20_16:37:05:245; 10.042700; 8.743900; 239.299400; 
2023.10.20_16:37:05:345; 10.097400; 8.574400; 239.057700; 
2023.10.20_16:37:05:445; 10.083800; 8.713900; 238.991800; 
2023.10.20_16:37:05:545; 9.908800; 8.538900; 238.991800; 
2023.10.20_16:37:05:645; 10.056400; 8.599000; 238.969800; 
2023.10.20_16:37:05:745; 10.072800; 8.290100; 240.002600; 
2023.10.20_16:37:05:845; 9.875900; 8.552500; 241.057300; 
2023.10.20_16:37:05:945; 10.138400; 8.645500; 241.123200; 
2023.10.20_16:37:06:045; 10.346200; 8.700200; 241.123200; 
2023.10.20_16:37:06:145; 10.007200; 8.664700; 241.079300; 
2023.10.20_16:37:06:245; 10.165800; 8.722100; 240.310200; 
2023.10.20_16:37:06:345; 10.007200; 8.541600; 240.310200; 
2023.10.20_16:37:06:445; 9.993500; 8.317400; 240.288200; 
2023.10.20_16:37:06:545; 9.911500; 8.626400; 240.288200; 
2023.10.20_16:37:06:645; 9.971600; 8.631800; 238.288600; 
2023.10.20_16:37:06:745; 10.105600; 8.738500; 238.332500; 
2023.10.20_16:37:06:845; 10.357200; 8.670100; 238.332500; 
2023.10.20_16:37:06:945; 10.308000; 8.692000; 238.332500; 
2023.10.20_16:37:07:045; 10.083800; 8.511500; 237.014100; 
2023.10.20_16:37:07:145; 10.362700; 8.577200; 236.948200; 
2023.10.20_16:37:07:245; 10.414600; 8.776800; 236.970200; 
2023.10.20_16:37:07:345; 10.318900; 9.104900; 236.948200; 
2023.10.20_16:37:07:445; 10.154800; 9.203300; 236.882300; 
2023.10.20_16:37:07:545; 10.119300; 9.214200; 236.904200; 
2023.10.20_16:37:07:645; 10.247800; 9.605300; 236.904200; 
2023.10.20_16:37:07:745; 10.269700; 9.747400; 236.926200; 
2023.10.20_16:37:07:845; 10.141200; 9.802100; 230.751500; 
2023.10.20_16:37:07:945; 10.124800; 10.201300; 231.432700; 
2023.10.20_16:37:08:045; 10.242300; 10.020900; 231.476700; 
2023.10.20_16:37:08:145; 10.253300; 9.884200; 231.454700; 
2023.10.20_16:37:08:245; 10.040000; 9.919700; 231.872200; 
2023.10.20_16:37:08:345; 10.034500; 10.135700; 232.773100; 
2023.10.20_16:37:08:445; 9.906000; 10.026300; 232.751100; 
2023.10.20_16:37:08:545; 10.133000; 9.821300; 232.773100; 
2023.10.20_16:37:08:645; 10.083800; 10.335300; 232.751100; 
