TimeStamp_UTC; mm_ws_110m[m/s]; mm_ws_60m[m/s]; mm_wd_110m[deg]; 
2023.10.20_16:26:22:545; 9.197800; 7.483400; 229.235300; 
2023.10.20_16:26:22:645; 9.061100; 7.516200; 229.257300; 
2023.10.20_16:26:22:745; 9.413900; 7.458800; 230.114300; 
2023.10.20_16:26:22:845; 9.397400; 7.390500; 234.311300; 
2023.10.20_16:26:22:945; 9.121300; 7.532700; 234.179500; 
2023.10.20_16:26:23:045; 9.135000; 7.426000; 234.069600; 
2023.10.20_16:26:23:145; 9.107600; 7.171700; 234.091600; 
2023.10.20_16:26:23:245; 8.908000; 7.149800; 233.871800; 
2023.10.20_16:26:23:345; 8.899800; 7.114300; 233.893800; 
2023.10.20_16:26:23:445; 8.976400; 7.073300; 233.915800; 
2023.10.20_16:26:23:545; 8.809600; 6.794400; 233.893800; 
2023.10.20_16:26:23:645; 8.935300; 7.010400; 231.608500; 
2023.10.20_16:26:23:745; 8.533400; 7.108800; 231.432700; 
2023.10.20_16:26:23:845; 8.610000; 7.111600; 231.432700; 
2023.10.20_16:26:23:945; 8.481500; 7.062400; 231.388800; 
2023.10.20_16:26:24:045; 8.856100; 6.920200; 232.465500; 
2023.10.20_16:26:24:145; 8.719300; 6.892800; 232.421500; 
2023.10.20_16:26:24:245; 8.992800; 6.991300; 232.377600; 
2023.10.20_16:26:24:345; 8.845100; 6.797100; 232.377600; 
2023.10.20_16:26:24:445; 8.924400; 6.895600; 236.816300; 
2023.10.20_16:26:24:545; 8.549800; 6.821700; 236.442800; 
2023.10.20_16:26:24:645; 8.653700; 6.693200; 236.354900; 
2023.10.20_16:26:24:745; 8.380300; 6.873700; 236.332900; 
2023.10.20_16:26:24:845; 8.506100; 6.835400; 236.508700; 
2023.10.20_16:26:24:945; 8.273600; 7.015900; 236.508700; 
2023.10.20_16:26:25:045; 8.336500; 7.352200; 236.552600; 
2023.10.20_16:26:25:145; 8.109600; 7.076000; 236.574600; 
2023.10.20_16:26:25:245; 8.098700; 7.560000; 236.552600; 
2023.10.20_16:26:25:345; 8.063100; 7.789700; 236.728400; 
2023.10.20_16:26:25:445; 7.923700; 7.904500; 236.684500; 
2023.10.20_16:26:25:545; 8.145100; 8.052200; 236.728400; 
2023.10.20_16:26:25:645; 7.978300; 8.336500; 236.728400; 
2023.10.20_16:26:25:745; 7.885400; 8.199800; 236.530700; 
2023.10.20_16:26:25:845; 8.090400; 8.481500; 236.552600; 
2023.10.20_16:26:25:945; 8.052200; 8.486900; 236.574600; 
2023.10.20_16:26:26:045; 8.052200; 8.905300; 236.552600; 
2023.10.20_16:26:26:145; 8.126000; 8.806800; 235.607800; 
2023.10.20_16:26:26:245; 8.074000; 8.908000; 235.739600; 
2023.10.20_16:26:26:345; 8.344700; 8.815000; 235.695700; 
2023.10.20_16:26:26:445; 8.085000; 9.110300; 235.651700; 
2023.10.20_16:26:26:545; 8.355700; 8.831400; 238.200700; 
2023.10.20_16:26:26:645; 8.372100; 8.902500; 238.112800; 
2023.10.20_16:26:26:745; 8.238100; 8.817800; 238.222700; 
2023.10.20_16:26:26:845; 8.232600; 9.118500; 238.244600; 
2023.10.20_16:26:26:945; 8.478700; 8.921700; 238.354500; 
2023.10.20_16:26:27:045; 8.366600; 8.899800; 239.189500; 
2023.10.20_16:26:27:145; 8.547100; 8.525200; 239.145600; 
2023.10.20_16:26:27:245; 8.456800; 8.413100; 239.167600; 
2023.10.20_16:26:27:345; 8.538900; 8.448600; 237.255800; 
2023.10.20_16:26:27:445; 8.413100; 8.481500; 234.860600; 
2023.10.20_16:26:27:545; 8.506100; 8.202600; 234.772800; 
2023.10.20_16:26:27:645; 8.361100; 8.508800; 234.816700; 
2023.10.20_16:26:27:745; 8.560700; 8.325600; 234.816700; 
2023.10.20_16:26:27:845; 8.454100; 8.429500; 235.388000; 
2023.10.20_16:26:27:945; 8.596300; 8.076800; 235.344100; 
2023.10.20_16:26:28:045; 8.459600; 8.270900; 235.278200; 
2023.10.20_16:26:28:145; 8.752200; 8.486900; 235.300100; 
2023.10.20_16:26:28:245; 8.541600; 8.153300; 230.004400; 
2023.10.20_16:26:28:345; 8.826000; 8.273600; 229.784700; 
2023.10.20_16:26:28:445; 9.001000; 7.972900; 229.784700; 
2023.10.20_16:26:28:545; 9.186900; 8.106900; 229.762700; 
2023.10.20_16:26:28:645; 9.170500; 7.934600; 230.334000; 
2023.10.20_16:26:28:745; 9.487700; 7.912700; 230.356000; 
2023.10.20_16:26:28:845; 9.520500; 7.994700; 230.334000; 
2023.10.20_16:26:28:945; 9.545100; 7.814300; 230.334000; 
2023.10.20_16:26:29:045; 9.758400; 7.639300; 230.312000; 
2023.10.20_16:26:29:145; 10.061900; 7.822500; 230.356000; 
2023.10.20_16:26:29:245; 10.165800; 7.970100; 230.356000; 
2023.10.20_16:26:29:345; 10.231400; 8.298300; 230.356000; 
2023.10.20_16:26:29:445; 10.308000; 8.949000; 230.465900; 
2023.10.20_16:26:29:545; 10.447400; 8.519700; 230.861400; 
2023.10.20_16:26:29:645; 10.502100; 8.637300; 230.883400; 
2023.10.20_16:26:29:745; 10.280600; 8.588100; 230.905300; 
2023.10.20_16:26:29:845; 9.919700; 8.626400; 230.883400; 
2023.10.20_16:26:29:945; 10.094700; 8.213500; 230.729500; 
2023.10.20_16:26:30:045; 9.988100; 8.451400; 230.729500; 
2023.10.20_16:26:30:145; 9.974400; 8.087700; 230.729500; 
2023.10.20_16:26:30:245; 10.059100; 8.197100; 230.751500; 
2023.10.20_16:26:30:345; 10.092000; 8.109600; 232.619300; 
2023.10.20_16:26:30:445; 9.966200; 8.054900; 232.773100; 
2023.10.20_16:26:30:545; 9.845900; 8.128700; 232.773100; 
2023.10.20_16:26:30:645; 10.067300; 8.030300; 232.751100; 
2023.10.20_16:26:30:745; 10.059100; 7.704900; 228.686000; 
2023.10.20_16:26:30:845; 9.952500; 7.748700; 228.773800; 
2023.10.20_16:26:30:945; 9.742000; 7.519000; 228.817800; 
2023.10.20_16:26:31:045; 9.990800; 7.595500; 228.795800; 
2023.10.20_16:26:31:145; 9.802100; 7.699400; 228.554100; 
2023.10.20_16:26:31:245; 9.635300; 7.617400; 228.488200; 
2023.10.20_16:26:31:345; 9.725600; 7.415100; 228.466200; 
2023.10.20_16:26:31:445; 9.695500; 7.292000; 228.510200; 
2023.10.20_16:26:31:545; 9.550600; 7.393200; 228.488200; 
2023.10.20_16:26:31:645; 9.635300; 7.519000; 229.037500; 
2023.10.20_16:26:31:745; 9.556000; 7.461600; 229.015600; 
2023.10.20_16:26:31:845; 9.547800; 7.458800; 229.015600; 
2023.10.20_16:26:31:945; 9.386500; 7.581900; 229.037500; 
2023.10.20_16:26:32:045; 9.260700; 7.658400; 229.081500; 
2023.10.20_16:26:32:145; 9.624400; 7.773300; 229.103500; 
2023.10.20_16:26:32:245; 9.140400; 7.828000; 229.103500; 
2023.10.20_16:26:32:345; 8.957200; 7.642000; 229.103500; 
2023.10.20_16:26:32:445; 9.241600; 8.098700; 229.301200; 
2023.10.20_16:26:32:545; 9.074800; 8.574400; 229.301200; 
2023.10.20_16:26:32:645; 9.121300; 8.309200; 229.235300; 
2023.10.20_16:26:32:745; 9.077500; 8.722100; 229.279300; 
2023.10.20_16:26:32:845; 9.277100; 8.314700; 230.905300; 
2023.10.20_16:26:32:945; 9.378300; 8.675600; 230.729500; 
2023.10.20_16:26:33:045; 9.102100; 8.637300; 230.707600; 
2023.10.20_16:26:33:145; 9.342800; 8.724800; 230.685600; 
2023.10.20_16:26:33:245; 9.167800; 8.549800; 231.125100; 
2023.10.20_16:26:33:345; 9.107600; 8.640000; 231.059100; 
2023.10.20_16:26:33:445; 9.170500; 8.527900; 231.037200; 
2023.10.20_16:26:33:545; 8.943600; 8.577200; 231.037200; 
2023.10.20_16:26:33:645; 9.222500; 8.227200; 231.586500; 
2023.10.20_16:26:33:745; 8.910700; 8.492400; 231.850200; 
2023.10.20_16:26:33:845; 9.140400; 8.352900; 231.828200; 
2023.10.20_16:26:33:945; 9.022800; 8.347500; 231.894200; 
2023.10.20_16:26:34:045; 9.372800; 8.451400; 231.894200; 
2023.10.20_16:26:34:145; 8.998200; 8.497900; 232.113900; 
2023.10.20_16:26:34:245; 9.044700; 8.812300; 232.179800; 
2023.10.20_16:26:34:345; 9.126700; 8.820500; 232.179800; 
2023.10.20_16:26:34:445; 8.845100; 8.987300; 232.179800; 
2023.10.20_16:26:34:545; 9.063900; 8.817800; 232.751100; 
2023.10.20_16:26:34:645; 8.973600; 8.861500; 232.751100; 
2023.10.20_16:26:34:745; 9.129500; 8.924400; 232.707200; 
2023.10.20_16:26:34:845; 9.063900; 8.899800; 232.707200; 
2023.10.20_16:26:34:945; 9.260700; 8.973600; 232.926900; 
2023.10.20_16:26:35:045; 9.197800; 8.806800; 232.905000; 
2023.10.20_16:26:35:145; 9.424800; 9.096700; 232.861000; 
2023.10.20_16:26:35:245; 9.501300; 8.826000; 232.905000; 
2023.10.20_16:26:35:345; 9.523200; 8.918900; 233.761900; 
2023.10.20_16:26:35:445; 9.460300; 8.888900; 233.696000; 
2023.10.20_16:26:35:545; 9.728300; 9.178700; 233.696000; 
2023.10.20_16:26:35:645; 9.703700; 9.113100; 233.696000; 
2023.10.20_16:26:35:745; 9.531400; 9.482200; 234.069600; 
2023.10.20_16:26:35:845; 9.758400; 8.867000; 234.662900; 
2023.10.20_16:26:35:945; 9.750200; 9.290800; 234.684900; 
2023.10.20_16:26:36:045; 9.613500; 8.599000; 234.662900; 
2023.10.20_16:26:36:145; 9.684500; 8.847900; 234.465100; 
2023.10.20_16:26:36:245; 9.654500; 8.418600; 233.740000; 
2023.10.20_16:26:36:345; 9.651700; 8.530700; 233.761900; 
2023.10.20_16:26:36:445; 9.676300; 8.301000; 233.783900; 
2023.10.20_16:26:36:545; 9.479500; 8.653700; 233.805900; 
2023.10.20_16:26:36:645; 9.156800; 8.610000; 235.783600; 
2023.10.20_16:26:36:745; 9.411100; 8.790400; 235.783600; 
2023.10.20_16:26:36:845; 9.167800; 8.705700; 235.805500; 
2023.10.20_16:26:36:945; 9.219700; 8.768600; 235.805500; 
2023.10.20_16:26:37:045; 9.293500; 8.705700; 233.849800; 
2023.10.20_16:26:37:145; 9.364600; 8.998200; 233.915800; 
2023.10.20_16:26:37:245; 9.597000; 8.954500; 233.937700; 
2023.10.20_16:26:37:345; 9.463100; 9.329100; 233.937700; 
2023.10.20_16:26:37:445; 9.506800; 8.804100; 234.465100; 
2023.10.20_16:26:37:545; 9.706400; 9.011900; 234.553000; 
2023.10.20_16:26:37:645; 9.487700; 8.569000; 234.553000; 
2023.10.20_16:26:37:745; 9.892400; 9.025600; 234.553000; 
2023.10.20_16:26:37:845; 9.725600; 8.558000; 235.432000; 
2023.10.20_16:26:37:945; 9.616200; 8.566200; 239.431200; 
2023.10.20_16:26:38:045; 9.651700; 8.257200; 239.277400; 
2023.10.20_16:26:38:145; 10.037300; 8.402200; 239.255400; 
2023.10.20_16:26:38:245; 10.316200; 8.158800; 238.947800; 
2023.10.20_16:26:38:345; 10.064600; 8.262700; 236.486700; 
2023.10.20_16:26:38:445; 10.737300; 8.060400; 236.596600; 
2023.10.20_16:26:38:545; 10.253300; 8.035800; 236.684500; 
2023.10.20_16:26:38:645; 10.165800; 8.257200; 236.640500; 
2023.10.20_16:26:38:745; 10.070100; 8.279100; 233.652100; 
2023.10.20_16:26:38:845; 10.250500; 8.590800; 233.498300; 
2023.10.20_16:26:38:945; 10.387300; 8.558000; 233.454300; 
2023.10.20_16:26:39:045; 10.414600; 8.544300; 233.410400; 
2023.10.20_16:26:39:145; 10.122000; 8.508800; 236.882300; 
2023.10.20_16:26:39:245; 10.223200; 8.470500; 237.102000; 
2023.10.20_16:26:39:345; 10.157600; 8.716600; 237.145900; 
2023.10.20_16:26:39:445; 10.247800; 8.724800; 237.211900; 
2023.10.20_16:26:39:545; 10.130200; 8.675600; 234.399200; 
2023.10.20_16:26:39:645; 10.403700; 8.637300; 234.289300; 
2023.10.20_16:26:39:745; 10.116600; 9.124000; 234.179500; 
2023.10.20_16:26:39:845; 10.070100; 8.804100; 234.135500; 
2023.10.20_16:26:39:945; 10.042700; 8.823200; 234.047600; 
2023.10.20_16:26:40:045; 9.774800; 8.765800; 233.915800; 
2023.10.20_16:26:40:145; 9.807600; 8.836900; 233.937700; 
2023.10.20_16:26:40:245; 9.613500; 8.661900; 233.915800; 
2023.10.20_16:26:40:345; 9.241600; 8.776800; 234.201400; 
2023.10.20_16:26:40:445; 9.394700; 8.667400; 241.386900; 
2023.10.20_16:26:40:545; 9.378300; 8.940800; 242.134000; 
2023.10.20_16:26:40:645; 9.443900; 8.858800; 242.090100; 
2023.10.20_16:26:40:745; 9.575200; 8.642800; 242.068100; 
2023.10.20_16:26:40:845; 9.580600; 8.692000; 240.639800; 
2023.10.20_16:26:40:945; 9.476700; 8.339300; 240.529900; 
2023.10.20_16:26:41:045; 9.722800; 8.402200; 240.508000; 
2023.10.20_16:26:41:145; 9.320900; 8.560700; 240.486000; 
2023.10.20_16:26:41:245; 9.206000; 8.413100; 239.057700; 
2023.10.20_16:26:41:345; 8.957200; 8.689300; 239.211500; 
2023.10.20_16:26:41:445; 9.118500; 8.328300; 239.255400; 
2023.10.20_16:26:41:545; 8.875200; 8.604500; 239.233500; 
2023.10.20_16:26:41:645; 9.446700; 8.254500; 246.243200; 
2023.10.20_16:26:41:745; 9.545100; 8.123300; 245.518000; 
2023.10.20_16:26:41:845; 9.290800; 7.795100; 245.496100; 
2023.10.20_16:26:41:945; 9.230700; 8.208000; 245.496100; 
2023.10.20_16:26:42:045; 9.233400; 8.519700; 236.662500; 
2023.10.20_16:26:42:145; 9.219700; 8.527900; 237.365700; 
2023.10.20_16:26:42:245; 9.296300; 8.891600; 237.321700; 
2023.10.20_16:26:42:345; 9.132200; 8.320100; 237.299800; 
2023.10.20_16:26:42:445; 9.490400; 8.610000; 239.585100; 
2023.10.20_16:26:42:545; 9.668100; 8.396700; 242.397700; 
2023.10.20_16:26:42:645; 9.515000; 8.642800; 242.441700; 
2023.10.20_16:26:42:745; 9.408400; 8.672900; 242.441700; 
2023.10.20_16:26:42:845; 9.331800; 9.014600; 242.529600; 
2023.10.20_16:26:42:945; 9.422100; 9.039300; 245.759700; 
2023.10.20_16:26:43:045; 9.389200; 9.665400; 245.935500; 
2023.10.20_16:26:43:145; 9.107600; 9.260700; 245.913600; 
2023.10.20_16:26:43:245; 9.208800; 9.102100; 245.957500; 
2023.10.20_16:26:43:345; 9.184200; 9.474000; 243.320600; 
2023.10.20_16:26:43:445; 9.353700; 9.411100; 243.056900; 
2023.10.20_16:26:43:545; 9.274400; 9.572400; 243.035000; 
2023.10.20_16:26:43:645; 9.129500; 9.329100; 243.013000; 
2023.10.20_16:26:43:745; 9.211500; 9.277100; 243.013000; 
2023.10.20_16:26:43:845; 9.342800; 9.471300; 242.991000; 
2023.10.20_16:26:43:945; 9.285300; 9.184200; 242.991000; 
2023.10.20_16:26:44:045; 9.452100; 9.167800; 243.035000; 
2023.10.20_16:26:44:145; 9.170500; 9.476700; 244.770900; 
2023.10.20_16:26:44:245; 9.348200; 9.247100; 244.946700; 
2023.10.20_16:26:44:345; 9.288100; 9.703700; 244.990700; 
2023.10.20_16:26:44:445; 9.405600; 9.052900; 245.012600; 
2023.10.20_16:26:44:545; 9.351000; 9.186900; 245.012600; 
2023.10.20_16:26:44:645; 9.176000; 8.880700; 244.858800; 
2023.10.20_16:26:44:745; 9.463100; 8.486900; 244.836800; 
2023.10.20_16:26:44:845; 9.277100; 8.596300; 244.858800; 
2023.10.20_16:26:44:945; 9.115800; 8.667400; 244.727000; 
2023.10.20_16:26:45:045; 9.334600; 8.536100; 243.694200; 
2023.10.20_16:26:45:145; 9.282600; 8.612700; 243.760100; 
2023.10.20_16:26:45:245; 9.318200; 8.629100; 243.738100; 
2023.10.20_16:26:45:345; 9.307200; 9.052900; 243.760100; 
2023.10.20_16:26:45:445; 9.274400; 8.653700; 244.902800; 
2023.10.20_16:26:45:545; 9.279900; 8.776800; 244.990700; 
2023.10.20_16:26:45:645; 9.337300; 8.806800; 244.990700; 
2023.10.20_16:26:45:745; 9.301700; 8.738500; 244.990700; 
2023.10.20_16:26:45:845; 9.197800; 8.172500; 245.496100; 
2023.10.20_16:26:45:945; 9.443900; 8.079500; 245.496100; 
2023.10.20_16:26:46:045; 9.427500; 8.003000; 245.518000; 
2023.10.20_16:26:46:145; 9.884200; 7.994700; 245.518000; 
2023.10.20_16:26:46:245; 9.564200; 8.232600; 245.100500; 
2023.10.20_16:26:46:345; 9.722800; 8.287300; 244.880800; 
2023.10.20_16:26:46:445; 9.479500; 8.495100; 244.858800; 
2023.10.20_16:26:46:545; 9.553300; 8.555300; 244.858800; 
2023.10.20_16:26:46:645; 9.692800; 8.590800; 244.990700; 
2023.10.20_16:26:46:745; 9.621700; 8.383000; 246.397000; 
2023.10.20_16:26:46:845; 9.944300; 8.385800; 246.375000; 
2023.10.20_16:26:46:945; 9.681800; 8.251800; 246.353000; 
2023.10.20_16:26:47:045; 9.665400; 8.407600; 246.397000; 
2023.10.20_16:26:47:145; 9.629900; 8.563500; 247.693500; 
2023.10.20_16:26:47:245; 9.706400; 8.495100; 247.649500; 
2023.10.20_16:26:47:345; 9.471300; 8.391200; 247.605600; 
2023.10.20_16:26:47:445; 9.394700; 8.142400; 247.649500; 
2023.10.20_16:26:47:545; 9.504100; 8.194400; 245.474100; 
2023.10.20_16:26:47:645; 9.531400; 8.437700; 245.166500; 
2023.10.20_16:26:47:745; 9.413900; 8.281900; 245.254300; 
2023.10.20_16:26:47:845; 9.558800; 8.227200; 245.232400; 
2023.10.20_16:26:47:945; 9.802100; 8.366600; 242.837200; 
2023.10.20_16:26:48:045; 9.583400; 8.640000; 242.661400; 
2023.10.20_16:26:48:145; 9.443900; 8.325600; 242.661400; 
2023.10.20_16:26:48:245; 9.545100; 8.358400; 242.639500; 
