TimeStamp_UTC; mm_ws_110m[m/s]; mm_ws_60m[m/s]; mm_wd_110m[deg]; 
2023.10.20_16:38:15:345; 9.238900; 8.752200; 231.872200; 
2023.10.20_16:38:15:445; 9.446700; 8.899800; 233.058800; 
2023.10.20_16:38:15:545; 9.077500; 8.828700; 233.212600; 
2023.10.20_16:38:15:645; 9.110300; 9.017400; 233.256500; 
2023.10.20_16:38:15:745; 9.003700; 8.752200; 233.410400; 
2023.10.20_16:38:15:845; 8.872500; 8.817800; 235.871400; 
2023.10.20_16:38:15:945; 9.047500; 8.689300; 235.805500; 
2023.10.20_16:38:16:045; 9.028300; 8.831400; 235.739600; 
2023.10.20_16:38:16:145; 9.091200; 8.702900; 235.761600; 
2023.10.20_16:38:16:245; 8.921700; 8.735700; 237.211900; 
2023.10.20_16:38:16:345; 8.867000; 8.445900; 237.255800; 
2023.10.20_16:38:16:445; 8.724800; 8.552500; 237.321700; 
2023.10.20_16:38:16:545; 8.590800; 8.391200; 237.277800; 
2023.10.20_16:38:16:645; 8.240800; 8.541600; 234.882600; 
2023.10.20_16:38:16:745; 8.358400; 8.268200; 235.168300; 
2023.10.20_16:38:16:845; 8.150600; 8.558000; 235.212200; 
2023.10.20_16:38:16:945; 8.011200; 8.426800; 235.234200; 
2023.10.20_16:38:17:045; 7.986500; 8.454100; 233.586200; 
2023.10.20_16:38:17:145; 7.934600; 8.350200; 233.718000; 
2023.10.20_16:38:17:245; 8.112300; 8.495100; 233.696000; 
2023.10.20_16:38:17:345; 8.120500; 8.467800; 233.696000; 
2023.10.20_16:38:17:445; 7.844400; 8.615400; 234.003700; 
2023.10.20_16:38:17:545; 7.951000; 8.577200; 238.816000; 
2023.10.20_16:38:17:645; 8.038500; 8.924400; 238.662200; 
2023.10.20_16:38:17:745; 7.945500; 8.765800; 238.574200; 
2023.10.20_16:38:17:845; 8.254500; 8.678300; 238.398500; 
2023.10.20_16:38:17:945; 8.374800; 8.451400; 232.817100; 
2023.10.20_16:38:18:045; 8.749400; 8.205300; 232.992900; 
2023.10.20_16:38:18:145; 8.486900; 8.183400; 232.970900; 
2023.10.20_16:38:18:245; 8.970900; 8.404900; 232.970900; 
2023.10.20_16:38:18:345; 8.886100; 8.320100; 233.036800; 
2023.10.20_16:38:18:445; 9.124000; 8.519700; 233.058800; 
2023.10.20_16:38:18:545; 9.260700; 8.394000; 233.080700; 
2023.10.20_16:38:18:645; 9.249800; 8.765800; 233.080700; 
2023.10.20_16:38:18:745; 9.506800; 8.640000; 231.740300; 
2023.10.20_16:38:18:845; 9.255300; 8.716600; 231.740300; 
2023.10.20_16:38:18:945; 9.711900; 8.558000; 231.762300; 
2023.10.20_16:38:19:045; 9.402900; 8.798600; 231.740300; 
2023.10.20_16:38:19:145; 9.279900; 8.503300; 231.125100; 
2023.10.20_16:38:19:245; 9.608000; 8.708400; 231.059100; 
2023.10.20_16:38:19:345; 9.288100; 8.432200; 231.037200; 
2023.10.20_16:38:19:445; 9.430300; 8.465000; 231.037200; 
2023.10.20_16:38:19:545; 9.553300; 8.290100; 231.191000; 
2023.10.20_16:38:19:645; 9.509600; 8.435000; 231.762300; 
2023.10.20_16:38:19:745; 9.777500; 8.328300; 231.740300; 
2023.10.20_16:38:19:845; 9.947000; 8.549800; 231.718400; 
2023.10.20_16:38:19:945; 9.698200; 8.921700; 231.410700; 
2023.10.20_16:38:20:045; 9.649000; 8.421300; 228.576100; 
2023.10.20_16:38:20:145; 9.528700; 8.793200; 228.686000; 
2023.10.20_16:38:20:245; 9.315400; 8.358400; 228.729900; 
2023.10.20_16:38:20:345; 9.413900; 8.465000; 228.773800; 
2023.10.20_16:38:20:445; 9.268900; 8.268200; 230.399900; 
2023.10.20_16:38:20:545; 8.888900; 8.440400; 230.443900; 
2023.10.20_16:38:20:645; 8.916200; 8.180700; 230.487800; 
2023.10.20_16:38:20:745; 8.864300; 8.210800; 230.487800; 
2023.10.20_16:38:20:845; 9.074800; 8.079500; 228.949600; 
2023.10.20_16:38:20:945; 8.899800; 8.022100; 228.817800; 
2023.10.20_16:38:21:045; 8.880700; 8.000200; 228.795800; 
2023.10.20_16:38:21:145; 8.847900; 7.910000; 228.773800; 
2023.10.20_16:38:21:245; 8.864300; 7.912700; 235.168300; 
2023.10.20_16:38:21:345; 8.713900; 8.076800; 234.640900; 
2023.10.20_16:38:21:445; 8.960000; 7.781500; 234.531000; 
2023.10.20_16:38:21:545; 8.984600; 8.060400; 234.509100; 
2023.10.20_16:38:21:645; 8.946300; 8.429500; 233.761900; 
2023.10.20_16:38:21:745; 9.167800; 8.197100; 233.432300; 
2023.10.20_16:38:21:845; 8.853300; 8.380300; 233.410400; 
2023.10.20_16:38:21:945; 9.022800; 8.279100; 233.388400; 
2023.10.20_16:38:22:045; 8.798600; 8.538900; 233.410400; 
2023.10.20_16:38:22:145; 8.954500; 8.350200; 234.047600; 
2023.10.20_16:38:22:245; 8.836900; 8.634600; 234.047600; 
2023.10.20_16:38:22:345; 8.949000; 8.394000; 234.047600; 
2023.10.20_16:38:22:445; 8.853300; 8.363900; 234.025600; 
2023.10.20_16:38:22:545; 9.020100; 8.314700; 235.256200; 
2023.10.20_16:38:22:645; 8.782200; 8.177900; 235.322100; 
2023.10.20_16:38:22:745; 9.151400; 8.240800; 235.366000; 
2023.10.20_16:38:22:845; 8.875200; 8.128700; 235.344100; 
2023.10.20_16:38:22:945; 9.383800; 8.022100; 235.190300; 
2023.10.20_16:38:23:045; 9.014600; 8.139700; 235.190300; 
2023.10.20_16:38:23:145; 9.104900; 8.005700; 235.190300; 
2023.10.20_16:38:23:245; 9.197800; 7.992000; 235.190300; 
2023.10.20_16:38:23:345; 9.148600; 8.314700; 235.563800; 
2023.10.20_16:38:23:445; 9.378300; 8.008400; 235.519900; 
2023.10.20_16:38:23:545; 9.211500; 8.208000; 235.497900; 
2023.10.20_16:38:23:645; 9.285300; 8.265400; 235.497900; 
2023.10.20_16:38:23:745; 9.197800; 8.503300; 234.816700; 
2023.10.20_16:38:23:845; 8.918900; 8.273600; 234.904600; 
2023.10.20_16:38:23:945; 9.268900; 8.213500; 234.904600; 
2023.10.20_16:38:24:045; 9.230700; 8.156100; 234.904600; 
2023.10.20_16:38:24:145; 9.104900; 7.926400; 236.025300; 
2023.10.20_16:38:24:245; 9.268900; 7.931900; 237.365700; 
2023.10.20_16:38:24:345; 9.085700; 7.915500; 237.431600; 
2023.10.20_16:38:24:445; 9.274400; 7.869000; 237.409600; 
2023.10.20_16:38:24:545; 8.856100; 8.074000; 237.409600; 
2023.10.20_16:38:24:645; 9.277100; 7.609200; 236.684500; 
2023.10.20_16:38:24:745; 9.268900; 7.628400; 236.684500; 
2023.10.20_16:38:24:845; 9.296300; 7.762300; 236.684500; 
2023.10.20_16:38:24:945; 9.189600; 7.683000; 236.684500; 
2023.10.20_16:38:25:045; 9.011900; 7.598300; 235.497900; 
2023.10.20_16:38:25:145; 9.178700; 7.748700; 235.563800; 
2023.10.20_16:38:25:245; 9.066600; 7.759600; 235.563800; 
2023.10.20_16:38:25:345; 9.031000; 7.688500; 235.585800; 
2023.10.20_16:38:25:445; 8.839600; 7.983800; 234.509100; 
2023.10.20_16:38:25:545; 8.836900; 8.033000; 234.553000; 
2023.10.20_16:38:25:645; 8.924400; 8.016600; 234.531000; 
2023.10.20_16:38:25:745; 9.017400; 8.150600; 234.531000; 
2023.10.20_16:38:25:845; 9.184200; 8.011200; 235.058400; 
2023.10.20_16:38:25:945; 9.176000; 8.156100; 235.102400; 
2023.10.20_16:38:26:045; 9.433000; 8.085000; 235.124300; 
2023.10.20_16:38:26:145; 9.501300; 8.035800; 235.146300; 
2023.10.20_16:38:26:245; 9.151400; 8.219000; 235.300100; 
2023.10.20_16:38:26:345; 9.288100; 8.035800; 235.893400; 
2023.10.20_16:38:26:445; 8.995500; 8.186100; 235.871400; 
2023.10.20_16:38:26:545; 9.255300; 8.292800; 235.871400; 
2023.10.20_16:38:26:645; 9.148600; 8.131500; 236.157100; 
2023.10.20_16:38:26:745; 9.526000; 8.399400; 238.090800; 
2023.10.20_16:38:26:845; 8.908000; 8.588100; 237.937000; 
2023.10.20_16:38:26:945; 8.823200; 8.383000; 237.959000; 
2023.10.20_16:38:27:045; 9.066600; 8.399400; 237.937000; 
2023.10.20_16:38:27:145; 9.219700; 8.358400; 237.255800; 
2023.10.20_16:38:27:245; 9.102100; 8.834200; 237.255800; 
2023.10.20_16:38:27:345; 8.987300; 8.519700; 237.255800; 
2023.10.20_16:38:27:445; 8.973600; 8.875200; 237.255800; 
2023.10.20_16:38:27:545; 9.074800; 8.741200; 237.541500; 
2023.10.20_16:38:27:645; 8.998200; 9.091200; 237.519500; 
2023.10.20_16:38:27:745; 8.916200; 8.645500; 237.497500; 
2023.10.20_16:38:27:845; 8.962700; 9.167800; 237.497500; 
2023.10.20_16:38:27:945; 9.118500; 8.910700; 237.563400; 
2023.10.20_16:38:28:045; 9.022800; 8.883400; 237.629400; 
2023.10.20_16:38:28:145; 9.263500; 8.795900; 237.629400; 
2023.10.20_16:38:28:245; 9.394700; 8.743900; 237.629400; 
2023.10.20_16:38:28:345; 9.389200; 8.558000; 238.266600; 
2023.10.20_16:38:28:445; 9.878700; 8.779500; 246.397000; 
2023.10.20_16:38:28:545; 9.947000; 8.404900; 246.111300; 
2023.10.20_16:38:28:645; 9.774800; 8.574400; 246.001500; 
2023.10.20_16:38:28:745; 9.999000; 8.085000; 245.737800; 
2023.10.20_16:38:28:845; 9.990800; 8.249000; 238.508300; 
2023.10.20_16:38:28:945; 10.206800; 7.986500; 238.728100; 
2023.10.20_16:38:29:045; 10.433700; 7.953700; 238.903900; 
2023.10.20_16:38:29:145; 10.630600; 8.224400; 238.794000; 
2023.10.20_16:38:29:245; 10.556800; 8.205300; 238.772000; 
2023.10.20_16:38:29:345; 10.696200; 8.186100; 238.772000; 
2023.10.20_16:38:29:445; 10.493900; 8.136900; 238.772000; 
2023.10.20_16:38:29:545; 10.608700; 8.246300; 238.750000; 
2023.10.20_16:38:29:645; 10.608700; 8.260000; 237.607400; 
2023.10.20_16:38:29:745; 10.608700; 8.229900; 237.541500; 
2023.10.20_16:38:29:845; 10.545900; 8.495100; 237.563400; 
2023.10.20_16:38:29:945; 10.616900; 8.311900; 237.519500; 
2023.10.20_16:38:30:045; 10.258800; 8.478700; 237.453600; 
2023.10.20_16:38:30:145; 9.990800; 8.128700; 237.497500; 
2023.10.20_16:38:30:245; 10.403700; 8.314700; 237.475600; 
2023.10.20_16:38:30:345; 10.215000; 8.651000; 237.475600; 
2023.10.20_16:38:30:445; 10.007200; 8.377500; 236.223000; 
2023.10.20_16:38:30:545; 9.922400; 8.702900; 234.487100; 
2023.10.20_16:38:30:645; 10.329800; 8.158800; 234.465100; 
2023.10.20_16:38:30:745; 10.141200; 8.303700; 234.465100; 
2023.10.20_16:38:30:845; 10.127500; 8.177900; 234.421200; 
2023.10.20_16:38:30:945; 9.971600; 8.519700; 234.003700; 
2023.10.20_16:38:31:045; 10.171300; 8.399400; 234.003700; 
2023.10.20_16:38:31:145; 10.048200; 8.465000; 234.025600; 
2023.10.20_16:38:31:245; 9.638100; 8.459600; 234.003700; 
2023.10.20_16:38:31:345; 9.993500; 8.311900; 237.519500; 
2023.10.20_16:38:31:445; 9.755600; 8.229900; 237.585400; 
2023.10.20_16:38:31:545; 9.583400; 8.057600; 237.585400; 
2023.10.20_16:38:31:645; 9.613500; 8.153300; 237.585400; 
2023.10.20_16:38:31:745; 9.684500; 8.027600; 237.673300; 
2023.10.20_16:38:31:845; 9.411100; 8.087700; 237.673300; 
2023.10.20_16:38:31:945; 9.299000; 8.136900; 237.673300; 
2023.10.20_16:38:32:045; 9.370100; 7.997500; 237.673300; 
2023.10.20_16:38:32:145; 9.476700; 7.822500; 241.694600; 
2023.10.20_16:38:32:245; 9.717400; 7.683000; 241.474800; 
2023.10.20_16:38:32:345; 9.722800; 7.390500; 241.496800; 
2023.10.20_16:38:32:445; 9.780200; 7.417800; 241.496800; 
2023.10.20_16:38:32:545; 10.064600; 7.212700; 234.245400; 
2023.10.20_16:38:32:645; 9.769300; 7.240100; 233.937700; 
2023.10.20_16:38:32:745; 9.714600; 7.182700; 233.783900; 
2023.10.20_16:38:32:845; 9.755600; 7.226400; 233.718000; 
2023.10.20_16:38:32:945; 9.933400; 7.491600; 235.278200; 
2023.10.20_16:38:33:045; 9.638100; 7.379500; 239.958600; 
2023.10.20_16:38:33:145; 9.802100; 7.365900; 239.826800; 
2023.10.20_16:38:33:245; 9.657200; 7.316600; 239.804800; 
2023.10.20_16:38:33:345; 9.304500; 7.516200; 239.826800; 
2023.10.20_16:38:33:445; 9.400200; 7.551800; 241.606700; 
2023.10.20_16:38:33:545; 9.167800; 7.272900; 241.738500; 
2023.10.20_16:38:33:645; 8.979100; 7.748700; 241.716500; 
2023.10.20_16:38:33:745; 9.066600; 7.923700; 241.738500; 
2023.10.20_16:38:33:845; 9.052900; 7.915500; 240.551900; 
2023.10.20_16:38:33:945; 9.290800; 8.090400; 240.683800; 
2023.10.20_16:38:34:045; 9.113100; 8.394000; 240.705700; 
2023.10.20_16:38:34:145; 9.446700; 8.298300; 240.683800; 
2023.10.20_16:38:34:245; 9.351000; 8.407600; 235.432000; 
2023.10.20_16:38:34:345; 9.290800; 7.904500; 234.597000; 
2023.10.20_16:38:34:445; 9.474000; 7.860800; 234.377200; 
2023.10.20_16:38:34:545; 9.479500; 7.910000; 234.355200; 
2023.10.20_16:38:34:645; 9.815800; 7.543600; 236.201100; 
2023.10.20_16:38:34:745; 9.487700; 7.754100; 237.036100; 
2023.10.20_16:38:34:845; 9.203300; 7.948300; 237.102000; 
2023.10.20_16:38:34:945; 9.419300; 7.767800; 237.124000; 
2023.10.20_16:38:35:045; 9.118500; 7.781500; 236.816300; 
2023.10.20_16:38:35:145; 9.042000; 7.814300; 233.959700; 
2023.10.20_16:38:35:245; 9.356400; 7.478000; 234.113500; 
2023.10.20_16:38:35:345; 9.323600; 8.082200; 234.113500; 
2023.10.20_16:38:35:445; 9.586100; 8.497900; 234.245400; 
2023.10.20_16:38:35:545; 9.580600; 8.213500; 236.223000; 
2023.10.20_16:38:35:645; 9.416600; 8.227200; 236.179100; 
2023.10.20_16:38:35:745; 9.577900; 8.095900; 236.135100; 
2023.10.20_16:38:35:845; 9.476700; 8.473300; 236.135100; 
2023.10.20_16:38:35:945; 9.875900; 8.388500; 233.959700; 
2023.10.20_16:38:36:045; 9.528700; 8.361100; 233.783900; 
2023.10.20_16:38:36:145; 9.471300; 8.484200; 233.761900; 
2023.10.20_16:38:36:245; 9.599800; 8.443200; 233.718000; 
2023.10.20_16:38:36:345; 9.638100; 8.527900; 233.344400; 
2023.10.20_16:38:36:445; 9.528700; 8.057600; 233.432300; 
2023.10.20_16:38:36:545; 9.692800; 8.164300; 233.432300; 
2023.10.20_16:38:36:645; 9.545100; 8.169700; 233.410400; 
2023.10.20_16:38:36:745; 9.684500; 7.789700; 233.432300; 
2023.10.20_16:38:36:845; 9.673600; 8.134200; 234.333300; 
2023.10.20_16:38:36:945; 9.706400; 8.456800; 234.311300; 
2023.10.20_16:38:37:045; 10.135700; 8.033000; 234.289300; 
2023.10.20_16:38:37:145; 9.761100; 8.279100; 234.245400; 
2023.10.20_16:38:37:245; 9.793900; 8.076800; 232.069900; 
2023.10.20_16:38:37:345; 9.465800; 8.287300; 232.113900; 
2023.10.20_16:38:37:445; 9.774800; 8.208000; 232.113900; 
2023.10.20_16:38:37:545; 9.862300; 8.415800; 232.091900; 
2023.10.20_16:38:37:645; 9.777500; 8.372100; 229.433100; 
2023.10.20_16:38:37:745; 10.048200; 8.295500; 229.257300; 
2023.10.20_16:38:37:845; 9.859500; 8.175200; 229.213300; 
2023.10.20_16:38:37:945; 9.774800; 8.270900; 229.213300; 
2023.10.20_16:38:38:045; 10.050900; 8.202600; 226.928000; 
2023.10.20_16:38:38:145; 10.015400; 8.030300; 226.862100; 
2023.10.20_16:38:38:245; 10.193100; 8.221700; 226.818200; 
2023.10.20_16:38:38:345; 9.947000; 8.377500; 226.774200; 
2023.10.20_16:38:38:445; 9.676300; 8.249000; 225.763400; 
2023.10.20_16:38:38:545; 10.015400; 8.456800; 225.763400; 
2023.10.20_16:38:38:645; 10.031800; 8.213500; 225.785400; 
2023.10.20_16:38:38:745; 9.673600; 8.407600; 225.785400; 
2023.10.20_16:38:38:845; 9.824000; 8.044000; 223.829700; 
2023.10.20_16:38:38:945; 9.897800; 8.363900; 224.005500; 
2023.10.20_16:38:39:045; 9.772000; 8.569000; 224.005500; 
2023.10.20_16:38:39:145; 9.897800; 8.358400; 224.027500; 
2023.10.20_16:38:39:245; 9.897800; 8.407600; 224.247200; 
2023.10.20_16:38:39:345; 9.517800; 8.284600; 224.906400; 
2023.10.20_16:38:39:445; 9.610700; 8.404900; 224.884500; 
2023.10.20_16:38:39:545; 9.690000; 8.342000; 224.884500; 
2023.10.20_16:38:39:645; 9.613500; 8.708400; 224.906400; 
2023.10.20_16:38:39:745; 9.520500; 8.522500; 223.126500; 
2023.10.20_16:38:39:845; 9.474000; 8.828700; 223.038600; 
2023.10.20_16:38:39:945; 9.271700; 8.661900; 223.016700; 
2023.10.20_16:38:40:045; 9.837700; 8.899800; 222.994700; 
2023.10.20_16:38:40:145; 9.282600; 8.547100; 225.609600; 
2023.10.20_16:38:40:245; 8.894300; 8.754900; 225.499700; 
2023.10.20_16:38:40:345; 9.110300; 8.344700; 225.455800; 
2023.10.20_16:38:40:445; 8.981800; 8.380300; 225.433800; 
2023.10.20_16:38:40:545; 9.058400; 8.311900; 223.170500; 
2023.10.20_16:38:40:645; 8.853300; 8.227200; 223.390200; 
2023.10.20_16:38:40:745; 8.957200; 8.314700; 223.434200; 
2023.10.20_16:38:40:845; 8.806800; 8.342000; 223.456100; 
2023.10.20_16:38:40:945; 8.768600; 8.440400; 223.456100; 
2023.10.20_16:38:41:045; 8.366600; 8.577200; 223.434200; 
2023.10.20_16:38:41:145; 8.697500; 8.249000; 223.412200; 
2023.10.20_16:38:41:245; 8.459600; 8.262700; 223.412200; 
2023.10.20_16:38:41:345; 8.478700; 8.126000; 229.674800; 
2023.10.20_16:38:41:445; 8.391200; 8.432200; 231.300900; 
2023.10.20_16:38:41:545; 8.746700; 8.229900; 231.520600; 
2023.10.20_16:38:41:645; 8.891600; 8.571700; 231.608500; 
2023.10.20_16:38:41:745; 9.039300; 8.136900; 231.037200; 
2023.10.20_16:38:41:845; 8.806800; 8.257200; 227.125800; 
2023.10.20_16:38:41:945; 9.124000; 8.601800; 227.279600; 
2023.10.20_16:38:42:045; 9.217000; 8.087700; 227.345500; 
2023.10.20_16:38:42:145; 9.279900; 8.013900; 227.367500; 
2023.10.20_16:38:42:245; 9.124000; 7.745900; 229.630800; 
2023.10.20_16:38:42:345; 8.984600; 7.759600; 229.762700; 
2023.10.20_16:38:42:445; 9.487700; 7.636600; 229.806600; 
2023.10.20_16:38:42:545; 9.539600; 7.644800; 229.850600; 
2023.10.20_16:38:42:645; 9.580600; 7.467000; 231.410700; 
2023.10.20_16:38:42:745; 9.711900; 7.620100; 232.048000; 
2023.10.20_16:38:42:845; 9.392000; 8.041200; 232.004000; 
2023.10.20_16:38:42:945; 9.192400; 7.661200; 231.982100; 
2023.10.20_16:38:43:045; 9.288100; 7.910000; 230.158200; 
2023.10.20_16:38:43:145; 9.717400; 7.994700; 229.125400; 
2023.10.20_16:38:43:245; 9.933400; 7.912700; 229.059500; 
2023.10.20_16:38:43:345; 9.769300; 7.986500; 229.103500; 
2023.10.20_16:38:43:445; 10.015400; 8.394000; 229.235300; 
2023.10.20_16:38:43:545; 9.955200; 8.276400; 230.751500; 
2023.10.20_16:38:43:645; 10.308000; 8.295500; 230.773500; 
2023.10.20_16:38:43:745; 10.242300; 8.142400; 230.773500; 
2023.10.20_16:38:43:845; 9.952500; 8.317400; 230.663600; 
2023.10.20_16:38:43:945; 9.979900; 8.082200; 228.356300; 
2023.10.20_16:38:44:045; 9.955200; 8.197100; 228.422300; 
2023.10.20_16:38:44:145; 9.914200; 8.136900; 228.444200; 
2023.10.20_16:38:44:245; 9.706400; 8.079500; 228.554100; 
2023.10.20_16:38:44:345; 10.083800; 8.303700; 232.861000; 
2023.10.20_16:38:44:445; 9.919700; 8.085000; 232.773100; 
2023.10.20_16:38:44:545; 9.840400; 8.314700; 232.773100; 
2023.10.20_16:38:44:645; 9.944300; 8.156100; 232.751100; 
2023.10.20_16:38:44:745; 9.810300; 7.964700; 232.926900; 
2023.10.20_16:38:44:845; 9.742000; 7.885400; 232.905000; 
2023.10.20_16:38:44:945; 9.903300; 8.049400; 232.861000; 
2023.10.20_16:38:45:045; 9.884200; 7.983800; 232.861000; 
2023.10.20_16:38:45:145; 9.804900; 8.260000; 231.982100; 
2023.10.20_16:38:45:245; 9.834900; 8.161500; 231.388800; 
2023.10.20_16:38:45:345; 9.829500; 8.642800; 231.322800; 
2023.10.20_16:38:45:445; 9.826700; 8.503300; 231.344800; 
2023.10.20_16:38:45:545; 9.378300; 8.828700; 232.048000; 
2023.10.20_16:38:45:645; 9.602500; 8.571700; 233.893800; 
2023.10.20_16:38:45:745; 9.567000; 8.746700; 233.849800; 
2023.10.20_16:38:45:845; 9.495900; 8.659200; 233.827900; 
2023.10.20_16:38:45:945; 9.534200; 8.976400; 233.849800; 
2023.10.20_16:38:46:045; 9.446700; 8.694700; 234.399200; 
2023.10.20_16:38:46:145; 9.556000; 8.850600; 234.355200; 
2023.10.20_16:38:46:245; 9.703700; 8.683800; 234.355200; 
2023.10.20_16:38:46:345; 9.474000; 9.025600; 234.355200; 
2023.10.20_16:38:46:445; 9.487700; 8.599000; 234.003700; 
2023.10.20_16:38:46:545; 9.608000; 8.886100; 234.003700; 
2023.10.20_16:38:46:645; 9.520500; 8.547100; 234.003700; 
2023.10.20_16:38:46:745; 9.520500; 8.790400; 234.025600; 
2023.10.20_16:38:46:845; 9.889600; 8.413100; 236.135100; 
2023.10.20_16:38:46:945; 9.594300; 8.713900; 236.113200; 
2023.10.20_16:38:47:045; 10.089200; 8.448600; 236.091200; 
2023.10.20_16:38:47:145; 9.958000; 8.394000; 236.113200; 
2023.10.20_16:38:47:245; 10.061900; 8.033000; 239.694900; 
2023.10.20_16:38:47:345; 10.357200; 8.071300; 239.409300; 
2023.10.20_16:38:47:445; 10.242300; 8.481500; 239.475200; 
2023.10.20_16:38:47:545; 10.466600; 7.942800; 239.475200; 
2023.10.20_16:38:47:645; 10.154800; 7.874400; 239.870700; 
2023.10.20_16:38:47:745; 10.171300; 7.934600; 240.508000; 
2023.10.20_16:38:47:845; 10.001700; 8.095900; 240.508000; 
2023.10.20_16:38:47:945; 10.280600; 8.134200; 240.529900; 
2023.10.20_16:38:48:045; 10.436500; 8.016600; 239.673000; 
2023.10.20_16:38:48:145; 10.294300; 8.301000; 235.300100; 
2023.10.20_16:38:48:245; 10.138400; 8.197100; 235.453900; 
