TimeStamp_UTC; mm_ws_110m[m/s]; mm_ws_60m[m/s]; mm_wd_110m[deg]; 
2023.10.20_16:37:19:745; 11.530200; 9.044700; 231.762300; 
2023.10.20_16:37:19:845; 11.609500; 9.022800; 231.916100; 
2023.10.20_16:37:19:945; 11.970400; 9.435700; 231.960100; 
2023.10.20_16:37:20:045; 11.787200; 9.370100; 233.674100; 
2023.10.20_16:37:20:145; 11.718900; 9.668100; 233.761900; 
2023.10.20_16:37:20:245; 11.918500; 9.381000; 233.805900; 
2023.10.20_16:37:20:345; 11.727100; 9.178700; 233.849800; 
2023.10.20_16:37:20:445; 11.727100; 9.452100; 237.761200; 
2023.10.20_16:37:20:545; 11.989600; 9.132200; 237.343700; 
2023.10.20_16:37:20:645; 12.284900; 9.443900; 237.343700; 
2023.10.20_16:37:20:745; 12.181000; 9.479500; 237.343700; 
2023.10.20_16:37:20:845; 12.276700; 9.517800; 236.354900; 
2023.10.20_16:37:20:945; 12.407900; 9.501300; 235.344100; 
2023.10.20_16:37:21:045; 12.648500; 9.668100; 235.388000; 
2023.10.20_16:37:21:145; 12.331400; 9.389200; 235.366000; 
2023.10.20_16:37:21:245; 12.140000; 9.930600; 235.893400; 
2023.10.20_16:37:21:345; 12.282100; 9.392000; 236.904200; 
2023.10.20_16:37:21:445; 12.022400; 9.337300; 236.904200; 
2023.10.20_16:37:21:545; 11.724300; 9.875900; 236.904200; 
2023.10.20_16:37:21:645; 11.751700; 9.895100; 236.772400; 
2023.10.20_16:37:21:745; 11.959500; 9.815800; 232.201800; 
2023.10.20_16:37:21:845; 11.970400; 10.165800; 232.289700; 
2023.10.20_16:37:21:945; 12.014200; 10.086500; 232.311700; 
2023.10.20_16:37:22:045; 12.038800; 9.914200; 232.333600; 
2023.10.20_16:37:22:145; 12.066100; 9.761100; 231.938100; 
2023.10.20_16:37:22:245; 12.629400; 10.108400; 231.894200; 
2023.10.20_16:37:22:345; 11.910300; 9.774800; 231.916100; 
2023.10.20_16:37:22:445; 11.959500; 9.832200; 231.938100; 
2023.10.20_16:37:22:545; 12.314900; 9.807600; 237.695300; 
2023.10.20_16:37:22:645; 12.706000; 9.903300; 237.849100; 
2023.10.20_16:37:22:745; 12.320400; 9.826700; 237.871100; 
2023.10.20_16:37:22:845; 11.918500; 9.632600; 237.893100; 
2023.10.20_16:37:22:945; 11.683300; 9.977100; 240.244300; 
2023.10.20_16:37:23:045; 11.475500; 9.922400; 240.134400; 
2023.10.20_16:37:23:145; 11.409900; 9.684500; 240.200300; 
2023.10.20_16:37:23:245; 11.333300; 9.848600; 240.156400; 
2023.10.20_16:37:23:345; 11.508300; 10.198600; 239.563100; 
2023.10.20_16:37:23:445; 11.721600; 9.968900; 236.706500; 
2023.10.20_16:37:23:545; 11.705200; 9.698200; 236.816300; 
2023.10.20_16:37:23:645; 11.464600; 10.083800; 236.860300; 
2023.10.20_16:37:23:745; 11.404400; 9.990800; 236.816300; 
2023.10.20_16:37:23:845; 11.185700; 9.834900; 232.465500; 
2023.10.20_16:37:23:945; 11.125500; 9.875900; 232.597300; 
2023.10.20_16:37:24:045; 11.177500; 9.859500; 232.575300; 
2023.10.20_16:37:24:145; 11.336100; 9.517800; 232.553400; 
2023.10.20_16:37:24:245; 11.275900; 9.865000; 232.048000; 
2023.10.20_16:37:24:345; 11.478300; 9.471300; 231.982100; 
2023.10.20_16:37:24:445; 11.464600; 9.662700; 232.026000; 
2023.10.20_16:37:24:545; 11.505600; 9.258000; 232.004000; 
2023.10.20_16:37:24:645; 11.825500; 8.856100; 231.740300; 
2023.10.20_16:37:24:745; 11.776300; 8.927100; 231.784300; 
2023.10.20_16:37:24:845; 11.841900; 8.445900; 231.806300; 
2023.10.20_16:37:24:945; 12.142700; 8.815000; 231.784300; 
2023.10.20_16:37:25:045; 12.429800; 8.645500; 230.443900; 
2023.10.20_16:37:25:145; 12.252100; 9.050200; 230.553700; 
2023.10.20_16:37:25:245; 12.241100; 8.678300; 230.575700; 
2023.10.20_16:37:25:345; 11.847400; 8.618200; 230.575700; 
2023.10.20_16:37:25:445; 11.806400; 8.331100; 227.499400; 
2023.10.20_16:37:25:545; 11.913000; 8.560700; 227.213700; 
2023.10.20_16:37:25:645; 11.702500; 8.317400; 227.103800; 
2023.10.20_16:37:25:745; 11.412600; 8.530700; 227.081800; 
2023.10.20_16:37:25:845; 11.519300; 8.074000; 227.147800; 
2023.10.20_16:37:25:945; 12.107100; 8.317400; 227.938800; 
2023.10.20_16:37:26:045; 11.442700; 8.582600; 227.894900; 
2023.10.20_16:37:26:145; 11.450900; 8.117800; 227.872900; 
2023.10.20_16:37:26:245; 11.464600; 8.358400; 227.872900; 
2023.10.20_16:37:26:345; 11.576700; 8.355700; 228.136600; 
2023.10.20_16:37:26:445; 11.688800; 8.508800; 228.136600; 
2023.10.20_16:37:26:545; 11.672400; 8.260000; 228.114600; 
2023.10.20_16:37:26:645; 11.491900; 8.352900; 228.114600; 
2023.10.20_16:37:26:745; 11.336100; 8.098700; 228.905700; 
2023.10.20_16:37:26:845; 11.675100; 7.918200; 228.817800; 
2023.10.20_16:37:26:945; 11.054400; 7.852600; 228.795800; 
2023.10.20_16:37:27:045; 11.213000; 7.986500; 228.795800; 
2023.10.20_16:37:27:145; 10.975100; 8.003000; 225.653500; 
2023.10.20_16:37:27:245; 10.923200; 7.833400; 225.653500; 
2023.10.20_16:37:27:345; 10.729100; 7.653000; 225.609600; 
2023.10.20_16:37:27:445; 10.805600; 7.912700; 225.631600; 
2023.10.20_16:37:27:545; 10.565000; 8.243600; 226.730300; 
2023.10.20_16:37:27:645; 10.712600; 7.860800; 227.389500; 
2023.10.20_16:37:27:745; 10.761900; 8.134200; 227.455400; 
2023.10.20_16:37:27:845; 10.556800; 7.899000; 227.477400; 
2023.10.20_16:37:27:945; 10.390000; 7.934600; 229.147400; 
2023.10.20_16:37:28:045; 10.420100; 8.035800; 231.125100; 
2023.10.20_16:37:28:145; 10.261500; 8.101400; 231.169000; 
2023.10.20_16:37:28:245; 10.895800; 8.112300; 231.191000; 
2023.10.20_16:37:28:345; 11.163800; 8.314700; 231.278900; 
2023.10.20_16:37:28:445; 11.322400; 8.011200; 234.025600; 
2023.10.20_16:37:28:545; 11.784500; 8.500600; 233.937700; 
2023.10.20_16:37:28:645; 11.978600; 8.443200; 233.915800; 
2023.10.20_16:37:28:745; 12.418900; 8.785000; 233.893800; 
2023.10.20_16:37:28:845; 12.150900; 8.566200; 233.256500; 
2023.10.20_16:37:28:945; 11.970400; 8.823200; 233.212600; 
2023.10.20_16:37:29:045; 11.658700; 8.631800; 233.234600; 
2023.10.20_16:37:29:145; 11.781800; 8.735700; 233.212600; 
2023.10.20_16:37:29:245; 11.505600; 8.724800; 232.135900; 
2023.10.20_16:37:29:345; 11.530200; 8.910700; 232.179800; 
2023.10.20_16:37:29:445; 11.587600; 8.683800; 232.223800; 
2023.10.20_16:37:29:545; 12.211000; 8.938100; 232.201800; 
2023.10.20_16:37:29:645; 12.531000; 8.716600; 232.663300; 
2023.10.20_16:37:29:745; 12.243900; 8.735700; 233.586200; 
2023.10.20_16:37:29:845; 11.997800; 8.801400; 233.586200; 
2023.10.20_16:37:29:945; 12.079800; 9.058400; 233.608100; 
2023.10.20_16:37:30:045; 12.096200; 8.850600; 233.344400; 
2023.10.20_16:37:30:145; 11.718900; 9.159600; 232.465500; 
2023.10.20_16:37:30:245; 11.639600; 9.159600; 232.531400; 
2023.10.20_16:37:30:345; 11.940300; 9.487700; 232.553400; 
2023.10.20_16:37:30:445; 11.910300; 9.711900; 232.531400; 
2023.10.20_16:37:30:545; 11.656000; 10.414600; 231.213000; 
2023.10.20_16:37:30:645; 11.705200; 10.431000; 231.191000; 
2023.10.20_16:37:30:745; 12.235700; 10.986100; 231.169000; 
2023.10.20_16:37:30:845; 12.000500; 11.295100; 231.191000; 
2023.10.20_16:37:30:945; 11.735300; 11.579400; 233.212600; 
2023.10.20_16:37:31:045; 11.880200; 11.702500; 233.300500; 
2023.10.20_16:37:31:145; 11.962200; 11.379800; 233.344400; 
2023.10.20_16:37:31:245; 11.992300; 10.865800; 233.366400; 
2023.10.20_16:37:31:345; 12.082500; 10.545900; 236.530700; 
2023.10.20_16:37:31:445; 12.331400; 10.540400; 236.464800; 
2023.10.20_16:37:31:545; 12.096200; 10.165800; 236.420800; 
2023.10.20_16:37:31:645; 11.803600; 10.545900; 236.420800; 
2023.10.20_16:37:31:745; 11.913000; 10.302500; 235.607800; 
2023.10.20_16:37:31:845; 11.858300; 10.939600; 235.497900; 
2023.10.20_16:37:31:945; 12.427100; 10.764600; 235.475900; 
2023.10.20_16:37:32:045; 12.528200; 10.488400; 235.453900; 
2023.10.20_16:37:32:145; 12.347800; 10.690800; 235.629700; 
2023.10.20_16:37:32:245; 12.090700; 10.969700; 237.431600; 
2023.10.20_16:37:32:345; 12.115300; 11.163800; 237.343700; 
2023.10.20_16:37:32:445; 11.948500; 11.423600; 237.343700; 
2023.10.20_16:37:32:545; 11.765400; 11.191100; 237.321700; 
2023.10.20_16:37:32:645; 11.913000; 11.076300; 231.872200; 
2023.10.20_16:37:32:745; 11.535700; 11.232200; 231.454700; 
2023.10.20_16:37:32:845; 11.497400; 11.196600; 231.366800; 
2023.10.20_16:37:32:945; 11.437200; 11.207600; 231.344800; 
2023.10.20_16:37:33:045; 11.360700; 11.215800; 233.014800; 
2023.10.20_16:37:33:145; 11.254000; 10.999700; 233.124700; 
2023.10.20_16:37:33:245; 10.986100; 10.966900; 233.146700; 
2023.10.20_16:37:33:345; 11.046200; 11.040800; 233.146700; 
2023.10.20_16:37:33:445; 11.122800; 10.950500; 231.740300; 
2023.10.20_16:37:33:545; 11.429000; 11.505600; 231.894200; 
2023.10.20_16:37:33:645; 11.450900; 10.871200; 231.894200; 
2023.10.20_16:37:33:745; 11.379800; 10.699000; 231.894200; 
2023.10.20_16:37:33:845; 11.557500; 10.824800; 230.246100; 
2023.10.20_16:37:33:945; 11.773600; 10.846600; 230.421900; 
2023.10.20_16:37:34:045; 11.530200; 11.557500; 230.465900; 
2023.10.20_16:37:34:145; 11.940300; 11.191100; 230.465900; 
2023.10.20_16:37:34:245; 11.822800; 10.868500; 229.718700; 
2023.10.20_16:37:34:345; 11.762600; 10.986100; 229.367100; 
2023.10.20_16:37:34:445; 11.311500; 11.029800; 229.323200; 
2023.10.20_16:37:34:545; 10.707200; 10.775500; 229.323200; 
2023.10.20_16:37:34:645; 10.750900; 10.893100; 229.367100; 
2023.10.20_16:37:34:745; 10.753700; 10.882200; 230.795500; 
2023.10.20_16:37:34:845; 10.802900; 10.920500; 230.751500; 
2023.10.20_16:37:34:945; 11.090000; 10.819300; 230.751500; 
2023.10.20_16:37:35:045; 11.144700; 10.696200; 230.729500; 
2023.10.20_16:37:35:145; 11.068100; 10.658000; 234.289300; 
2023.10.20_16:37:35:245; 11.120100; 10.581400; 234.399200; 
2023.10.20_16:37:35:345; 11.040800; 10.849400; 234.399200; 
2023.10.20_16:37:35:445; 10.972400; 10.589600; 234.377200; 
2023.10.20_16:37:35:545; 11.147400; 10.718100; 235.080400; 
2023.10.20_16:37:35:645; 10.884900; 10.904000; 235.607800; 
2023.10.20_16:37:35:745; 11.035300; 10.414600; 235.607800; 
2023.10.20_16:37:35:845; 11.174700; 10.042700; 235.585800; 
2023.10.20_16:37:35:945; 11.150100; 9.936100; 236.376900; 
2023.10.20_16:37:36:045; 11.467300; 9.927900; 236.289000; 
2023.10.20_16:37:36:145; 11.423600; 10.007200; 236.354900; 
2023.10.20_16:37:36:245; 11.418100; 9.990800; 236.376900; 
2023.10.20_16:37:36:345; 11.448200; 9.889600; 234.926600; 
2023.10.20_16:37:36:445; 11.431800; 9.739200; 232.443500; 
2023.10.20_16:37:36:545; 11.453600; 9.252500; 232.443500; 
2023.10.20_16:37:36:645; 12.027800; 9.471300; 232.443500; 
2023.10.20_16:37:36:745; 11.664200; 9.309900; 232.948900; 
2023.10.20_16:37:36:845; 11.658700; 9.129500; 234.553000; 
2023.10.20_16:37:36:945; 11.491900; 9.345500; 234.487100; 
2023.10.20_16:37:37:045; 11.273200; 9.468500; 234.465100; 
2023.10.20_16:37:37:145; 11.193900; 9.288100; 234.553000; 
2023.10.20_16:37:37:245; 11.483700; 9.301700; 234.816700; 
2023.10.20_16:37:37:345; 11.226700; 9.091200; 234.816700; 
2023.10.20_16:37:37:445; 11.100900; 9.170500; 234.794700; 
2023.10.20_16:37:37:545; 11.046200; 8.877900; 234.816700; 
2023.10.20_16:37:37:645; 11.054400; 9.304500; 235.651700; 
2023.10.20_16:37:37:745; 10.469300; 8.713900; 235.585800; 
2023.10.20_16:37:37:845; 10.458400; 9.085700; 235.585800; 
2023.10.20_16:37:37:945; 10.220500; 9.003700; 235.607800; 
2023.10.20_16:37:38:045; 10.573200; 9.255300; 236.310900; 
2023.10.20_16:37:38:145; 10.433700; 9.411100; 236.398800; 
2023.10.20_16:37:38:245; 10.343500; 9.195100; 236.442800; 
2023.10.20_16:37:38:345; 10.097400; 9.356400; 236.442800; 
2023.10.20_16:37:38:445; 10.234100; 9.274400; 236.530700; 
2023.10.20_16:37:38:545; 10.431000; 9.351000; 237.058000; 
2023.10.20_16:37:38:645; 10.554100; 9.567000; 237.036100; 
2023.10.20_16:37:38:745; 10.351700; 9.386500; 237.058000; 
2023.10.20_16:37:38:845; 10.318900; 8.968200; 237.541500; 
2023.10.20_16:37:38:945; 10.362700; 9.069300; 242.705400; 
2023.10.20_16:37:39:045; 10.302500; 8.897100; 242.727300; 
2023.10.20_16:37:39:145; 10.441900; 8.738500; 242.925100; 
2023.10.20_16:37:39:245; 10.332600; 8.229900; 242.859200; 
2023.10.20_16:37:39:345; 10.122000; 8.322900; 245.693800; 
2023.10.20_16:37:39:445; 10.111100; 8.388500; 245.891600; 
2023.10.20_16:37:39:545; 10.452900; 8.219000; 245.913600; 
2023.10.20_16:37:39:645; 10.283400; 8.590800; 245.913600; 
2023.10.20_16:37:39:745; 10.023600; 8.702900; 247.210000; 
2023.10.20_16:37:39:845; 10.357200; 8.623600; 247.385800; 
2023.10.20_16:37:39:945; 10.709900; 8.631800; 247.341900; 
2023.10.20_16:37:40:045; 11.111900; 8.651000; 247.319900; 
2023.10.20_16:37:40:145; 11.062600; 8.782200; 245.605900; 
2023.10.20_16:37:40:245; 10.977900; 8.836900; 245.781700; 
2023.10.20_16:37:40:345; 11.081800; 8.757600; 245.803700; 
2023.10.20_16:37:40:445; 11.095400; 9.124000; 245.825700; 
2023.10.20_16:37:40:545; 11.292300; 9.126700; 248.067000; 
2023.10.20_16:37:40:645; 11.081800; 9.309900; 249.275600; 
2023.10.20_16:37:40:745; 11.245800; 9.758400; 249.451400; 
2023.10.20_16:37:40:845; 10.980600; 9.285300; 249.385500; 
2023.10.20_16:37:40:945; 10.893100; 9.334600; 249.363500; 
2023.10.20_16:37:41:045; 10.860300; 9.206000; 247.847300; 
2023.10.20_16:37:41:145; 11.371600; 9.999000; 247.891200; 
2023.10.20_16:37:41:245; 11.732500; 10.201300; 247.913200; 
2023.10.20_16:37:41:345; 11.543900; 9.927900; 247.891200; 
2023.10.20_16:37:41:445; 11.571200; 9.684500; 247.935200; 
2023.10.20_16:37:41:545; 11.552100; 9.558800; 247.935200; 
2023.10.20_16:37:41:645; 11.516500; 9.517800; 247.957200; 
2023.10.20_16:37:41:745; 11.724300; 9.299000; 247.935200; 
2023.10.20_16:37:41:845; 11.877500; 9.331800; 250.286400; 
2023.10.20_16:37:41:945; 11.861100; 8.951800; 250.352300; 
2023.10.20_16:37:42:045; 12.386000; 8.957200; 250.352300; 
2023.10.20_16:37:42:145; 11.902100; 8.765800; 250.374300; 
2023.10.20_16:37:42:245; 11.814600; 8.910700; 246.067400; 
2023.10.20_16:37:42:345; 11.872000; 9.093900; 246.572800; 
2023.10.20_16:37:42:445; 11.516500; 9.698200; 246.594800; 
2023.10.20_16:37:42:545; 11.456400; 9.113100; 246.594800; 
2023.10.20_16:37:42:645; 11.188400; 9.006400; 245.913600; 
2023.10.20_16:37:42:745; 11.049000; 9.381000; 245.935500; 
2023.10.20_16:37:42:845; 10.871200; 9.430300; 245.957500; 
2023.10.20_16:37:42:945; 11.349700; 9.627100; 245.957500; 
2023.10.20_16:37:43:045; 10.898600; 9.312700; 246.133300; 
2023.10.20_16:37:43:145; 11.027100; 9.309900; 246.375000; 
2023.10.20_16:37:43:245; 11.180200; 9.531400; 246.375000; 
2023.10.20_16:37:43:345; 11.262200; 9.389200; 246.397000; 
2023.10.20_16:37:43:445; 10.901300; 9.293500; 246.440900; 
2023.10.20_16:37:43:545; 10.865800; 9.588800; 247.715400; 
2023.10.20_16:37:43:645; 10.969700; 9.610700; 247.649500; 
2023.10.20_16:37:43:745; 11.139200; 9.668100; 247.671500; 
2023.10.20_16:37:43:845; 11.081800; 9.654500; 247.649500; 
2023.10.20_16:37:43:945; 11.100900; 9.449400; 250.462200; 
2023.10.20_16:37:44:045; 11.543900; 9.733800; 250.374300; 
2023.10.20_16:37:44:145; 10.920500; 9.698200; 250.330300; 
2023.10.20_16:37:44:245; 10.893100; 9.684500; 250.286400; 
2023.10.20_16:37:44:345; 10.958700; 9.936100; 250.308400; 
2023.10.20_16:37:44:445; 10.652500; 9.752900; 250.286400; 
2023.10.20_16:37:44:545; 10.925900; 10.064600; 250.286400; 
2023.10.20_16:37:44:645; 11.002500; 10.053700; 250.264400; 
2023.10.20_16:37:44:745; 10.912300; 10.332600; 247.737400; 
2023.10.20_16:37:44:845; 10.663400; 10.543100; 247.473700; 
2023.10.20_16:37:44:945; 10.740000; 10.630600; 247.363800; 
2023.10.20_16:37:45:045; 10.813800; 10.507600; 247.341900; 
2023.10.20_16:37:45:145; 10.813800; 10.400900; 247.627500; 
2023.10.20_16:37:45:245; 10.819300; 10.682600; 248.704300; 
2023.10.20_16:37:45:345; 10.545900; 10.764600; 248.638400; 
2023.10.20_16:37:45:445; 10.236900; 11.363400; 248.660300; 
2023.10.20_16:37:45:545; 10.349000; 11.172000; 248.572400; 
2023.10.20_16:37:45:645; 10.731800; 11.081800; 247.451800; 
2023.10.20_16:37:45:745; 10.731800; 11.196600; 247.451800; 
2023.10.20_16:37:45:845; 10.822000; 11.090000; 247.495700; 
2023.10.20_16:37:45:945; 10.699000; 11.046200; 247.473700; 
2023.10.20_16:37:46:045; 10.551300; 11.325100; 246.462900; 
2023.10.20_16:37:46:145; 10.567700; 11.306000; 246.375000; 
2023.10.20_16:37:46:245; 10.305200; 11.046200; 246.375000; 
2023.10.20_16:37:46:345; 10.384500; 10.865800; 246.375000; 
2023.10.20_16:37:46:445; 10.513000; 10.668900; 242.617500; 
2023.10.20_16:37:46:545; 10.174000; 11.281400; 243.013000; 
2023.10.20_16:37:46:645; 10.261500; 11.103700; 243.166800; 
2023.10.20_16:37:46:745; 10.127500; 11.232200; 243.078900; 
2023.10.20_16:37:46:845; 10.130200; 11.144700; 245.210400; 
2023.10.20_16:37:46:945; 9.692800; 11.177500; 246.726600; 
2023.10.20_16:37:47:045; 9.613500; 10.969700; 246.792500; 
2023.10.20_16:37:47:145; 10.133000; 10.578700; 246.858400; 
2023.10.20_16:37:47:245; 9.720100; 10.521200; 246.419000; 
2023.10.20_16:37:47:345; 10.130200; 10.616900; 239.760800; 
2023.10.20_16:37:47:445; 9.865000; 10.524000; 239.958600; 
2023.10.20_16:37:47:545; 9.651700; 10.521200; 240.046500; 
2023.10.20_16:37:47:645; 9.588800; 10.277900; 240.178400; 
2023.10.20_16:37:47:745; 9.621700; 9.903300; 243.628300; 
2023.10.20_16:37:47:845; 9.567000; 10.231400; 243.562300; 
2023.10.20_16:37:47:945; 9.553300; 9.914200; 243.518400; 
2023.10.20_16:37:48:045; 9.832200; 9.405600; 243.496400; 
2023.10.20_16:37:48:145; 9.348200; 9.266200; 243.694200; 
2023.10.20_16:37:48:245; 9.526000; 9.118500; 243.672200; 
