TimeStamp_UTC; mm_ws_110m[m/s]; mm_ws_60m[m/s]; mm_wd_110m[deg]; 
2023.10.20_16:25:12:445; 8.325600; 9.826700; 236.596600; 
2023.10.20_16:25:12:545; 8.806800; 9.999000; 236.662500; 
2023.10.20_16:25:12:645; 8.495100; 9.791200; 236.684500; 
2023.10.20_16:25:12:745; 8.867000; 10.444700; 239.541100; 
2023.10.20_16:25:12:845; 8.607200; 10.236900; 239.387300; 
2023.10.20_16:25:12:945; 8.880700; 9.744700; 239.387300; 
2023.10.20_16:25:13:045; 8.656400; 9.731000; 239.409300; 
2023.10.20_16:25:13:145; 8.891600; 9.381000; 239.804800; 
2023.10.20_16:25:13:245; 8.713900; 9.337300; 240.727700; 
2023.10.20_16:25:13:345; 8.774000; 9.165000; 240.793600; 
2023.10.20_16:25:13:445; 8.358400; 9.238900; 240.793600; 
2023.10.20_16:25:13:545; 8.467800; 9.124000; 240.595900; 
2023.10.20_16:25:13:645; 8.459600; 9.312700; 240.551900; 
2023.10.20_16:25:13:745; 8.451400; 8.932600; 240.551900; 
2023.10.20_16:25:13:845; 8.492400; 8.899800; 240.573900; 
2023.10.20_16:25:13:945; 8.549800; 8.970900; 241.914300; 
2023.10.20_16:25:14:045; 8.741200; 8.965400; 242.551500; 
2023.10.20_16:25:14:145; 8.404900; 8.938100; 242.463700; 
2023.10.20_16:25:14:245; 8.311900; 9.170500; 242.485600; 
2023.10.20_16:25:14:345; 8.210800; 8.752200; 242.507600; 
2023.10.20_16:25:14:445; 8.932600; 8.760400; 244.507200; 
2023.10.20_16:25:14:545; 8.653700; 8.987300; 244.331400; 
2023.10.20_16:25:14:645; 8.965400; 9.063900; 244.353400; 
2023.10.20_16:25:14:745; 8.801400; 8.776800; 244.375400; 
2023.10.20_16:25:14:845; 8.987300; 8.746700; 239.475200; 
2023.10.20_16:25:14:945; 8.894300; 8.478700; 239.848700; 
2023.10.20_16:25:15:045; 8.935300; 8.836900; 239.958600; 
2023.10.20_16:25:15:145; 8.921700; 8.407600; 240.002600; 
2023.10.20_16:25:15:245; 9.017400; 8.651000; 240.947400; 
2023.10.20_16:25:15:345; 8.834200; 8.251800; 241.518800; 
2023.10.20_16:25:15:445; 8.970900; 8.115100; 241.452900; 
2023.10.20_16:25:15:545; 8.776800; 7.972900; 241.474800; 
2023.10.20_16:25:15:645; 8.806800; 7.972900; 241.496800; 
2023.10.20_16:25:15:745; 8.708400; 7.956500; 243.430500; 
2023.10.20_16:25:15:845; 8.910700; 7.885400; 243.342600; 
2023.10.20_16:25:15:945; 8.787700; 7.915500; 243.342600; 
2023.10.20_16:25:16:045; 9.178700; 7.879900; 243.254700; 
2023.10.20_16:25:16:145; 8.812300; 7.639300; 241.211100; 
2023.10.20_16:25:16:245; 8.607200; 7.784200; 241.321000; 
2023.10.20_16:25:16:345; 8.558000; 7.945500; 241.321000; 
2023.10.20_16:25:16:445; 8.667400; 7.584600; 241.364900; 
2023.10.20_16:25:16:545; 8.560700; 7.655700; 240.991400; 
2023.10.20_16:25:16:645; 8.708400; 7.672100; 240.969400; 
2023.10.20_16:25:16:745; 8.834200; 7.601000; 240.969400; 
2023.10.20_16:25:16:845; 8.785000; 7.724100; 240.969400; 
2023.10.20_16:25:16:945; 8.869700; 7.869000; 238.596200; 
2023.10.20_16:25:17:045; 8.899800; 7.535400; 238.442400; 
2023.10.20_16:25:17:145; 8.713900; 7.888100; 238.420400; 
2023.10.20_16:25:17:245; 8.853300; 7.879900; 238.398500; 
2023.10.20_16:25:17:345; 8.659200; 7.661200; 243.716200; 
2023.10.20_16:25:17:445; 8.640000; 7.800600; 243.166800; 
2023.10.20_16:25:17:545; 8.418600; 7.795100; 243.100900; 
2023.10.20_16:25:17:645; 8.391200; 7.677600; 243.056900; 
2023.10.20_16:25:17:745; 8.311900; 7.814300; 243.584300; 
2023.10.20_16:25:17:845; 8.486900; 8.188900; 244.287500; 
2023.10.20_16:25:17:945; 8.303700; 7.647500; 244.331400; 
2023.10.20_16:25:18:045; 8.451400; 7.817000; 244.331400; 
2023.10.20_16:25:18:145; 8.388500; 7.748700; 244.309500; 
2023.10.20_16:25:18:245; 8.541600; 7.565500; 243.804100; 
2023.10.20_16:25:18:345; 8.713900; 7.647500; 243.782100; 
2023.10.20_16:25:18:445; 8.924400; 7.603700; 243.760100; 
2023.10.20_16:25:18:545; 8.858800; 7.647500; 243.760100; 
2023.10.20_16:25:18:645; 9.126700; 7.642000; 243.935900; 
2023.10.20_16:25:18:745; 8.935300; 8.057600; 243.935900; 
2023.10.20_16:25:18:845; 9.249800; 7.934600; 243.935900; 
2023.10.20_16:25:18:945; 8.908000; 8.019400; 243.957900; 
2023.10.20_16:25:19:045; 8.990000; 8.068600; 241.167200; 
2023.10.20_16:25:19:145; 8.722100; 7.994700; 241.211100; 
2023.10.20_16:25:19:245; 8.681100; 7.967400; 241.233100; 
2023.10.20_16:25:19:345; 8.369300; 7.781500; 241.255100; 
2023.10.20_16:25:19:445; 8.372100; 7.756900; 239.936600; 
2023.10.20_16:25:19:545; 8.352900; 7.606500; 238.376500; 
2023.10.20_16:25:19:645; 8.320100; 7.688500; 238.376500; 
2023.10.20_16:25:19:745; 8.265400; 7.505300; 238.376500; 
2023.10.20_16:25:19:845; 8.243600; 7.344000; 233.630100; 
2023.10.20_16:25:19:945; 8.065800; 7.297500; 234.311300; 
2023.10.20_16:25:20:045; 7.901800; 7.346700; 234.223400; 
2023.10.20_16:25:20:145; 8.224400; 7.305700; 234.157500; 
2023.10.20_16:25:20:245; 8.131500; 7.297500; 235.322100; 
2023.10.20_16:25:20:345; 8.082200; 7.557300; 238.552300; 
2023.10.20_16:25:20:445; 8.139700; 7.838900; 238.486400; 
2023.10.20_16:25:20:545; 7.953700; 7.795100; 238.486400; 
2023.10.20_16:25:20:645; 7.882600; 7.863500; 238.442400; 
2023.10.20_16:25:20:745; 8.082200; 7.833400; 237.981000; 
2023.10.20_16:25:20:845; 7.951000; 7.945500; 237.981000; 
2023.10.20_16:25:20:945; 8.123300; 8.011200; 237.959000; 
2023.10.20_16:25:21:045; 7.959200; 8.186100; 237.959000; 
2023.10.20_16:25:21:145; 7.893600; 8.333800; 239.804800; 
2023.10.20_16:25:21:245; 7.981100; 8.692000; 239.651000; 
2023.10.20_16:25:21:345; 7.893600; 8.711100; 239.651000; 
2023.10.20_16:25:21:445; 8.044000; 8.935300; 239.629000; 
2023.10.20_16:25:21:545; 8.246300; 9.217000; 239.387300; 
2023.10.20_16:25:21:645; 8.331100; 9.342800; 239.343300; 
2023.10.20_16:25:21:745; 8.388500; 9.296300; 239.387300; 
2023.10.20_16:25:21:845; 8.224400; 8.992800; 239.365300; 
2023.10.20_16:25:21:945; 8.733000; 9.083000; 238.266600; 
2023.10.20_16:25:22:045; 8.599000; 9.061100; 237.849100; 
2023.10.20_16:25:22:145; 8.615400; 8.853300; 237.849100; 
2023.10.20_16:25:22:245; 8.692000; 8.932600; 237.827100; 
2023.10.20_16:25:22:345; 8.473300; 9.104900; 237.827100; 
2023.10.20_16:25:22:445; 8.867000; 9.236100; 237.827100; 
2023.10.20_16:25:22:545; 8.383000; 8.927100; 237.827100; 
2023.10.20_16:25:22:645; 8.153300; 8.992800; 237.871100; 
2023.10.20_16:25:22:745; 8.328300; 8.798600; 237.871100; 
2023.10.20_16:25:22:845; 8.484200; 8.765800; 237.871100; 
2023.10.20_16:25:22:945; 8.380300; 8.342000; 237.849100; 
2023.10.20_16:25:23:045; 8.549800; 8.448600; 237.849100; 
2023.10.20_16:25:23:145; 8.448600; 8.238100; 237.849100; 
2023.10.20_16:25:23:245; 8.741200; 8.776800; 234.597000; 
2023.10.20_16:25:23:345; 8.656400; 8.678300; 234.311300; 
2023.10.20_16:25:23:445; 8.888900; 8.943600; 234.289300; 
2023.10.20_16:25:23:545; 8.921700; 8.968200; 234.223400; 
2023.10.20_16:25:23:645; 9.011900; 9.186900; 235.849500; 
2023.10.20_16:25:23:745; 8.620900; 8.872500; 235.629700; 
2023.10.20_16:25:23:845; 8.694700; 9.118500; 235.629700; 
2023.10.20_16:25:23:945; 8.301000; 9.072100; 235.585800; 
2023.10.20_16:25:24:045; 8.342000; 9.334600; 234.728800; 
2023.10.20_16:25:24:145; 8.202600; 8.826000; 233.630100; 
2023.10.20_16:25:24:245; 8.287300; 9.208800; 233.608100; 
2023.10.20_16:25:24:345; 8.536100; 8.697500; 233.630100; 
2023.10.20_16:25:24:445; 8.530700; 8.582600; 235.366000; 
2023.10.20_16:25:24:545; 8.459600; 8.574400; 238.684100; 
2023.10.20_16:25:24:645; 8.183400; 8.700200; 238.574200; 
2023.10.20_16:25:24:745; 8.273600; 8.227200; 238.442400; 
2023.10.20_16:25:24:845; 8.216200; 8.322900; 238.486400; 
2023.10.20_16:25:24:945; 8.235400; 8.169700; 236.684500; 
2023.10.20_16:25:25:045; 8.366600; 8.336500; 236.662500; 
2023.10.20_16:25:25:145; 8.342000; 7.997500; 236.684500; 
2023.10.20_16:25:25:245; 8.426800; 8.101400; 236.684500; 
2023.10.20_16:25:25:345; 8.352900; 7.825200; 236.179100; 
2023.10.20_16:25:25:445; 8.590800; 7.847100; 236.157100; 
2023.10.20_16:25:25:545; 8.527900; 7.844400; 236.135100; 
2023.10.20_16:25:25:645; 8.558000; 8.049400; 236.135100; 
2023.10.20_16:25:25:745; 8.932600; 7.926400; 236.310900; 
2023.10.20_16:25:25:845; 8.429500; 8.068600; 236.354900; 
2023.10.20_16:25:25:945; 8.481500; 8.374800; 236.332900; 
2023.10.20_16:25:26:045; 8.287300; 8.011200; 236.332900; 
2023.10.20_16:25:26:145; 8.383000; 8.057600; 239.892700; 
2023.10.20_16:25:26:245; 8.240800; 8.068600; 239.629000; 
2023.10.20_16:25:26:345; 8.560700; 8.219000; 239.607000; 
2023.10.20_16:25:26:445; 8.547100; 8.361100; 239.607000; 
2023.10.20_16:25:26:545; 8.831400; 8.519700; 238.903900; 
2023.10.20_16:25:26:645; 8.631800; 8.659200; 237.124000; 
2023.10.20_16:25:26:745; 8.910700; 8.697500; 237.145900; 
2023.10.20_16:25:26:845; 8.661900; 8.910700; 237.167900; 
2023.10.20_16:25:26:945; 8.924400; 8.940800; 237.167900; 
2023.10.20_16:25:27:045; 8.861500; 8.954500; 238.310600; 
2023.10.20_16:25:27:145; 9.184200; 8.954500; 238.376500; 
2023.10.20_16:25:27:245; 9.014600; 8.831400; 238.376500; 
2023.10.20_16:25:27:345; 8.954500; 8.902500; 238.398500; 
2023.10.20_16:25:27:445; 8.987300; 8.774000; 236.245000; 
2023.10.20_16:25:27:545; 9.126700; 9.102100; 236.332900; 
2023.10.20_16:25:27:645; 8.768600; 8.826000; 236.332900; 
2023.10.20_16:25:27:745; 8.984600; 9.178700; 236.376900; 
2023.10.20_16:25:27:845; 8.683800; 8.995500; 235.080400; 
2023.10.20_16:25:27:945; 8.921700; 9.293500; 235.146300; 
2023.10.20_16:25:28:045; 8.795900; 9.402900; 235.212200; 
2023.10.20_16:25:28:145; 9.042000; 9.457600; 235.212200; 
2023.10.20_16:25:28:245; 8.631800; 9.033800; 235.651700; 
2023.10.20_16:25:28:345; 9.104900; 8.842400; 236.662500; 
2023.10.20_16:25:28:445; 8.817800; 9.167800; 236.706500; 
2023.10.20_16:25:28:545; 9.438500; 8.970900; 236.728400; 
2023.10.20_16:25:28:645; 8.924400; 9.200600; 234.882600; 
2023.10.20_16:25:28:745; 8.798600; 8.960000; 234.443100; 
2023.10.20_16:25:28:845; 8.779500; 8.992800; 234.399200; 
2023.10.20_16:25:28:945; 8.631800; 8.910700; 234.355200; 
2023.10.20_16:25:29:045; 8.661900; 8.812300; 234.860600; 
2023.10.20_16:25:29:145; 8.678300; 8.801400; 237.717300; 
2023.10.20_16:25:29:245; 8.702900; 8.820500; 237.607400; 
2023.10.20_16:25:29:345; 8.514300; 8.949000; 237.563400; 
2023.10.20_16:25:29:445; 8.426800; 8.875200; 237.563400; 
2023.10.20_16:25:29:545; 8.899800; 9.085700; 239.673000; 
2023.10.20_16:25:29:645; 8.500600; 9.014600; 239.804800; 
2023.10.20_16:25:29:745; 8.831400; 9.036500; 239.826800; 
2023.10.20_16:25:29:845; 8.530700; 9.080300; 239.848700; 
2023.10.20_16:25:29:945; 8.445900; 8.951800; 233.630100; 
2023.10.20_16:25:30:045; 8.292800; 8.856100; 234.311300; 
2023.10.20_16:25:30:145; 8.620900; 8.836900; 234.377200; 
2023.10.20_16:25:30:245; 8.377500; 8.858800; 234.421200; 
2023.10.20_16:25:30:345; 8.489700; 8.842400; 233.542200; 
2023.10.20_16:25:30:445; 8.372100; 8.869700; 233.014800; 
2023.10.20_16:25:30:545; 8.415800; 8.724800; 232.992900; 
2023.10.20_16:25:30:645; 8.336500; 8.604500; 232.992900; 
2023.10.20_16:25:30:745; 8.607200; 8.306500; 230.883400; 
2023.10.20_16:25:30:845; 8.333800; 8.352900; 230.993200; 
2023.10.20_16:25:30:945; 7.992000; 8.465000; 230.993200; 
2023.10.20_16:25:31:045; 8.052200; 8.221700; 230.993200; 
2023.10.20_16:25:31:145; 7.907300; 8.467800; 231.147000; 
2023.10.20_16:25:31:245; 7.915500; 8.322900; 235.563800; 
2023.10.20_16:25:31:345; 7.751400; 8.246300; 235.256200; 
2023.10.20_16:25:31:445; 7.817000; 8.432200; 235.388000; 
2023.10.20_16:25:31:545; 7.776000; 8.454100; 235.410000; 
2023.10.20_16:25:31:645; 8.090400; 8.320100; 237.629400; 
2023.10.20_16:25:31:745; 7.740500; 8.186100; 237.585400; 
2023.10.20_16:25:31:845; 7.893600; 8.322900; 237.585400; 
2023.10.20_16:25:31:945; 7.970100; 7.890800; 237.585400; 
2023.10.20_16:25:32:045; 7.899000; 8.104100; 234.003700; 
2023.10.20_16:25:32:145; 8.120500; 8.342000; 233.849800; 
2023.10.20_16:25:32:245; 7.970100; 8.284600; 233.805900; 
2023.10.20_16:25:32:345; 8.079500; 8.544300; 233.827900; 
2023.10.20_16:25:32:445; 8.145100; 8.219000; 234.992500; 
2023.10.20_16:25:32:545; 8.134200; 8.246300; 234.882600; 
2023.10.20_16:25:32:645; 8.221700; 7.849800; 234.860600; 
2023.10.20_16:25:32:745; 8.631800; 7.841600; 234.882600; 
2023.10.20_16:25:32:845; 8.847900; 7.871700; 237.453600; 
2023.10.20_16:25:32:945; 8.795900; 7.871700; 246.375000; 
2023.10.20_16:25:33:045; 8.492400; 7.992000; 246.111300; 
2023.10.20_16:25:33:145; 8.268200; 8.287300; 246.067400; 
2023.10.20_16:25:33:245; 8.098700; 7.986500; 246.001500; 
2023.10.20_16:25:33:345; 7.972900; 8.243600; 240.244300; 
2023.10.20_16:25:33:445; 7.940100; 8.459600; 240.134400; 
2023.10.20_16:25:33:545; 8.743900; 8.210800; 240.024500; 
2023.10.20_16:25:33:645; 8.905300; 8.106900; 240.112400; 
2023.10.20_16:25:33:745; 9.381000; 7.860800; 256.988500; 
2023.10.20_16:25:33:845; 9.679100; 7.860800; 258.175000; 
2023.10.20_16:25:33:945; 9.673600; 7.833400; 257.911400; 
2023.10.20_16:25:34:045; 9.381000; 7.961900; 256.680800; 
2023.10.20_16:25:34:145; 9.977100; 8.060400; 239.299400; 
2023.10.20_16:25:34:245; 9.873200; 8.147900; 239.826800; 
2023.10.20_16:25:34:345; 9.843100; 8.117800; 240.068500; 
2023.10.20_16:25:34:445; 9.908800; 8.317400; 240.090500; 
2023.10.20_16:25:34:545; 9.889600; 8.016600; 240.727700; 
2023.10.20_16:25:34:645; 9.908800; 8.257200; 240.661800; 
2023.10.20_16:25:34:745; 9.558800; 8.415800; 240.683800; 
2023.10.20_16:25:34:845; 9.556000; 7.961900; 240.705700; 
2023.10.20_16:25:34:945; 9.247100; 8.186100; 241.958300; 
2023.10.20_16:25:35:045; 9.542400; 7.940100; 242.002200; 
2023.10.20_16:25:35:145; 9.121300; 8.011200; 242.068100; 
2023.10.20_16:25:35:245; 8.795900; 8.000200; 242.046100; 
2023.10.20_16:25:35:345; 8.853300; 8.221700; 245.715800; 
2023.10.20_16:25:35:445; 8.867000; 8.074000; 248.023100; 
2023.10.20_16:25:35:545; 8.935300; 8.126000; 247.759400; 
2023.10.20_16:25:35:645; 8.853300; 7.934600; 247.715400; 
2023.10.20_16:25:35:745; 9.165000; 8.208000; 247.671500; 
2023.10.20_16:25:35:845; 9.438500; 8.035800; 243.254700; 
2023.10.20_16:25:35:945; 9.304500; 8.342000; 242.969100; 
2023.10.20_16:25:36:045; 9.545100; 8.435000; 242.881200; 
2023.10.20_16:25:36:145; 9.515000; 8.626400; 242.815200; 
2023.10.20_16:25:36:245; 10.209500; 8.445900; 247.473700; 
2023.10.20_16:25:36:345; 10.324400; 8.301000; 248.023100; 
2023.10.20_16:25:36:445; 10.641600; 8.410400; 247.935200; 
2023.10.20_16:25:36:545; 10.493900; 8.052200; 247.891200; 
2023.10.20_16:25:36:645; 10.403700; 8.320100; 239.958600; 
2023.10.20_16:25:36:745; 10.310700; 8.060400; 240.881500; 
2023.10.20_16:25:36:845; 10.168500; 8.106900; 240.969400; 
2023.10.20_16:25:36:945; 10.184900; 8.079500; 241.013400; 
2023.10.20_16:25:37:045; 9.851300; 7.934600; 245.430100; 
2023.10.20_16:25:37:145; 9.618900; 7.896300; 247.649500; 
2023.10.20_16:25:37:245; 9.793900; 7.953700; 247.451800; 
2023.10.20_16:25:37:345; 9.720100; 7.863500; 247.495700; 
2023.10.20_16:25:37:445; 9.750200; 8.120500; 245.671900; 
2023.10.20_16:25:37:545; 10.160300; 7.992000; 244.023800; 
2023.10.20_16:25:37:645; 10.225900; 7.918200; 243.957900; 
2023.10.20_16:25:37:745; 10.015400; 8.013900; 243.935900; 
2023.10.20_16:25:37:845; 10.089200; 7.767800; 244.089700; 
2023.10.20_16:25:37:945; 10.370900; 7.871700; 246.331100; 
2023.10.20_16:25:38:045; 10.469300; 7.828000; 246.199200; 
2023.10.20_16:25:38:145; 10.258800; 7.983800; 246.243200; 
2023.10.20_16:25:38:245; 10.256000; 8.156100; 246.243200; 
2023.10.20_16:25:38:345; 10.433700; 8.306500; 243.979900; 
2023.10.20_16:25:38:445; 10.463800; 8.235400; 243.870000; 
2023.10.20_16:25:38:545; 10.608700; 8.432200; 243.848000; 
2023.10.20_16:25:38:645; 10.502100; 8.112300; 243.848000; 
2023.10.20_16:25:38:745; 10.269700; 8.232600; 242.287900; 
2023.10.20_16:25:38:845; 10.600500; 8.169700; 242.397700; 
2023.10.20_16:25:38:945; 10.630600; 8.361100; 242.419700; 
2023.10.20_16:25:39:045; 10.688000; 8.689300; 242.441700; 
2023.10.20_16:25:39:145; 10.340800; 8.440400; 242.507600; 
2023.10.20_16:25:39:245; 10.190400; 8.489700; 242.727300; 
2023.10.20_16:25:39:345; 10.190400; 8.303700; 242.727300; 
2023.10.20_16:25:39:445; 10.297000; 8.514300; 242.727300; 
2023.10.20_16:25:39:545; 10.398200; 8.492400; 242.661400; 
2023.10.20_16:25:39:645; 10.365400; 8.517000; 239.936600; 
2023.10.20_16:25:39:745; 10.190400; 8.180700; 239.980600; 
2023.10.20_16:25:39:845; 10.182200; 8.331100; 239.980600; 
2023.10.20_16:25:39:945; 9.854100; 8.194400; 239.936600; 
2023.10.20_16:25:40:045; 9.911500; 8.374800; 239.673000; 
2023.10.20_16:25:40:145; 9.618900; 8.875200; 239.673000; 
2023.10.20_16:25:40:245; 9.731000; 8.681100; 239.651000; 
2023.10.20_16:25:40:345; 9.821300; 9.033800; 239.673000; 
2023.10.20_16:25:40:445; 9.506800; 9.088500; 240.837600; 
2023.10.20_16:25:40:545; 9.897800; 9.006400; 240.925500; 
2023.10.20_16:25:40:645; 10.040000; 9.402900; 240.903500; 
2023.10.20_16:25:40:745; 10.176700; 9.446700; 240.903500; 
2023.10.20_16:25:40:845; 10.157600; 9.586100; 236.970200; 
2023.10.20_16:25:40:945; 10.204100; 9.482200; 236.992100; 
2023.10.20_16:25:41:045; 10.026300; 9.509600; 236.970200; 
2023.10.20_16:25:41:145; 9.856800; 9.725600; 236.992100; 
2023.10.20_16:25:41:245; 9.875900; 9.438500; 236.970200; 
2023.10.20_16:25:41:345; 10.050900; 9.424800; 236.970200; 
2023.10.20_16:25:41:445; 10.163100; 9.214200; 236.970200; 
2023.10.20_16:25:41:545; 9.941600; 8.856100; 236.970200; 
2023.10.20_16:25:41:645; 10.045500; 8.968200; 237.058000; 
2023.10.20_16:25:41:745; 9.897800; 8.787700; 237.783200; 
2023.10.20_16:25:41:845; 9.569700; 8.754900; 237.717300; 
2023.10.20_16:25:41:945; 9.681800; 8.333800; 237.717300; 
2023.10.20_16:25:42:045; 9.690000; 8.527900; 237.717300; 
2023.10.20_16:25:42:145; 9.299000; 8.333800; 234.531000; 
2023.10.20_16:25:42:245; 9.484900; 8.311900; 234.377200; 
2023.10.20_16:25:42:345; 9.443900; 8.199800; 234.311300; 
2023.10.20_16:25:42:445; 9.104900; 7.986500; 234.311300; 
2023.10.20_16:25:42:545; 9.296300; 8.210800; 235.585800; 
2023.10.20_16:25:42:645; 9.039300; 7.748700; 235.651700; 
2023.10.20_16:25:42:745; 9.208800; 7.994700; 235.695700; 
2023.10.20_16:25:42:845; 9.181400; 8.366600; 235.695700; 
2023.10.20_16:25:42:945; 9.591600; 7.994700; 239.255400; 
2023.10.20_16:25:43:045; 9.506800; 7.994700; 239.035700; 
2023.10.20_16:25:43:145; 9.392000; 7.838900; 238.969800; 
2023.10.20_16:25:43:245; 9.742000; 8.208000; 238.947800; 
2023.10.20_16:25:43:345; 9.829500; 7.937300; 237.783200; 
2023.10.20_16:25:43:445; 9.572400; 7.923700; 237.497500; 
2023.10.20_16:25:43:545; 9.479500; 7.855300; 237.519500; 
2023.10.20_16:25:43:645; 9.394700; 7.759600; 237.541500; 
2023.10.20_16:25:43:745; 9.512300; 7.464300; 237.124000; 
2023.10.20_16:25:43:845; 9.824000; 7.447900; 237.036100; 
2023.10.20_16:25:43:945; 9.364600; 7.420500; 236.970200; 
2023.10.20_16:25:44:045; 9.197800; 7.122500; 236.992100; 
2023.10.20_16:25:44:145; 9.176000; 7.076000; 237.102000; 
2023.10.20_16:25:44:245; 9.124000; 6.925600; 239.365300; 
2023.10.20_16:25:44:345; 9.361900; 7.026800; 239.277400; 
2023.10.20_16:25:44:445; 9.320900; 7.303000; 239.211500; 
2023.10.20_16:25:44:545; 9.200600; 7.010400; 239.255400; 
2023.10.20_16:25:44:645; 9.474000; 7.048700; 241.452900; 
2023.10.20_16:25:44:745; 9.230700; 6.947500; 241.562700; 
2023.10.20_16:25:44:845; 9.381000; 7.106100; 241.584700; 
2023.10.20_16:25:44:945; 9.599800; 7.136200; 241.606700; 
2023.10.20_16:25:45:045; 9.509600; 7.024100; 237.102000; 
2023.10.20_16:25:45:145; 9.843100; 6.887400; 237.607400; 
2023.10.20_16:25:45:245; 9.454900; 6.556500; 237.651400; 
2023.10.20_16:25:45:345; 9.288100; 6.709600; 237.717300; 
2023.10.20_16:25:45:445; 9.703700; 6.829900; 234.047600; 
2023.10.20_16:25:45:545; 9.758400; 6.972100; 234.399200; 
2023.10.20_16:25:45:645; 9.791200; 7.021300; 234.377200; 
2023.10.20_16:25:45:745; 9.845900; 6.654900; 234.377200; 
2023.10.20_16:25:45:845; 9.629900; 6.685000; 236.069200; 
2023.10.20_16:25:45:945; 9.438500; 6.676800; 237.849100; 
2023.10.20_16:25:46:045; 9.720100; 6.507300; 237.871100; 
2023.10.20_16:25:46:145; 9.424800; 6.501800; 237.915000; 
2023.10.20_16:25:46:245; 9.304500; 6.589300; 238.310600; 
2023.10.20_16:25:46:345; 9.334600; 6.384200; 238.332500; 
2023.10.20_16:25:46:445; 9.233400; 6.562000; 238.310600; 
2023.10.20_16:25:46:545; 9.219700; 6.501800; 238.332500; 
2023.10.20_16:25:46:645; 9.020100; 6.490900; 238.288600; 
2023.10.20_16:25:46:745; 9.151400; 6.739700; 235.014500; 
2023.10.20_16:25:46:845; 9.331800; 6.939300; 235.036400; 
2023.10.20_16:25:46:945; 9.279900; 7.398700; 235.058400; 
2023.10.20_16:25:47:045; 9.372800; 7.781500; 235.036400; 
2023.10.20_16:25:47:145; 9.460300; 7.743200; 234.728800; 
2023.10.20_16:25:47:245; 9.413900; 8.161500; 234.750800; 
2023.10.20_16:25:47:345; 9.657200; 8.188900; 234.750800; 
2023.10.20_16:25:47:445; 9.624400; 8.454100; 234.750800; 
2023.10.20_16:25:47:545; 9.468500; 8.563500; 235.695700; 
2023.10.20_16:25:47:645; 9.711900; 8.456800; 235.739600; 
2023.10.20_16:25:47:745; 9.512300; 8.424000; 235.761600; 
2023.10.20_16:25:47:845; 9.471300; 8.298300; 235.783600; 
2023.10.20_16:25:47:945; 9.474000; 8.558000; 235.871400; 
2023.10.20_16:25:48:045; 9.638100; 8.834200; 236.223000; 
2023.10.20_16:25:48:145; 9.752900; 8.883400; 236.201100; 
2023.10.20_16:25:48:245; 9.952500; 8.910700; 236.179100; 
